,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
392,0.20528912544250488,0.026265113906278975,0.002800130844116211,0.0009801341866098228,0.01,"(40, 40)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 4}",0.11529116888572394,0.11204783128098679,0.1164162483611722,0.10473931843770803,0.0906428032785893,0.10787937249953315,0.00948275401148211,472,0.12686650934643445,0.10703584078384444,0.11411788755944567,0.09741978660371613,0.09680356357122655,0.10844871757293344,0.011230295570610687
393,0.11793298721313476,0.022361008970301587,0.0031994342803955077,0.0009794526411554978,0.01,"(40, 40)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 5}",0.094717878902045,0.08787903746731462,0.08311216403974896,0.08989691155449182,0.08276422642704886,0.08768950174768383,0.004462339775431514,722,0.08363440398259943,0.09457776902547127,0.09137897980095919,0.09300747074322098,0.0941604908995641,0.09135182289036299,0.004014867528596746
394,0.17045226097106933,0.04845775355843138,0.001999664306640625,0.0017886181152260063,0.01,"(40, 40)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 6}",0.11462904238617438,0.18103628141257339,0.16445947261603944,0.10708899104271895,0.11033807473770052,0.1356109850004036,0.03096697592841432,204,0.11448176810587646,0.16937661640721138,0.16051599731150556,0.11532573691157025,0.11471524858031255,0.13488307346329526,0.024707469006867846
395,0.2531112194061279,0.07468053540169169,0.0019997596740722657,0.0017886714563190571,0.01,"(40, 40)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 7}",0.13577699404903174,0.17219264083759886,0.11041950144629506,0.11385301704787468,0.0972681809114792,0.12602265857114858,0.026264092440135153,278,0.15395125785222524,0.15371552718288392,0.1290096758541812,0.12652134694039815,0.09862656820491125,0.13236487520691995,0.020520720261084008
396,0.26546578407287597,0.07240857261485845,0.001199817657470703,0.001599776745508756,0.01,"(40, 40)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 8}",0.15440510790262482,0.12933814888154194,0.19145024110544842,0.14799183262531554,0.16731225601721048,0.15806040438836882,0.02071429982514289,76,0.1628165557777908,0.12355843466047045,0.17688212527995972,0.16970557487453405,0.19199571705878954,0.1649916815303089,0.02286598563834076
397,0.2849853515625,0.07127350817436023,0.0015995025634765625,0.0014968355533381574,0.01,"(40, 40)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 9}",0.14772213685892693,0.1724580038741243,0.11201353949255491,0.1395890067172119,0.19324156164432404,0.15293198285398374,0.02783355921739774,118,0.16957280775319478,0.17963297534633205,0.11351181865707323,0.14458103251100554,0.17366814683694576,0.15619335622091027,0.024455483989815934
398,0.23177518844604492,0.05414035325060725,0.003199481964111328,0.0015997410993141938,0.01,"(40, 40)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 10}",0.1634524935593713,0.16042770399549094,0.12302955994755335,0.17670374254458504,0.16389002318169751,0.15747762780282623,0.018125385256663813,77,0.16295190644587842,0.15083091420653247,0.13480424649302114,0.18898972059395427,0.1618238897869649,0.15988013550527025,0.017727213640742708
399,0.1890254020690918,0.08547279634993495,0.0015996932983398438,0.0019592163080079496,0.01,"(40, 40)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'rp__n_components': 11}",0.17469952555178306,0.10666441781974181,0.10355149173288292,0.10269920842831391,0.09722704993506504,0.11706295548739547,0.029075868279843486,352,0.18533184826577345,0.10854749432372711,0.10655295440955224,0.11007036455147289,0.11028660810786187,0.12415785393167751,0.030616146768670152
400,0.15802860260009766,0.029400362947096324,0.001399850845336914,0.001743416812010175,0.001,"(10,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 2}",0.10267126356838147,0.10140010725942564,0.08173908948260449,0.09053578118178311,0.11610100269771863,0.09845988035537613,0.01163817033083479,533,0.09780971684080626,0.09786885033728698,0.102573598515212,0.1018253274797667,0.09833609808557933,0.09968271825173025,0.002076516312004778
401,0.14341073036193847,0.010494195669988446,0.0016003131866455078,0.001959975381015365,0.001,"(10,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 3}",0.07983942797190029,0.0940470481237313,0.08706359741225553,0.07814066132608681,0.09483046297528666,0.08677236390063724,0.006931501438459848,732,0.09144361291754924,0.08398995497016576,0.08764872099664582,0.08824565855094807,0.0865348761639957,0.08757256471986091,0.0024230459917365067
