,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,0.11424384117126465,0.012223961761167603,0.0018000602722167969,0.0007478185935180424,0.1,"(30,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 5}",0.9419967288069439,1.0,0.9110723626852658,1.0,0.9087975082508932,0.952396132765062,0.0405916917823754,102,0.9552948405721939,0.9406919961750276,0.9630961387014446,0.9415283174342713,0.9630961387014448,0.9527414863168765,0.00991849423079909
30,0.1483912467956543,0.01914671501064132,0.0019999027252197267,1.784161275279017e-07,0.1,"(30,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 6}",0.8285714285714284,1.0,0.9705627705627704,0.9409722222222223,0.9110723626852659,0.930122374454108,0.05895032896346657,202,0.7377012522361357,0.9491445117136087,0.9642401021711369,0.97140522875817,0.9642401021711369,0.9173462394100376,0.09011536450224074
31,0.14979181289672852,0.01397614255085627,0.002199554443359375,0.0014698535264813235,0.1,"(30,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 7}",1.0,0.9977064099529183,0.9977064099529183,1.0,0.9977064099529183,0.9986254035880818,0.0011239418817142806,1,1.0,0.9988545231247246,0.9982817818689609,0.9988545231247244,0.9988545231247244,0.9989690702486269,0.0005611674616142828
32,0.13259239196777345,0.02974721205107325,0.001199817657470703,0.0004001379687844432,0.1,"(30,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 8}",0.9722007722007721,1.0,0.9090014415683915,0.9591071786071591,0.8761830904112621,0.9433957003391206,0.044668453464639477,144,0.9631478629269683,0.9637204900362794,0.9338870829571994,0.9358221083811005,0.9513484082472499,0.9495851905097595,0.012827429383962391
33,0.11679310798645019,0.02146873517914552,0.003799629211425781,0.0046212973165884125,0.1,"(30,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 9}",0.9722007722007721,1.0,0.9110723626852658,0.7111637982872504,0.8496905393457119,0.8890614240970854,0.10283756460156843,439,0.9637204900362797,0.9418335089567962,0.9785615844010005,0.7737740668571453,0.9426699426699425,0.9201119185842328,0.0744493515421646
34,0.14507274627685546,0.014448169581094907,0.0007994651794433593,0.0007476401774236839,0.1,"(30,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 10}",0.9977168830762654,0.9977064099529183,0.9977064099529183,1.0,0.9977064099529183,0.9981660668215919,0.0009155158608841046,5,0.9942658665183159,0.9959907717551151,0.999427262125986,0.9988545231247244,0.9988545231247244,0.9974785893297732,0.0020059363041531014
35,0.06743898391723632,0.00814720219272282,0.0018000602722167969,0.000979812495151109,0.1,"(30,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 11}",0.9977168830762654,0.9977064099529183,0.9705627705627704,1.0,1.0,0.9932087140239514,0.011351201702291182,9,0.9893131014086054,0.9921805372432627,0.9988545231247244,0.9911386690384338,0.989420571404019,0.992181480443809,0.0035061994282618017
36,0.12307472229003906,0.01955757152564758,0.0016001224517822265,0.0019597417678690952,0.1,"(30,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 12}",0.8539090429865336,0.6969280455738425,0.880701754385965,0.9409722222222223,0.8496905393457119,0.8443311741870981,0.0806481982935248,637,0.7474317842421284,0.8285714285714278,0.9348771921889029,0.898423095331326,0.9136513157894726,0.8645909632246515,0.0685789551322807
37,0.10283527374267579,0.008941088205794496,0.0032001018524169924,0.001600050992819756,0.1,"(30,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 13}",0.8874999999999998,0.9722007722007724,0.9705627705627704,0.880701754385965,0.9705627705627704,0.9362532229920087,0.04268916060626227,176,0.9123809523809523,0.9709901198234181,0.8916129032258047,0.9282051282051276,0.9642401021711369,0.933485841161288,0.030262322050143994
38,0.15519089698791505,0.026700318481085058,0.007199525833129883,0.010551403383040406,0.1,"(30,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 14}",0.8263580842172934,0.969909101874111,0.9409722222222223,0.9110723626852659,0.9110723626852659,0.9117808970170509,0.048116541336757614,293,0.9265834038408103,0.9339337848389735,0.934877192188903,0.9198023288029992,0.9857113696672795,0.9401816158677931,0.02341092691788068
