,0,1,2,3,4,5,6,7,8,9
2,0.5922961039991573,0.6975133332178238,0.6302436276061442,0.7067919477270221,0.5538938960232342,0.5247832092737001,0.5264772414439751,0.5035734099901742,0.6229374609396179,0.5627410681425521
3,0.6600164389703735,0.7750678498981566,0.7562456336381694,0.789984896337556,0.653359341559852,0.7546912321080105,0.6936492086095045,0.6560844451823421,0.758392480205413,0.6283055158796359
4,0.7635167770519325,0.8194147194803045,0.8050912458036126,0.7470515016030772,0.7574702323533277,0.7647891458737637,0.7309182405433543,0.7900351730382491,0.836370021074179,0.7008335048465485
5,0.780162151153757,0.864488241174877,0.7865886961609937,0.806990759541896,0.8536388768898064,0.6368291365542449,0.7256281426900599,0.7415065428198712,0.8114924586786235,0.7970682234815252
6,0.8064243931328239,0.8351465357032698,0.8914140246255327,0.9058292096290144,0.8532806773209929,0.7953435403198016,0.7519955850670779,0.7841964005156479,0.8342383739327874,0.7811367864662729
7,0.8048987786940323,0.8671272733127131,0.8562203706234323,0.9035137040208449,0.857939465635034,0.8455140465859935,0.778119166431698,0.7881802011437558,0.844749695486173,0.7917949534890976
8,0.7941582276618908,0.848491963490571,0.8790078734022224,0.9253578542621778,0.8889025247371068,0.8722122811726974,0.7775956820627397,0.7705573287517071,0.8602998346605119,0.8174430840391643
9,0.8109541048693901,0.861936448507363,0.8753059274033423,0.9101442120306455,0.8940275220597546,0.9040975821121796,0.8816321824798793,0.8090532866143203,0.8805093373272722,0.822584789555257
10,0.852680991884281,0.8641436654943562,0.9021035157593867,0.927335160204139,0.8755307354819495,0.8528999476153022,0.8656095605793109,0.8217561584991003,0.8909631037323719,0.8738435724293674
11,0.8776280175944533,0.915498932170492,0.909668670957096,0.9470212368778596,0.8740008576725458,0.872653783608501,0.886603924131376,0.8821572656114072,0.9100145037714661,0.8907982404196768
