,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.12119178771972657,0.03734604340295917,0.004400300979614258,0.005314292540308808,0.1,"(10,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 2}",0.052053592073544076,0.04761904761904767,0.0476190476190475,0.04761904761904777,0.04761904761904769,0.04851723812988989,0.0017822232057656776,836,0.06080414016701504,0.04761904761904714,0.04761904761904829,0.04761904761904734,0.04761904761904802,0.05025606612864116,0.005274037019186937
1,0.12379260063171386,0.039754370895585145,0.0020004749298095704,9.841808052325389e-07,0.1,"(10,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 3}",0.07351788108021336,0.04761904761904767,0.07972437098989005,0.04761904761904767,0.11136709886093138,0.0718731091111941,0.02359159512592884,693,0.06613008728615902,0.047619047619047436,0.10966235773222885,0.04761904761904814,0.10599058192253329,0.07540422443580334,0.027346614717762976
2,0.10539417266845703,0.022426816665691178,0.002199411392211914,0.00039911281535558315,0.1,"(10,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 4}",0.047619047619047714,0.04761904761904767,0.047619047619047464,0.04761904761904767,0.04761904761904741,0.04761904761904759,1.2442467314722195e-16,934,0.04761904761904754,0.047619047619047436,0.04761904761904844,0.04761904761904814,0.04761904761904813,0.047619047619047936,3.8493040964755174e-16
3,0.12439179420471191,0.02744088547358633,0.0020003318786621094,9.5367431640625e-07,0.1,"(10,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 5}",0.047619047619047644,0.04761904761904772,0.04761904761904756,0.04761904761904759,0.04761904761904756,0.04761904761904761,6.125035511128425e-17,926,0.04761904761904739,0.04761904761904728,0.047619047619047485,0.04761904761904796,0.04761904761904795,0.047619047619047616,2.8707236425739387e-16
4,0.196588134765625,0.03811676579935543,0.002200412750244141,0.0004002812755235094,0.1,"(10,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 6}",0.05137877059912418,0.11344332980152937,0.11033800911431857,0.0498818888608582,0.10193275087008145,0.08535237223773523,0.028665118938069285,573,0.060239201155986986,0.11564013158863294,0.11025035877885508,0.12640472877455008,0.0870425993274816,0.09991540392510134,0.02364602650461749
5,0.2209864616394043,0.040893122974839644,0.003999900817871094,0.0040006876258229015,0.1,"(10,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 7}",0.10889944490747909,0.07893587976013182,0.11329169541378391,0.09963398858317297,0.11651087072357373,0.1034005653223026,0.013530876623376646,335,0.11075515546098372,0.07735459150347027,0.11199623521345956,0.0921217072862411,0.10856036328459097,0.10015761054974912,0.013473089211329036
6,0.23338518142700196,0.03876676203438264,0.0022001743316650392,0.0003996854464436952,0.1,"(10,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 8}",0.06076577559904623,0.07103056731131017,0.0914378310211709,0.0769459239640227,0.09400890694223017,0.07874163572453859,0.012502807534790909,627,0.05871693197450984,0.09359942888174295,0.08683271362613561,0.09123397290890894,0.16843720769363354,0.09976405101698618,0.03654819479793446
7,0.16858949661254882,0.020999061035426352,0.0053999900817871095,0.00531357470828485,0.1,"(10,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 9}",0.047619047619047714,0.04761904761904767,0.0476190476190475,0.04761904761904777,0.04761904761904769,0.04761904761904767,9.120286884600572e-17,859,0.047619047619047714,0.04761904761904714,0.04761904761904829,0.04761904761904734,0.04761904761904802,0.04761904761904769,4.2338626521634115e-16
8,0.3303807735443115,0.03365195420239536,0.0029993057250976562,0.001094843483258799,0.1,"(10,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 10}",0.11154339042716083,0.0929395499105169,0.11213481770570377,0.09994357328250125,0.11942282291123811,0.10716486058353247,0.009468835170929672,267,0.11667449343590784,0.09590880599237435,0.11423471576792962,0.10097218490146533,0.14686463048287532,0.11493096611611049,0.017776241001532328
9,0.3149815559387207,0.03419170192182769,0.002799654006958008,0.00040001876306754863,0.1,"(10,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 15}",0.047619047619047714,0.04790584241912586,0.04599430662871076,0.04761904761904777,0.04542572361611325,0.04691902914369998,0.0010021544751801993,1037,0.047619047619047714,0.04644480536573963,0.04575392926605065,0.04787234042553163,0.08928869350479798,0.05539576323623352,0.016964047440848975
10,0.46937131881713867,0.06267118232070314,0.0032001495361328124,0.0003997828327890547,0.1,"(10,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 20}",0.1301401360721536,0.145842495267053,0.09699354092653287,0.08666349670752238,0.11311917580331887,0.11468885311630027,0.021517030134375198,80,0.13698535665245676,0.17935866645527532,0.0962706458259983,0.10197028085614718,0.11573238120453841,0.1260634661988832,0.030114750885038354
