2,1.0063319612420032
3,1.6791768088904817
4,8.311005286213321
5,9.593117524984972
6,9.939688257157899
7,10.68379766570706
8,12.177558921788792
9,11.566781673499529
10,11.174290485327337
11,10.724767721890798
