,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
221,0.0991938591003418,0.023649783466841986,0.0024003982543945312,0.0019599170893904996,0.1,"(40, 20)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 2}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
222,0.07119565010070801,0.007332484583182231,0.0023996829986572266,0.001959332969516342,0.1,"(40, 20)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 3}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
223,0.06879572868347168,0.003918802237303441,0.0015995025634765625,0.0019589826542494,0.1,"(40, 20)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 4}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
224,0.07039604187011719,0.0031996251236292533,0.0015996932983398438,0.0019592162151652434,0.1,"(40, 20)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 5}",0.39225422045680186,0.3333333333333332,0.3333333333333338,0.39555555555555605,0.3312883435582827,0.3571923315280257,0.030039833838017112,183,0.34869363823381655,0.3333333333333307,0.3333333333333264,0.4068142701542871,0.3490127367073184,0.3542374623524158,0.027189401180065405
225,0.0719954490661621,0.0035775028212706706,0.0007999897003173828,0.0015999794006347657,0.1,"(40, 20)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 6}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
226,0.09119453430175781,0.007756114241994897,0.0015999317169189454,0.001959508177927279,0.1,"(40, 20)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 7}",0.3333333333333328,0.3333333333333332,0.3323124042879025,0.3333333333333338,0.3333333333333338,0.3331296675220632,0.00040798110202145007,1007,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
227,0.1216728687286377,0.011415875696168093,0.0008000850677490235,0.0016001701354980467,0.1,"(40, 20)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 8}",0.39225422045680186,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3451875355814338,0.02362071128607707,228,0.3333333333333318,0.3492371705963913,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.33651410078594046,0.00636153490522543
228,0.07439627647399902,0.004800288079584972,0.0015996932983398438,0.001959216162941219,0.1,"(40, 20)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 9}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
229,0.08479495048522949,0.008541007817092088,0.0007997989654541015,0.001599597930908203,0.1,"(40, 20)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 10}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
230,0.09607405662536621,0.012650063767971592,0.0016004562377929688,0.0019601508533188578,0.1,"(40, 20)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 11}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
