,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.05837669372558594,0.005391579906126754,0.00039992332458496096,0.0007998466491699219,0.1,"(10,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 2}",0.04681647940074896,0.047619047619047505,0.047681539807523966,0.047681539807523966,0.04761904761904751,0.04748264188838142,0.00033538593894625425,758,0.04766600920447036,0.04751897256275504,0.04757283049627344,0.04751897256275443,0.04761904761904809,0.04757916648906027,5.730431760635529e-05
1,0.04938006401062012,0.0066996344735519905,0.002000570297241211,0.001265422774448353,0.1,"(10,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 3}",0.057933596050188156,0.04761904761904779,0.04761904761904777,0.05793359605018808,0.05822557796552064,0.05385105151138071,0.005104460403651403,278,0.06012573108359454,0.0475418379289201,0.053091995675182475,0.05547757432034147,0.06230912087075647,0.05570925197575901,0.005228267675483566
2,0.06960039138793946,0.04009098136407016,0.0016004085540771485,0.001960092587792671,0.1,"(10,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 4}",0.04761904761904779,0.04761904761904779,0.04761904761904777,0.04761904761904773,0.04761904761904745,0.047619047619047714,1.2947045225745774e-16,402,0.047619047619046874,0.04761904761904688,0.047619047619047415,0.04761904761904636,0.047619047619048414,0.04761904761904719,6.97633232147363e-16
3,0.049488162994384764,0.0018339767373990845,0.0007996559143066406,0.0015993118286132812,0.1,"(10,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 5}",0.04761904761904759,0.04761904761904759,0.04761904761904772,0.047619047619047575,0.047619047619047394,0.047619047619047575,1.0379887610315915e-16,583,0.0476190476190473,0.047619047619047304,0.04761904761904755,0.047619047619047006,0.04761904761904811,0.04761904761904745,3.7033156946149634e-16
4,0.05289692878723144,0.006050476549264101,0.0,0.0,0.1,"(10,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 6}",0.047685834502103785,0.047619047619047616,0.0476190476190477,0.04787000439174347,0.04761904761904742,0.047682551692586624,9.711080831714835e-05,378,0.04763469119579467,0.04761904761904729,0.04761904761904756,0.047882536477395723,0.04763572679509694,0.04767820994127643,0.00010241913202442184
5,0.1022569179534912,0.00783282739828363,0.0011994361877441407,0.0014694577943073573,0.1,"(10,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 7}",0.04761904761904779,0.04761904761904779,0.04761904761904777,0.04761904761904773,0.04761904761904745,0.047619047619047714,1.2947045225745774e-16,402,0.047525186158562556,0.04761904761904688,0.09602102497698838,0.04761904761904636,0.047619047619048414,0.057280670798538526,0.019370211200810356
6,0.08618311882019043,0.009395769810950387,0.001199817657470703,0.0015995979735514826,0.1,"(10,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 8}",0.047873510675225925,0.04761904761904779,0.04761904761904777,0.07626899411434342,0.08367534572232027,0.06052466325431077,0.015956286718100263,207,0.05678890015715067,0.04777671742527899,0.047619047619047415,0.07494156038024515,0.055707290401492714,0.05656670319664299,0.009957386489993862
7,0.06324748992919922,0.011631593589590613,0.0008001327514648438,0.000979958669408018,0.1,"(10,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 9}",0.047619047619047505,0.047619047619047505,0.04761904761904753,0.04761904761904753,0.04761904761904751,0.04761904761904752,1.2806166788821509e-17,607,0.04761904761904725,0.04761904761904725,0.0476190476190477,0.04761904761904663,0.04761904761904809,0.04761904761904738,4.897305953016847e-16
8,0.06450009346008301,0.010254003927533367,0.0012053966522216797,0.0016030133574491032,0.1,"(10,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 10}",0.047619047619047616,0.047619047619047616,0.0476190476190477,0.047619047619047575,0.04761904761904742,0.04761904761904759,9.114587013970451e-17,546,0.047619047619047276,0.04761904761904729,0.047619047619047596,0.04761904761904706,0.04761904761904817,0.04761904761904748,3.8582995613535687e-16
9,0.060410690307617185,0.004537518421357874,0.0011995792388916015,0.0015992403696845747,0.1,"(10,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 11}",0.04761904761904779,0.04761904761904779,0.04761904761904777,0.04761904761904773,0.04761904761904745,0.047619047619047714,1.2947045225745774e-16,402,0.047619047619046874,0.04761904761904688,0.047619047619047415,0.04761904761904636,0.047619047619048414,0.04761904761904719,6.97633232147363e-16
10,0.05368132591247558,0.00952986030803004,0.0019997596740722657,0.0017887780676354807,0.1,"(20,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 2}",0.04761904761904779,0.04761904761904779,0.04761904761904777,0.04761904761904773,0.04761904761904745,0.047619047619047714,1.2947045225745774e-16,402,0.047619047619046874,0.047558501372189026,0.047619047619047415,0.04761904761904636,0.047619047619048414,0.047606938369675625,2.4218498743296124e-05
