0,0.6158424744012427
1,0.11359436064037302
2,0.0728722336638338
3,0.06837065385054288
4,0.03652110989658662
5,0.031617576984665184
6,0.01859263749271361
7,0.00844833941050853
8,0.006856200172395311
9,0.006497283999235426
10,0.00595939979359312
11,0.005859392329622143
12,0.005573111839516948
13,0.003395225525170657
