,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
483,0.3829162120819092,0.011840551594084252,0.10518956184387207,0.00184629150645528,0.01,"(40, 20)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 4}",1.0,0.9442724458204336,0.9409722222222223,0.9705627705627704,0.9110723626852659,0.9534473902794,0.030009463482023394,290,1.0,0.9855042016806722,0.9282051282051276,0.9209405000256676,0.9498746867167924,0.9569049033256519,0.031117990185842485
484,0.4230637073516846,0.027081989138120394,0.11118826866149903,0.006882968036835879,0.01,"(40, 20)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 5}",1.0,0.8875000000000005,0.9705627705627704,0.9110723626852659,0.9409722222222223,0.9420736235445762,0.04031909275554478,378,0.9927532426613456,0.9197801617079742,0.9063352375070752,0.9354475126799527,0.913651315789473,0.933593494069164,0.031096058961751435
485,0.42902407646179197,0.017930678409358594,0.1079981803894043,0.0025293466084669917,0.01,"(40, 20)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 6}",0.9160839160839159,0.9722007722007722,1.0,1.0,1.0,0.9775477677005692,0.03267215799480553,143,0.956439393939394,1.0,0.9928567784070619,0.9928567784070619,0.9928567784070619,0.987001945832116,0.015529688881548865
486,0.434156608581543,0.015400860721633351,0.10559477806091308,0.00195950823014352,0.01,"(40, 20)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 7}",0.8874999999999998,0.8875000000000002,1.0,0.9705627705627704,0.880701754385965,0.9251567600704184,0.04992356593512778,447,0.9123809523809525,0.9491445117136087,0.9209405000256681,0.9282051282051276,0.9570639950930286,0.9335470174836772,0.01692213011147022
487,0.41005892753601075,0.012356418716061746,0.10559449195861817,0.001960033837953802,0.01,"(40, 20)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 8}",0.9442724458204335,0.8875000000000005,0.9386869584800884,0.785004516711834,0.9705627705627704,0.9052566361730016,0.06578697160018625,549,0.9927532426613455,0.8974957555178263,0.8876529935248041,0.9063352375070755,0.8761903101443328,0.9120855078710768,0.04156590645301574
488,0.4434696674346924,0.0182948390102581,0.10639410018920899,0.001959956401943605,0.01,"(40, 20)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 9}",1.0,0.8875000000000005,0.9705627705627704,0.9705627705627704,0.9705627705627704,0.9598444424845105,0.03796952625574924,259,0.9927532426613456,0.9709901198234181,0.9928567784070619,0.9785615844010007,0.9498746867167922,0.9770072824019236,0.015962090320014503
489,0.4520277500152588,0.030396061400333744,0.10654544830322266,0.0014856897376794753,0.01,"(40, 20)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 10}",0.8874999999999998,0.8875000000000005,0.9705627705627704,1.0,1.0,0.9489556460800096,0.0514702009245553,310,0.8749133564382829,0.9418335089567962,0.9354475126799526,1.0,0.9785615844010006,0.9461511924952065,0.04279758874510086
490,0.5155196189880371,0.041641220025587074,0.10757789611816407,0.0019416545344324633,0.01,"(40, 20)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 11}",1.0,0.9442724458204336,0.9705627705627704,0.880701754385965,1.0,0.9591642279936972,0.044346819279129,269,1.0,0.9491445117136087,0.9714052287581704,0.9498746867167922,0.9928567784070615,0.9726562411191265,0.021114490422497415
491,0.4977724552154541,0.014845598002247594,0.10677804946899414,0.0029972561283020376,0.01,"(40, 20)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 12}",0.9722007722007721,0.9442724458204336,0.9705627705627704,0.9705627705627704,0.9705627705627704,0.9656253255279784,0.0107066505775927,208,0.9709901198234181,0.9927532426613453,0.949874686716792,0.949874686716792,0.9785615844010007,0.9684108640638696,0.016669857952023966
492,0.5006245613098145,0.06790366492430867,0.10593609809875489,0.0017922092304761903,0.01,"(40, 20)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 13}",0.9722007722007721,0.9722007722007724,0.9705627705627704,0.9409722222222223,0.32819722650231176,0.8371715083051628,0.2543600817454024,715,0.9709901198234181,1.0,0.9785615844010007,0.9785615844010007,0.3297504798464424,0.8515727536943724,0.26109077598083297
493,0.5017971992492676,0.02016388198436476,0.10479516983032226,0.0015998129722010802,0.01,"(40, 20)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 20), 'filter__n': 14}",1.0,0.9442724458204336,0.9705627705627704,1.0,0.9705627705627704,0.9770906616113112,0.021049138937929243,156,1.0,0.9927532426613453,0.985711369667279,0.985711369667279,0.9426699426699424,0.9813691849331692,0.02006013224627937
494,0.3568995952606201,0.01156140718838473,0.10600347518920898,0.0017611680074092575,0.01,"(40, 30)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
495,0.3993356704711914,0.04174101398496882,0.10799274444580079,0.0025302421884232256,0.01,"(40, 30)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 3}",0.9722007722007721,0.9442724458204336,1.0,1.0,0.9110723626852659,0.9655024494535168,0.03413444683959529,213,0.9782505910165485,1.0,0.9928567784070619,0.9857113696672795,0.9714052287581704,0.985644793569812,0.010154098155389452
496,0.36712141036987306,0.006907540139481118,0.10636634826660156,0.0019943557317952864,0.01,"(40, 30)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 4}",1.0,0.9722007722007723,0.9705627705627704,1.0,1.0,0.9885582625820317,0.014027729552442159,108,0.9271537162162162,0.9927532426613453,1.0,0.9928567784070619,1.0,0.9825527474569247,0.02788579947302742
