,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
702,0.5381356716156006,0.03440916578711327,0.10632448196411133,0.002367856008962654,0.0001,"(20, 30)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 4}",0.10198123405497868,0.1151977277712101,0.11899705924068417,0.11065298816670856,0.10731372295598106,0.11083343055189324,0.0059495537101304456,745,0.11811117078075437,0.11444879534921237,0.11791445591818987,0.1110345912011855,0.11514924023728412,0.11533165069732525,0.0025951509458256978
703,0.6177806854248047,0.08545506223054754,0.10964570045471192,0.007394464683998426,0.0001,"(20, 30)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 5}",0.1500922793779419,0.11988963955497216,0.14579583167261642,0.19180217556136372,0.18017032625857546,0.15743484615455092,0.02567970266739757,183,0.1550017964340729,0.11657210110659517,0.17254241219169927,0.18930764026604927,0.15769280673969355,0.15822335134762205,0.02415266056277568
704,0.5877172946929932,0.09950316313223845,0.10859456062316894,0.003895946056987779,0.0001,"(20, 30)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 6}",0.11569022174425582,0.1328589173578135,0.18726538670766996,0.15437459518374336,0.15366442921368295,0.1487165024329512,0.024058527285471185,320,0.11277494366728211,0.16220870664452772,0.18303206551376303,0.1499064888455977,0.1366683470174926,0.1489181103377326,0.023654868329318932
705,0.6392806053161622,0.11980419906460113,0.11085972785949708,0.007961944901943702,0.0001,"(20, 30)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 7}",0.1492717248600066,0.1850437968947743,0.0890761544879844,0.17674555717222581,0.1061048166034521,0.1413436778712783,0.03794476181533064,427,0.1470794246772626,0.1697977464364159,0.09823122047863884,0.17695797024079504,0.11863255229762938,0.14213978282614836,0.02994067775475929
706,0.539753532409668,0.08707028739269713,0.11025032997131348,0.007028243520090199,0.0001,"(20, 30)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 8}",0.13145689754657572,0.11773229937673185,0.11095696060014261,0.19686253321423555,0.10680280927802349,0.13276029909225084,0.03307961150402404,559,0.12264511516710522,0.10896885115798849,0.1134506099113777,0.18963154659391845,0.11665933875486004,0.13027109231704997,0.030012707312882678
707,0.7368379592895508,0.10944308287610816,0.10871353149414062,0.0037744230410654443,0.0001,"(20, 30)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 9}",0.1625837096367698,0.20308541574288774,0.18198813736089453,0.15273524737429106,0.16176503955331425,0.17248824059029244,0.018074420821291202,71,0.15487058820939253,0.19249250722145939,0.19885423746879885,0.17303719958319438,0.1863818838712988,0.1811272832708288,0.015658145086041034
708,0.6968825340270997,0.12427218524831446,0.10839476585388183,0.005448336287842819,0.0001,"(20, 30)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 10}",0.15110436271050523,0.18102887416705937,0.1637073732374693,0.19789219586876303,0.15737543067328585,0.1702236489305181,0.01705648826061021,92,0.14708252580393968,0.18593896111499233,0.1865199561456071,0.19501039776560666,0.16447411306397647,0.17580519077882445,0.01754835763788706
709,0.5986475467681884,0.07249311848252117,0.10630927085876465,0.0018530668106453694,0.0001,"(20, 30)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'filter__n': 11}",0.15446662923932178,0.13614552423454424,0.11908115817142416,0.11290330268859576,0.17019866637013803,0.13851541839742174,0.02139075129238553,469,0.17296103312740857,0.13070323960638158,0.12886734835916355,0.12957996658446647,0.18248552683584154,0.14891942290265234,0.02371755448403881
710,0.5755600452423095,0.08359868912036901,0.10729031562805176,0.0031011915196314703,0.0001,"(20, 40)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 2}",0.16432274957639023,0.11404960914082403,0.11805070076136413,0.10760991935837748,0.15595254021885707,0.1319712032057828,0.02336970315817191,570,0.17729956348869727,0.1103248763377468,0.11530617755334752,0.10905733050923827,0.1401689735063702,0.13043138427908002,0.026005155569737943
711,0.721153736114502,0.13589610286452683,0.1068648338317871,0.005129101228631446,0.0001,"(20, 40)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 3}",0.15833606218754812,0.16624055072179125,0.17051877405452873,0.1866984264030661,0.18514972780246486,0.17333331419598202,0.010964311361301307,61,0.17458795858336826,0.1712442201299607,0.1780489510239116,0.18735611531659327,0.17518913322590643,0.17728527565594804,0.005480304660932134
712,0.6043245792388916,0.07857357113591837,0.10666155815124512,0.001684618913339885,0.0001,"(20, 40)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 4}",0.13305567449443487,0.12098748705415893,0.18624925945055867,0.11331090993462345,0.17476507596634525,0.14560152518790762,0.029340590084878188,360,0.13568719671747853,0.1199706364859015,0.18052627669047325,0.12442361297415688,0.1688984556277784,0.14590123569915772,0.024354779546901614
713,0.5794891357421875,0.051666886530495955,0.10646076202392578,0.003153420183220566,0.0001,"(20, 40)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 5}",0.1399450039121017,0.10105668804503669,0.16653709852491327,0.08618200615956621,0.11423659505845185,0.12163474348657283,0.028602015648884652,651,0.15320677205364022,0.10169730413911415,0.17623843813308385,0.0898935985231943,0.12086820215804917,0.12838086300141632,0.03211353350621669
714,0.5588273048400879,0.08758553842767319,0.10832796096801758,0.0014794420751650364,0.0001,"(20, 40)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 6}",0.11617797188360578,0.10623450045669168,0.1283274457797573,0.18030550264675593,0.180550741854919,0.14215107384608106,0.03187046667188663,417,0.11994981709636232,0.10624005648600669,0.11680626178471644,0.1791218431348632,0.1794768175867345,0.14031895921773663,0.03215003009351222
715,0.5693987846374512,0.16866680836945527,0.1097862720489502,0.007612465059593874,0.0001,"(20, 40)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 7}",0.165285902657801,0.1255121674579757,0.12114419119779259,0.1468037109519732,0.1281818273858466,0.13741233614065873,0.016498327776276127,486,0.15592723757281823,0.14410046920313363,0.11837884493424448,0.1570602443602814,0.12169970334323998,0.13943329988274356,0.01650643596302805
716,0.6179151058197021,0.09864544583494525,0.11221928596496582,0.003156349230741725,0.0001,"(20, 40)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 8}",0.1687988050383647,0.11123169372207194,0.1105783359548031,0.17184035448015206,0.12067293275707718,0.136639620161065,0.02777680643817873,498,0.17018563852548335,0.1168968592514416,0.11347405044761312,0.1864139342235874,0.11940154395263579,0.14127440528015225,0.030721272834473873
717,0.6140453338623046,0.09542610519812716,0.11165590286254883,0.008193391056024051,0.0001,"(20, 40)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 9}",0.11049558927708572,0.15816690146974743,0.10910611688272577,0.18139122165625116,0.11182681005235852,0.13421312246440115,0.029968231447440447,534,0.11605468154580562,0.17432947556736908,0.10520360869091723,0.17733760624895517,0.11961573217379058,0.13850822084536754,0.030858283188537422
718,0.6095550537109375,0.14597579696533639,0.10688037872314453,0.002275510417429738,0.0001,"(20, 40)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 10}",0.18950511610038262,0.11238687906599365,0.1677221013060642,0.11303550596515582,0.19575536595377627,0.15561288129853776,0.036288192039279424,219,0.16620971573047932,0.11597950982916365,0.19771751799372217,0.11416174425579384,0.18070952086037925,0.15495560173390766,0.03406398527049873
719,0.7036115169525147,0.0906038346308153,0.11166014671325683,0.005560577700208598,0.0001,"(20, 40)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'filter__n': 11}",0.16543263589400958,0.17584573684042548,0.10229125247697124,0.19209177664157268,0.0998528961232663,0.1472154054692033,0.03849352933718309,336,0.16273923109570868,0.18585100796238482,0.10940804617699998,0.20011422346021185,0.10966555112532403,0.15355561196412587,0.03786919796574556
720,0.4917032241821289,0.0831183063468582,0.10964207649230957,0.003886495420924638,0.0001,"(30, 10)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 2}",0.11420241009882515,0.12262705694578342,0.10489879106197272,0.05792593576723333,0.05864315829819826,0.09180523960283105,0.027802618395741687,778,0.11510849854768053,0.08940506021173826,0.10650971937963682,0.05135848884816538,0.051198932482349815,0.08271613989391416,0.026969529551129925
721,0.5721180438995361,0.08262950372519312,0.11491632461547852,0.012613639902760152,0.0001,"(30, 10)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 3}",0.13418133875181296,0.163025412494388,0.10637862725446003,0.14029997110374492,0.1785036113819264,0.14440764472495912,0.024777740864660194,382,0.15003481377829306,0.1685261916691872,0.11294688326137223,0.18835364970127108,0.15725899929030543,0.1554241075400858,0.024870646364263983
