k,r
0.0,-0.1945099977403879
1.0,-0.16031998827989258
2.0,-0.16001370086291977
3.0,-0.16000770435771744
4.0,-0.16000577211527522
5.0,-0.16000431464112466
6.0,-0.1600032184532423
7.0,-0.16000239545575912
8.0,-0.160001779789206
9.0,-0.1600013202842025
10.0,-0.16000097813480108
11.0,-0.16000072377385394
