k,r
0.0,-3.0959999999999974
100.0,-2.104999999999999
200.0,-1.905999999999998
300.0,-1.9649999999999972
400.0,-1.7749999999999984
500.0,-1.5239999999999991
600.0,-1.1959999999999993
700.0,-0.8660000000000002
800.0,-0.8170000000000003
900.0,-0.9529999999999998
1000.0,-1.2129999999999987
1100.0,-0.6899999999999998
1200.0,-0.943
1300.0,-1.365999999999999
1400.0,-1.0219999999999991
1500.0,-1.2159999999999993
1600.0,-1.0730000000000006
1700.0,-1.1709999999999994
1800.0,-0.8449999999999994
1900.0,-0.9299999999999997
2000.0,-1.2849999999999984
2100.0,-1.1449999999999998
2200.0,-0.9469999999999996
2300.0,-1.2569999999999992
2400.0,-1.2439999999999989
2500.0,-1.131
2600.0,-1.2500000000000002
2700.0,-1.0259999999999996
2800.0,-0.8019999999999995
2900.0,-0.9130000000000003
3000.0,-1.1569999999999994
3100.0,-1.1769999999999996
3200.0,-1.1550000000000002
3300.0,-1.0539999999999994
3400.0,-1.0219999999999996
3500.0,-0.9219999999999996
3600.0,-1.0799999999999996
3700.0,-1.0739999999999987
3800.0,-0.8949999999999995
3900.0,-1.314999999999999
4000.0,-1.5899999999999985
4100.0,-1.0889999999999995
4200.0,-1.3859999999999986
4300.0,-1.0789999999999993
4400.0,-0.8109999999999995
4500.0,-1.4909999999999999
4600.0,-1.5599999999999992
4700.0,-1.9269999999999983
4800.0,-1.2309999999999988
4900.0,-1.4069999999999985
5000.0,-1.7159999999999993
5100.0,-2.2859999999999974
5200.0,-1.922999999999997
5300.0,-1.985999999999998
5400.0,-1.4209999999999992
5500.0,-1.9469999999999983
5600.0,-1.7479999999999978
5700.0,-1.6839999999999988
5800.0,-1.6199999999999988
5900.0,-1.5839999999999983
6000.0,-1.3039999999999994
6100.0,-1.1189999999999996
6200.0,-1.606999999999998
6300.0,-1.5279999999999985
6400.0,-1.9309999999999974
6500.0,-2.0139999999999976
6600.0,-1.0819999999999992
6700.0,-1.4019999999999984
6800.0,-1.5959999999999985
6900.0,-1.4319999999999982
7000.0,-1.5759999999999974
7100.0,-1.485999999999999
7200.0,-1.012
7300.0,-1.197
7400.0,-1.1789999999999994
7500.0,-1.4809999999999985
7600.0,-1.2249999999999996
7700.0,-0.9620000000000001
7800.0,-1.4269999999999985
7900.0,-1.0439999999999992
8000.0,-1.4439999999999986
8100.0,-1.0659999999999994
8200.0,-0.9070000000000001
8300.0,-0.9119999999999999
8400.0,-1.013
8500.0,-0.7520000000000003
8600.0,-1.0389999999999995
8700.0,-1.0110000000000003
8800.0,-0.9459999999999998
8900.0,-0.55
9000.0,-0.6830000000000004
9100.0,-1.0269999999999992
9200.0,-1.1280000000000001
9300.0,-0.9149999999999995
9400.0,-0.6280000000000002
9500.0,-1.1599999999999995
9600.0,-0.9740000000000001
9700.0,-0.8789999999999999
9800.0,-1.2459999999999998
9900.0,-0.8499999999999999
