k,r
0.0,-1.8636
100.0,-1.925600000000001
200.0,-1.9432000000000005
300.0,-1.8659999999999999
400.0,-1.9440000000000004
500.0,-1.8960000000000001
600.0,-1.8763999999999998
700.0,-1.8963999999999996
800.0,-1.8216000000000006
900.0,-1.8088
1000.0,-1.7695999999999998
1100.0,-1.7395999999999996
1200.0,-1.9495999999999996
1300.0,-1.7828
1400.0,-1.8743999999999992
1500.0,-1.9208000000000005
1600.0,-1.8639999999999999
1700.0,-1.962
1800.0,-1.9684000000000004
1900.0,-1.9151999999999996
2000.0,-1.9076
2100.0,-1.7888000000000002
2200.0,-1.9920000000000007
2300.0,-1.9684000000000013
2400.0,-2.0868
2500.0,-1.9727999999999992
2600.0,-1.8571999999999995
2700.0,-1.9287999999999996
2800.0,-1.8547999999999991
2900.0,-1.9487999999999996
3000.0,-1.8292000000000002
3100.0,-2.0588
3200.0,-1.8460000000000003
3300.0,-1.9032000000000004
3400.0,-1.8824000000000007
3500.0,-1.7247999999999999
3600.0,-1.8160000000000012
3700.0,-2.144799999999997
3800.0,-2.1103999999999985
3900.0,-1.906
4000.0,-1.921200000000001
4100.0,-1.8624000000000003
4200.0,-1.7923999999999995
4300.0,-1.8752000000000004
4400.0,-1.8828000000000005
4500.0,-1.8872000000000007
4600.0,-1.946
4700.0,-1.8615999999999997
4800.0,-2.0007999999999995
4900.0,-1.9284000000000006
5000.0,-1.753599999999999
5100.0,-1.908
5200.0,-1.7819999999999998
5300.0,-1.6972
5400.0,-1.8651999999999993
5500.0,-1.7711999999999994
5600.0,-1.9191999999999974
5700.0,-1.9119999999999984
5800.0,-2.041199999999997
5900.0,-2.097199999999999
6000.0,-1.7768000000000002
6100.0,-1.6256000000000006
6200.0,-1.6092
6300.0,-1.7568000000000012
6400.0,-1.7992000000000008
6500.0,-1.7808000000000002
6600.0,-1.8055999999999985
6700.0,-1.6540000000000001
6800.0,-1.8055999999999985
6900.0,-1.7619999999999993
7000.0,-1.7047999999999988
7100.0,-1.6376
7200.0,-1.5176000000000003
7300.0,-1.5816000000000003
7400.0,-1.5760000000000005
7500.0,-1.6011999999999993
7600.0,-1.8331999999999968
7700.0,-1.5892000000000004
7800.0,-1.4643999999999997
7900.0,-1.4108000000000007
8000.0,-1.4536000000000002
8100.0,-1.6003999999999992
8200.0,-1.5451999999999995
8300.0,-1.7148
8400.0,-1.3847999999999998
8500.0,-1.5763999999999982
8600.0,-1.4020000000000004
8700.0,-1.476
8800.0,-1.392
8900.0,-1.4707999999999992
9000.0,-1.5208000000000002
9100.0,-1.6084
9200.0,-1.7031999999999985
9300.0,-1.4787999999999997
9400.0,-1.4835999999999996
9500.0,-1.523999999999999
9600.0,-1.4999999999999993
9700.0,-1.5375999999999996
9800.0,-1.2943999999999998
9900.0,-1.4439999999999995
