k,r
0.0,-2.009999999999997
100.0,-2.187999999999997
200.0,-2.496999999999997
300.0,-2.262999999999997
400.0,-2.0099999999999976
500.0,-1.9399999999999984
600.0,-2.1329999999999965
700.0,-2.3009999999999975
800.0,-2.516999999999997
900.0,-1.2639999999999991
1000.0,-1.9439999999999977
1100.0,-1.8169999999999975
1200.0,-1.565999999999998
1300.0,-1.9749999999999988
1400.0,-1.553999999999999
1500.0,-1.4799999999999986
1600.0,-1.5559999999999992
1700.0,-1.3560000000000003
1800.0,-1.4429999999999985
1900.0,-1.4839999999999989
2000.0,-1.5049999999999994
2100.0,-1.541999999999999
2200.0,-1.4549999999999985
2300.0,-1.3929999999999998
2400.0,-1.312999999999999
2500.0,-1.2149999999999992
2600.0,-1.6469999999999991
2700.0,-1.065
2800.0,-1.4599999999999982
2900.0,-1.3449999999999995
3000.0,-1.7119999999999975
3100.0,-1.3009999999999982
3200.0,-1.6569999999999985
3300.0,-1.2499999999999991
3400.0,-1.6159999999999988
3500.0,-1.1709999999999994
3600.0,-1.5109999999999983
3700.0,-1.7169999999999979
3800.0,-1.299999999999999
3900.0,-1.071
4000.0,-1.4019999999999984
4100.0,-1.1929999999999992
4200.0,-1.2989999999999986
4300.0,-1.3079999999999992
4400.0,-1.1609999999999994
4500.0,-1.2579999999999996
4600.0,-1.1319999999999992
4700.0,-1.940999999999998
4800.0,-1.534999999999998
4900.0,-1.4209999999999992
5000.0,-1.8099999999999983
5100.0,-1.1129999999999995
5200.0,-1.0609999999999995
5300.0,-0.913999999999999
5400.0,-1.2029999999999996
5500.0,-1.229999999999999
5600.0,-1.3429999999999986
5700.0,-0.9919999999999994
5800.0,-1.532999999999998
5900.0,-1.0359999999999996
6000.0,-1.735999999999998
6100.0,-1.0799999999999992
6200.0,-1.2399999999999989
6300.0,-1.4319999999999982
6400.0,-1.1259999999999988
6500.0,-1.3159999999999994
6600.0,-1.5099999999999971
6700.0,-1.250999999999999
6800.0,-1.1949999999999996
6900.0,-1.2469999999999997
7000.0,-1.408999999999998
7100.0,-1.0949999999999995
7200.0,-1.057999999999999
7300.0,-1.125999999999999
7400.0,-1.2249999999999994
7500.0,-1.722999999999998
7600.0,-1.3179999999999985
7700.0,-1.069999999999999
7800.0,-1.5209999999999981
7900.0,-1.0509999999999995
8000.0,-1.2679999999999996
8100.0,-1.3359999999999985
8200.0,-1.0410000000000001
8300.0,-1.3919999999999988
8400.0,-1.2129999999999996
8500.0,-1.1519999999999992
8600.0,-1.2679999999999993
8700.0,-1.1799999999999995
8800.0,-0.970999999999999
8900.0,-1.3249999999999986
9000.0,-1.4109999999999985
9100.0,-1.0159999999999991
9200.0,-1.1249999999999996
9300.0,-1.641999999999998
9400.0,-1.5019999999999984
9500.0,-1.2279999999999993
9600.0,-1.064999999999999
9700.0,-1.125
9800.0,-1.6679999999999986
9900.0,-1.157999999999999
