k,r
0.0,-2.574999999999997
100.0,-2.3889999999999985
200.0,-2.564999999999998
300.0,-2.7739999999999982
400.0,-2.8219999999999983
500.0,-2.64
600.0,-2.2329999999999988
700.0,-2.695999999999998
800.0,-2.2429999999999986
900.0,-2.118999999999999
1000.0,-2.039999999999998
1100.0,-1.8529999999999986
1200.0,-1.9799999999999978
1300.0,-1.6829999999999978
1400.0,-1.7599999999999987
1500.0,-1.5249999999999992
1600.0,-2.6499999999999977
1700.0,-1.9299999999999975
1800.0,-1.7879999999999985
1900.0,-1.2209999999999994
2000.0,-1.8179999999999985
2100.0,-1.0729999999999995
2200.0,-1.518999999999999
2300.0,-1.4499999999999977
2400.0,-1.2039999999999995
2500.0,-1.1419999999999997
2600.0,-1.313999999999999
2700.0,-1.3029999999999986
2800.0,-1.6189999999999987
2900.0,-1.2209999999999988
3000.0,-1.2769999999999992
3100.0,-1.2049999999999994
3200.0,-1.4589999999999992
3300.0,-1.2469999999999992
3400.0,-1.3559999999999988
3500.0,-1.1569999999999987
3600.0,-1.3229999999999986
3700.0,-0.7959999999999998
3800.0,-1.076999999999999
3900.0,-1.5129999999999995
4000.0,-1.550999999999998
4100.0,-1.1079999999999994
4200.0,-1.2159999999999997
4300.0,-1.5049999999999992
4400.0,-1.0849999999999986
4500.0,-1.4039999999999981
4600.0,-1.1489999999999991
4700.0,-1.2459999999999987
4800.0,-1.3089999999999982
4900.0,-1.382999999999999
5000.0,-1.393999999999999
5100.0,-1.1509999999999996
5200.0,-1.3639999999999985
5300.0,-1.2249999999999992
5400.0,-1.2709999999999995
5500.0,-1.929999999999998
5600.0,-0.9719999999999993
5700.0,-1.2149999999999996
5800.0,-1.5359999999999976
5900.0,-0.8999999999999995
6000.0,-1.2269999999999994
6100.0,-1.405
6200.0,-1.3469999999999995
6300.0,-1.151
6400.0,-1.449999999999999
6500.0,-1.0789999999999993
6600.0,-1.1309999999999993
6700.0,-0.9610000000000001
6800.0,-1.2409999999999985
6900.0,-1.155999999999999
7000.0,-1.1509999999999991
7100.0,-1.5319999999999983
7200.0,-1.5509999999999982
7300.0,-1.357999999999999
7400.0,-1.2909999999999995
7500.0,-1.1069999999999993
7600.0,-1.238999999999999
7700.0,-1.6549999999999985
7800.0,-1.5989999999999986
7900.0,-1.3459999999999983
8000.0,-1.2239999999999995
8100.0,-1.1229999999999993
8200.0,-1.3709999999999989
8300.0,-1.4349999999999994
8400.0,-1.0789999999999995
8500.0,-1.332999999999999
8600.0,-1.2059999999999997
8700.0,-0.9369999999999996
8800.0,-1.2349999999999994
8900.0,-0.936
9000.0,-1.269999999999999
9100.0,-1.1149999999999998
9200.0,-1.3209999999999986
9300.0,-1.4179999999999986
9400.0,-1.0659999999999994
9500.0,-1.1279999999999994
9600.0,-1.8179999999999987
9700.0,-1.280999999999999
9800.0,-1.2449999999999994
9900.0,-1.5579999999999987
