k,r
0.0,-2.444999999999999
100.0,-2.8000000000000007
200.0,-3.1419999999999995
300.0,-2.8439999999999976
400.0,-3.1629999999999985
500.0,-2.9249999999999994
600.0,-2.7940000000000005
700.0,-3.208999999999997
800.0,-2.999999999999998
900.0,-3.0159999999999987
1000.0,-2.9359999999999995
1100.0,-2.6589999999999985
1200.0,-3.264999999999999
1300.0,-3.3989999999999982
1400.0,-3.5489999999999964
1500.0,-2.236999999999999
1600.0,-2.9559999999999977
1700.0,-2.686999999999999
1800.0,-2.717999999999997
1900.0,-2.878999999999999
2000.0,-3.1719999999999993
2100.0,-2.5520000000000005
2200.0,-2.5959999999999996
2300.0,-2.427999999999999
2400.0,-2.730999999999998
2500.0,-2.5449999999999986
2600.0,-2.6959999999999993
2700.0,-2.296
2800.0,-2.1039999999999988
2900.0,-2.234999999999999
3000.0,-2.4799999999999995
3100.0,-2.691999999999999
3200.0,-2.2699999999999996
3300.0,-2.6529999999999996
3400.0,-2.1229999999999993
3500.0,-1.8120000000000005
3600.0,-2.1879999999999997
3700.0,-2.233
3800.0,-2.113999999999999
3900.0,-1.6950000000000003
4000.0,-1.9300000000000006
4100.0,-2.3939999999999997
4200.0,-2.4660000000000006
4300.0,-2.075
4400.0,-2.0189999999999992
4500.0,-1.9409999999999994
4600.0,-1.9369999999999998
4700.0,-1.8759999999999997
4800.0,-1.9409999999999992
4900.0,-1.974
5000.0,-1.739000000000001
5100.0,-1.9409999999999987
5200.0,-2.175999999999999
5300.0,-1.9150000000000011
5400.0,-1.9280000000000006
5500.0,-1.926000000000001
5600.0,-1.848
5700.0,-2.032000000000001
5800.0,-1.8479999999999996
5900.0,-1.6320000000000001
6000.0,-1.6070000000000004
6100.0,-1.5820000000000005
6200.0,-1.7119999999999995
6300.0,-1.8570000000000007
6400.0,-1.8240000000000007
6500.0,-1.545
6600.0,-1.8420000000000005
6700.0,-1.8300000000000003
6800.0,-1.864
6900.0,-1.6440000000000001
7000.0,-1.348
7100.0,-1.7860000000000005
7200.0,-1.9850000000000003
7300.0,-2.0039999999999996
7400.0,-1.7190000000000003
7500.0,-1.6670000000000005
7600.0,-1.3850000000000007
7700.0,-1.6239999999999997
7800.0,-1.68
7900.0,-1.8039999999999998
8000.0,-1.5120000000000005
8100.0,-1.5330000000000001
8200.0,-1.4159999999999997
8300.0,-1.5679999999999996
8400.0,-1.4030000000000005
8500.0,-1.456
8600.0,-1.4769999999999999
8700.0,-1.4210000000000005
8800.0,-1.3590000000000004
8900.0,-1.3620000000000005
9000.0,-1.8130000000000006
9100.0,-1.7279999999999998
9200.0,-1.6589999999999998
9300.0,-1.6780000000000002
9400.0,-1.3840000000000003
9500.0,-1.7100000000000002
9600.0,-1.8730000000000007
9700.0,-1.776
9800.0,-1.67
9900.0,-1.405
