k,r
0.0,-1.8844000000000007
100.0,-1.7979999999999996
200.0,-1.9608
300.0,-1.8335999999999992
400.0,-2.0120000000000005
500.0,-1.9259999999999988
600.0,-1.937200000000001
700.0,-1.842
800.0,-1.9243999999999997
900.0,-1.9535999999999996
1000.0,-2.0476000000000005
1100.0,-1.9132000000000011
1200.0,-1.9228
1300.0,-1.9372
1400.0,-1.9212
1500.0,-1.9156000000000004
1600.0,-2.004
1700.0,-2.0536000000000003
1800.0,-2.0452
1900.0,-1.8431999999999993
2000.0,-1.9496000000000009
2100.0,-2.0420000000000003
2200.0,-2.056800000000001
2300.0,-2.0876
2400.0,-2.1928
2500.0,-2.149200000000001
2600.0,-2.0712000000000006
2700.0,-2.2368000000000006
2800.0,-2.2888
2900.0,-2.3280000000000003
3000.0,-2.36
3100.0,-2.3716
3200.0,-2.208
3300.0,-2.5928000000000004
3400.0,-2.9135999999999984
3500.0,-2.7280000000000006
3600.0,-2.9596
3700.0,-2.890800000000001
3800.0,-3.5167999999999995
3900.0,-3.7635999999999985
4000.0,-3.869999999999999
4100.0,-4.2795999999999985
4200.0,-5.174799999999994
4300.0,-6.2587999999999875
4400.0,-5.56239999999999
4500.0,-6.717599999999987
4600.0,-7.653199999999962
4700.0,-9.995999999999935
4800.0,-10.279999999999934
4900.0,-13.500799999999877
5000.0,-14.440399999999865
5100.0,-15.088799999999868
5200.0,-18.847199999999795
5300.0,-19.41639999999981
5400.0,-16.544399999999797
5500.0,-20.25319999999974
5600.0,-20.20279999999975
5700.0,-22.487999999999808
5800.0,-18.253599999999807
5900.0,-20.15919999999967
6000.0,-22.46919999999985
6100.0,-19.413199999999748
6200.0,-22.026799999999888
6300.0,-18.832399999999886
6400.0,-21.178799999999672
6500.0,-20.527199999999695
6600.0,-25.537999999999855
6700.0,-26.68399999999979
6800.0,-27.47039999999973
6900.0,-28.57679999999997
7000.0,-32.056399999999854
7100.0,-27.472799999999783
7200.0,-32.093999999999944
7300.0,-30.441200000000098
7400.0,-20.95999999999986
7500.0,-24.490799999999787
7600.0,-28.175999999999863
7700.0,-23.14959999999966
7800.0,-23.49359999999983
7900.0,-24.132399999999837
8000.0,-25.260399999999855
8100.0,-26.62759999999979
8200.0,-23.67599999999964
8300.0,-23.504799999999722
8400.0,-19.998799999999697
8500.0,-20.41479999999976
8600.0,-25.091599999999794
8700.0,-19.969199999999734
8800.0,-22.197199999999786
8900.0,-29.77879999999996
9000.0,-20.86119999999965
9100.0,-24.25159999999974
9200.0,-20.156799999999702
9300.0,-19.699199999999674
9400.0,-18.433999999999713
9500.0,-20.49839999999973
9600.0,-19.751999999999814
9700.0,-16.673599999999766
9800.0,-19.976399999999717
9900.0,-16.591599999999783
