k,r
0.0,-2.660999999999999
100.0,-1.610999999999997
200.0,-1.8909999999999985
300.0,-1.3659999999999988
400.0,-1.1780000000000002
500.0,-1.1300000000000003
600.0,-0.9690000000000001
700.0,-0.903
800.0,-1.3999999999999988
900.0,-1.006000000000001
1000.0,-0.975
1100.0,-0.9969999999999999
1200.0,-1.5719999999999985
1300.0,-1.3439999999999983
1400.0,-0.791
1500.0,-1.055
1600.0,-1.4609999999999987
1700.0,-0.8640000000000008
1800.0,-0.8450000000000002
1900.0,-1.258
2000.0,-0.7669999999999995
2100.0,-0.645
2200.0,-0.9709999999999994
2300.0,-1.1499999999999992
2400.0,-1.2919999999999996
2500.0,-0.564
2600.0,-0.8120000000000007
2700.0,-0.8050000000000002
2800.0,-0.7560000000000003
2900.0,-0.8129999999999995
3000.0,-0.8449999999999995
3100.0,-2.3239999999999976
3200.0,-1.8989999999999978
3300.0,-1.8019999999999983
3400.0,-1.5609999999999982
3500.0,-1.5649999999999984
3600.0,-1.5559999999999985
3700.0,-1.8139999999999974
3800.0,-1.9069999999999976
3900.0,-1.3909999999999985
4000.0,-1.2239999999999986
4100.0,-1.5419999999999985
4200.0,-1.294999999999999
4300.0,-1.5169999999999992
4400.0,-1.4979999999999996
4500.0,-1.4319999999999988
4600.0,-0.978
4700.0,-1.4209999999999987
4800.0,-1.4859999999999984
4900.0,-1.2809999999999997
5000.0,-1.5439999999999992
5100.0,-1.6579999999999993
5200.0,-1.2129999999999992
5300.0,-1.6919999999999995
5400.0,-1.7869999999999961
5500.0,-1.332999999999999
5600.0,-1.1759999999999995
5700.0,-1.3919999999999986
5800.0,-1.6159999999999977
5900.0,-1.5549999999999984
6000.0,-1.7339999999999989
6100.0,-1.8009999999999968
6200.0,-1.322999999999999
6300.0,-0.8989999999999995
6400.0,-1.2539999999999996
6500.0,-1.4929999999999994
6600.0,-1.9039999999999984
6700.0,-1.5259999999999976
6800.0,-0.8140000000000001
6900.0,-1.6569999999999985
7000.0,-1.209999999999999
7100.0,-1.5169999999999981
7200.0,-1.3779999999999988
7300.0,-1.7409999999999977
7400.0,-1.578999999999998
7500.0,-1.4089999999999991
7600.0,-1.5249999999999986
7700.0,-1.384999999999999
7800.0,-1.2759999999999991
7900.0,-1.2139999999999993
8000.0,-1.0169999999999997
8100.0,-1.5659999999999992
8200.0,-1.3439999999999992
8300.0,-1.3329999999999993
8400.0,-1.3159999999999987
8500.0,-1.3189999999999988
8600.0,-1.5899999999999983
8700.0,-2.034999999999998
8800.0,-1.8479999999999979
8900.0,-1.4129999999999998
9000.0,-1.7389999999999985
9100.0,-1.6019999999999988
9200.0,-1.651999999999999
9300.0,-1.5359999999999985
9400.0,-1.3229999999999993
9500.0,-1.5719999999999983
9600.0,-1.5969999999999982
9700.0,-1.5229999999999988
9800.0,-1.2309999999999997
9900.0,-1.5719999999999996
