k,r
0.0,-2.725
100.0,-3.119999999999999
200.0,-3.7589999999999977
300.0,-3.666999999999997
400.0,-3.4909999999999983
500.0,-3.5720000000000005
600.0,-3.7069999999999936
700.0,-2.8899999999999952
800.0,-3.436999999999994
900.0,-2.9389999999999947
1000.0,-3.3739999999999952
1100.0,-2.672999999999996
1200.0,-2.6699999999999955
1300.0,-2.8539999999999965
1400.0,-2.091999999999996
1500.0,-2.143999999999998
1600.0,-2.340999999999996
1700.0,-2.2639999999999976
1800.0,-2.5429999999999975
1900.0,-2.583999999999995
2000.0,-3.1129999999999955
2100.0,-2.241999999999998
2200.0,-1.9469999999999974
2300.0,-2.4759999999999964
2400.0,-2.5659999999999985
2500.0,-2.3139999999999956
2600.0,-2.650999999999999
2700.0,-2.137999999999997
2800.0,-2.1149999999999967
2900.0,-2.011999999999998
3000.0,-2.3679999999999968
3100.0,-1.5889999999999975
3200.0,-2.4789999999999988
3300.0,-1.628999999999999
3400.0,-1.4649999999999983
3500.0,-1.5269999999999984
3600.0,-1.2739999999999982
3700.0,-1.1369999999999987
3800.0,-1.485999999999999
3900.0,-1.5789999999999986
4000.0,-2.352999999999996
4100.0,-1.5169999999999986
4200.0,-1.366999999999999
4300.0,-1.9459999999999973
4400.0,-1.7559999999999973
4500.0,-1.5049999999999983
4600.0,-1.5369999999999981
4700.0,-1.8209999999999988
4800.0,-2.111999999999997
4900.0,-1.6249999999999982
5000.0,-1.4879999999999984
5100.0,-1.7699999999999982
5200.0,-1.7399999999999969
5300.0,-1.5759999999999978
5400.0,-1.428999999999998
5500.0,-2.001999999999997
5600.0,-1.6739999999999986
5700.0,-1.292999999999999
5800.0,-1.4599999999999989
5900.0,-1.207999999999999
6000.0,-1.4569999999999987
6100.0,-1.839999999999999
6200.0,-1.4659999999999997
6300.0,-1.5159999999999982
6400.0,-1.9649999999999972
6500.0,-1.0349999999999993
6600.0,-1.1129999999999995
6700.0,-1.3939999999999986
6800.0,-1.3209999999999986
6900.0,-1.4749999999999983
7000.0,-1.4519999999999982
7100.0,-1.4059999999999988
7200.0,-1.530999999999999
7300.0,-1.317999999999999
7400.0,-1.5299999999999983
7500.0,-1.3099999999999992
7600.0,-1.294999999999999
7700.0,-1.5329999999999984
7800.0,-1.6029999999999982
7900.0,-1.4629999999999996
8000.0,-1.0989999999999995
8100.0,-1.1739999999999995
8200.0,-1.5059999999999991
8300.0,-1.2449999999999983
8400.0,-1.3659999999999994
8500.0,-1.439999999999999
8600.0,-1.4439999999999993
8700.0,-1.5049999999999988
8800.0,-1.3579999999999983
8900.0,-1.6569999999999987
9000.0,-1.6779999999999984
9100.0,-1.8859999999999977
9200.0,-1.435999999999999
9300.0,-1.3889999999999987
9400.0,-1.2379999999999998
9500.0,-1.4119999999999993
9600.0,-1.0579999999999996
9700.0,-1.432999999999999
9800.0,-1.2019999999999995
9900.0,-1.624999999999999
