k,r
0.0,-6.575199999999966
100.0,-21.719599999999918
200.0,-41.10600000000023
300.0,-32.04599999999978
400.0,-36.65360000000011
500.0,-33.02080000000007
600.0,-33.681599999999946
700.0,-31.00879999999981
800.0,-31.080000000000055
900.0,-28.29159999999992
1000.0,-30.852399999999886
1100.0,-29.747599999999746
1200.0,-31.363999999999773
1300.0,-26.729599999999728
1400.0,-23.60319999999979
1500.0,-25.75279999999965
1600.0,-28.871599999999688
1700.0,-26.443599999999915
1800.0,-26.532799999999774
1900.0,-25.164399999999794
2000.0,-27.544000000000047
2100.0,-25.058799999999646
2200.0,-28.847199999999756
2300.0,-25.962799999999888
2400.0,-25.82519999999986
2500.0,-24.66559999999971
2600.0,-27.173199999999873
2700.0,-23.707999999999693
2800.0,-26.541999999999852
2900.0,-23.954399999999847
3000.0,-26.625999999999912
3100.0,-26.41399999999983
3200.0,-22.693999999999818
3300.0,-21.636799999999752
3400.0,-30.794399999999897
3500.0,-26.068799999999772
3600.0,-26.168399999999977
3700.0,-26.70799999999992
3800.0,-23.404399999999733
3900.0,-23.201199999999794
4000.0,-24.48159999999972
4100.0,-22.70359999999992
4200.0,-24.76959999999976
4300.0,-22.363599999999693
4400.0,-18.663599999999718
4500.0,-18.71399999999975
4600.0,-21.57119999999988
4700.0,-27.64239999999985
4800.0,-21.057199999999657
4900.0,-21.260799999999634
5000.0,-24.837999999999752
5100.0,-19.188799999999702
5200.0,-21.543199999999853
5300.0,-22.3559999999998
5400.0,-24.181999999999853
5500.0,-24.875599999999796
5600.0,-19.897999999999733
5700.0,-27.379999999999896
5800.0,-21.304799999999833
5900.0,-22.280399999999965
6000.0,-18.344399999999734
6100.0,-20.76439999999966
6200.0,-22.60799999999987
6300.0,-25.179199999999973
6400.0,-23.354399999999714
6500.0,-20.059199999999755
6600.0,-20.026399999999676
6700.0,-20.498799999999683
6800.0,-21.71879999999977
6900.0,-20.85639999999967
7000.0,-21.257599999999716
7100.0,-20.64919999999989
7200.0,-19.27079999999974
7300.0,-18.942399999999775
7400.0,-20.85599999999972
7500.0,-20.779599999999782
7600.0,-22.693999999999836
7700.0,-19.125999999999717
7800.0,-21.247199999999793
7900.0,-20.18159999999978
8000.0,-23.686399999999917
8100.0,-21.52879999999975
8200.0,-21.07079999999993
8300.0,-21.497199999999854
8400.0,-20.525599999999812
8500.0,-19.33119999999982
8600.0,-22.03279999999979
8700.0,-22.277999999999746
8800.0,-19.891199999999802
8900.0,-18.711199999999756
9000.0,-19.723999999999812
9100.0,-18.329999999999742
9200.0,-21.88359999999977
9300.0,-20.828399999999764
9400.0,-23.012799999999746
9500.0,-20.215599999999757
9600.0,-20.05959999999973
9700.0,-22.41559999999989
9800.0,-21.977999999999724
9900.0,-20.87479999999979
