k,r
0.0,-2.14
100.0,-3.0712
200.0,-3.1676000000000006
300.0,-3.4072000000000013
400.0,-3.4124000000000017
500.0,-3.3995999999999986
600.0,-3.5688000000000004
700.0,-3.5844
800.0,-3.6011999999999995
900.0,-3.5456
1000.0,-3.703599999999999
1100.0,-3.6264000000000016
1200.0,-4.061999999999997
1300.0,-3.794799999999997
1400.0,-3.865200000000001
1500.0,-3.6456000000000017
1600.0,-4.258799999999995
1700.0,-4.5939999999999905
1800.0,-3.723199999999998
1900.0,-4.115599999999998
2000.0,-3.8604000000000003
2100.0,-3.9959999999999956
2200.0,-4.536799999999994
2300.0,-3.967999999999999
2400.0,-4.267599999999999
2500.0,-4.048000000000003
2600.0,-4.607199999999994
2700.0,-4.663599999999992
2800.0,-4.029599999999997
2900.0,-4.382399999999995
3000.0,-4.599599999999993
3100.0,-5.177599999999992
3200.0,-4.7919999999999945
3300.0,-5.3391999999999875
3400.0,-4.3687999999999985
3500.0,-4.637199999999993
3600.0,-5.319999999999985
3700.0,-4.561199999999996
3800.0,-4.857199999999995
3900.0,-5.015599999999992
4000.0,-4.67639999999999
4100.0,-5.29119999999999
4200.0,-5.67719999999998
4300.0,-4.533599999999996
4400.0,-5.572799999999977
4500.0,-5.253199999999984
4600.0,-5.031599999999994
4700.0,-5.336799999999985
4800.0,-5.227599999999995
4900.0,-6.123199999999979
5000.0,-5.476799999999987
5100.0,-5.626399999999987
5200.0,-5.307599999999991
5300.0,-5.663599999999985
5400.0,-6.249199999999986
5500.0,-5.8947999999999805
5600.0,-5.465199999999992
5700.0,-5.780399999999982
5800.0,-6.097999999999976
5900.0,-5.270799999999989
6000.0,-5.447999999999986
6100.0,-5.522799999999987
6200.0,-5.7659999999999885
6300.0,-5.237599999999985
6400.0,-6.317599999999981
6500.0,-6.050399999999981
6600.0,-5.817199999999985
6700.0,-5.319199999999988
6800.0,-6.4859999999999784
6900.0,-6.29399999999998
7000.0,-6.0595999999999774
7100.0,-5.407999999999986
7200.0,-5.925199999999984
7300.0,-5.85679999999998
7400.0,-6.501999999999972
7500.0,-5.816399999999982
7600.0,-5.795999999999985
7700.0,-5.734399999999985
7800.0,-6.047999999999981
7900.0,-5.965599999999984
8000.0,-5.154799999999992
8100.0,-4.733999999999993
8200.0,-6.722399999999972
8300.0,-6.265199999999977
8400.0,-5.989999999999984
8500.0,-6.483599999999968
8600.0,-6.131999999999977
8700.0,-6.34399999999997
8800.0,-6.077199999999977
8900.0,-6.392799999999977
9000.0,-5.81079999999998
9100.0,-6.177999999999982
9200.0,-6.586799999999974
9300.0,-5.775999999999981
9400.0,-6.408799999999976
9500.0,-6.994399999999965
9600.0,-6.105199999999975
9700.0,-6.283199999999982
9800.0,-6.411999999999977
9900.0,-5.616399999999986
