k,r
0.0,-2.4129999999999985
100.0,-1.0300000000000005
200.0,-1.1340000000000001
300.0,-0.868
400.0,-1.1319999999999997
500.0,-0.9059999999999998
600.0,-1.2389999999999992
700.0,-0.9060000000000004
800.0,-0.9290000000000002
900.0,-1.0630000000000004
1000.0,-0.9489999999999994
1100.0,-1.2640000000000002
1200.0,-1.1070000000000004
1300.0,-1.0220000000000002
1400.0,-0.9970000000000008
1500.0,-0.9090000000000009
1600.0,-0.8830000000000005
1700.0,-0.8190000000000001
1800.0,-0.8180000000000004
1900.0,-0.9180000000000003
2000.0,-0.938
2100.0,-0.9190000000000004
2200.0,-0.9480000000000003
2300.0,-1.0019999999999998
2400.0,-0.9060000000000002
2500.0,-0.8920000000000003
2600.0,-0.902000000000001
2700.0,-1.1750000000000005
2800.0,-0.8880000000000006
2900.0,-0.9600000000000003
3000.0,-0.7939999999999999
3100.0,-0.9500000000000004
3200.0,-0.9000000000000001
3300.0,-0.9820000000000003
3400.0,-0.9280000000000004
3500.0,-0.8440000000000007
3600.0,-0.7440000000000007
3700.0,-1.005
3800.0,-1.0820000000000005
3900.0,-1.1950000000000007
4000.0,-0.8710000000000002
4100.0,-0.9300000000000003
4200.0,-0.8850000000000001
4300.0,-0.8060000000000009
4400.0,-1.0309999999999997
4500.0,-0.7309999999999998
4600.0,-0.8440000000000002
4700.0,-0.9900000000000003
4800.0,-0.8660000000000005
4900.0,-0.8789999999999998
5000.0,-0.8880000000000002
5100.0,-0.8980000000000004
5200.0,-0.9460000000000002
5300.0,-0.6810000000000003
5400.0,-0.8450000000000003
5500.0,-1.0290000000000001
5600.0,-0.8370000000000003
5700.0,-0.8200000000000004
5800.0,-0.9019999999999996
5900.0,-1.0210000000000004
6000.0,-0.9870000000000002
6100.0,-0.8670000000000005
6200.0,-1.0910000000000009
6300.0,-0.8669999999999999
6400.0,-0.9369999999999998
6500.0,-0.9900000000000005
6600.0,-0.9750000000000001
6700.0,-1.114
6800.0,-1.1340000000000006
6900.0,-1.1520000000000004
7000.0,-0.8270000000000006
7100.0,-1.0490000000000002
7200.0,-1.0210000000000001
7300.0,-0.9940000000000008
7400.0,-1.2100000000000006
7500.0,-0.8480000000000003
7600.0,-0.9040000000000002
7700.0,-0.925
7800.0,-1.015
7900.0,-1.1690000000000007
8000.0,-1.331
8100.0,-1.062
8200.0,-0.8580000000000009
8300.0,-0.8690000000000002
8400.0,-0.9560000000000008
8500.0,-0.9790000000000005
8600.0,-0.8310000000000002
8700.0,-0.9640000000000005
8800.0,-1.1180000000000008
8900.0,-0.8899999999999997
9000.0,-0.9680000000000003
9100.0,-1.0180000000000005
9200.0,-0.9310000000000003
9300.0,-1.1430000000000002
9400.0,-0.8419999999999999
9500.0,-0.9580000000000004
9600.0,-1.0749999999999995
9700.0,-0.9210000000000003
9800.0,-1.0010000000000003
9900.0,-1.0770000000000004
