k,r
0.0,-2.323000000000001
100.0,-2.3429999999999995
200.0,-2.201
300.0,-2.286
400.0,-2.185000000000001
500.0,-2.2539999999999996
600.0,-2.386
700.0,-2.2670000000000012
800.0,-2.1739999999999995
900.0,-2.302
1000.0,-2.1799999999999993
1100.0,-2.2970000000000006
1200.0,-2.28
1300.0,-2.2899999999999996
1400.0,-2.294
1500.0,-2.2699999999999987
1600.0,-2.665999999999999
1700.0,-2.2469999999999986
1800.0,-2.4249999999999985
1900.0,-2.8529999999999984
2000.0,-2.6279999999999983
2100.0,-2.6709999999999985
2200.0,-2.477
2300.0,-2.121999999999999
2400.0,-2.279999999999999
2500.0,-2.0179999999999993
2600.0,-1.6249999999999998
2700.0,-1.8649999999999982
2800.0,-1.9439999999999984
2900.0,-2.0829999999999997
3000.0,-2.5259999999999976
3100.0,-2.223999999999998
3200.0,-2.062
3300.0,-1.476
3400.0,-1.9139999999999995
3500.0,-1.336999999999999
3600.0,-2.1679999999999984
3700.0,-2.065999999999998
3800.0,-1.5019999999999998
3900.0,-1.7480000000000004
4000.0,-1.6909999999999998
4100.0,-0.8810000000000001
4200.0,-1.4639999999999986
4300.0,-2.048999999999998
4400.0,-1.3989999999999991
4500.0,-1.5819999999999996
4600.0,-1.239
4700.0,-1.298
4800.0,-0.9490000000000003
4900.0,-1.2229999999999999
5000.0,-1.2160000000000002
5100.0,-1.3209999999999997
5200.0,-1.1769999999999998
5300.0,-1.251
5400.0,-1.175
5500.0,-0.8380000000000004
5600.0,-1.2129999999999992
5700.0,-1.1829999999999996
5800.0,-0.8109999999999998
5900.0,-0.9240000000000006
6000.0,-0.7070000000000004
6100.0,-1.0120000000000002
6200.0,-1.2390000000000005
6300.0,-1.2660000000000005
6400.0,-1.1339999999999995
6500.0,-0.8550000000000003
6600.0,-0.9500000000000003
6700.0,-0.8640000000000007
6800.0,-1.1930000000000007
6900.0,-0.8220000000000001
7000.0,-1.01
7100.0,-1.1270000000000004
7200.0,-1.0780000000000005
7300.0,-0.9440000000000004
7400.0,-0.9159999999999999
7500.0,-0.8260000000000002
7600.0,-0.9850000000000001
7700.0,-1.0510000000000004
7800.0,-0.9650000000000005
7900.0,-1.051
8000.0,-1.0980000000000003
8100.0,-1.1620000000000004
8200.0,-0.9880000000000007
8300.0,-1.3470000000000004
8400.0,-1.1789999999999996
8500.0,-0.988
8600.0,-1.006
8700.0,-0.8959999999999999
8800.0,-0.7780000000000002
8900.0,-0.8399999999999999
9000.0,-0.9420000000000006
9100.0,-0.9940000000000002
9200.0,-0.8650000000000004
9300.0,-0.8810000000000007
9400.0,-1.1740000000000004
9500.0,-0.8540000000000002
9600.0,-1.1990000000000005
9700.0,-0.8090000000000006
9800.0,-1.0300000000000005
9900.0,-0.8319999999999999
