k,r
0.0,-2.7119999999999997
100.0,-2.5299999999999994
200.0,-2.2639999999999985
300.0,-2.8109999999999995
400.0,-2.4010000000000002
500.0,-2.3969999999999994
600.0,-2.1639999999999997
700.0,-2.5189999999999984
800.0,-2.476999999999999
900.0,-2.3149999999999995
1000.0,-2.449
1100.0,-2.2700000000000005
1200.0,-2.4999999999999987
1300.0,-2.4369999999999994
1400.0,-2.505
1500.0,-2.176000000000001
1600.0,-2.5829999999999997
1700.0,-2.483999999999998
1800.0,-2.410000000000001
1900.0,-2.2390000000000003
2000.0,-2.7769999999999984
2100.0,-2.2009999999999996
2200.0,-2.4360000000000013
2300.0,-2.3379999999999996
2400.0,-1.9780000000000002
2500.0,-2.3489999999999993
2600.0,-2.075
2700.0,-2.1830000000000003
2800.0,-2.0069999999999992
2900.0,-1.996
3000.0,-2.206000000000001
3100.0,-2.0809999999999995
3200.0,-1.7599999999999991
3300.0,-1.896
3400.0,-1.9379999999999993
3500.0,-2.0739999999999994
3600.0,-2.008
3700.0,-1.9829999999999999
3800.0,-2.0230000000000006
3900.0,-2.025
4000.0,-1.7619999999999993
4100.0,-1.6740000000000004
4200.0,-1.7550000000000003
4300.0,-1.5560000000000005
4400.0,-1.9110000000000007
4500.0,-1.901999999999999
4600.0,-1.1960000000000004
4700.0,-1.5020000000000007
4800.0,-1.3880000000000001
4900.0,-1.3170000000000002
5000.0,-1.435
5100.0,-1.6159999999999997
5200.0,-1.476
5300.0,-1.4329999999999992
5400.0,-1.1110000000000002
5500.0,-1.2200000000000002
5600.0,-1.3729999999999996
5700.0,-1.0719999999999998
5800.0,-1.2870000000000008
5900.0,-1.0760000000000005
6000.0,-1.0930000000000006
6100.0,-1.1090000000000007
6200.0,-1.0760000000000003
6300.0,-1.0740000000000005
6400.0,-0.8499999999999999
6500.0,-1.0670000000000004
6600.0,-0.9540000000000002
6700.0,-0.9940000000000001
6800.0,-0.932
6900.0,-0.909
7000.0,-0.9909999999999998
7100.0,-1.036
7200.0,-1.02
7300.0,-1.1500000000000001
7400.0,-1.0110000000000003
7500.0,-1.1010000000000004
7600.0,-1.0230000000000004
7700.0,-0.8380000000000003
7800.0,-1.1090000000000002
7900.0,-0.9870000000000004
8000.0,-0.9179999999999999
8100.0,-0.8969999999999998
8200.0,-1.1010000000000004
8300.0,-1.211
8400.0,-1.1030000000000006
8500.0,-0.9000000000000002
8600.0,-0.964
8700.0,-0.9730000000000005
8800.0,-0.855
8900.0,-0.7490000000000002
9000.0,-1.028
9100.0,-1.1189999999999998
9200.0,-1.1120000000000003
9300.0,-1.0050000000000003
9400.0,-0.9410000000000004
9500.0,-1.0869999999999997
9600.0,-0.8240000000000003
9700.0,-0.8500000000000005
9800.0,-1.0919999999999994
9900.0,-1.0520000000000005
