k,r
0.0,-3.5559999999999934
100.0,-2.0509999999999984
200.0,-1.4449999999999985
300.0,-1.9349999999999983
400.0,-0.867
500.0,-1.8609999999999982
600.0,-2.211999999999998
700.0,-1.3749999999999987
800.0,-1.0509999999999997
900.0,-1.2999999999999994
1000.0,-1.142999999999999
1100.0,-1.1319999999999997
1200.0,-1.2109999999999992
1300.0,-1.041
1400.0,-1.0729999999999997
1500.0,-0.9779999999999999
1600.0,-1.1449999999999998
1700.0,-1.4999999999999982
1800.0,-1.6219999999999992
1900.0,-1.533999999999998
2000.0,-1.5509999999999988
2100.0,-1.8749999999999987
2200.0,-1.491999999999998
2300.0,-1.5919999999999979
2400.0,-1.6339999999999977
2500.0,-1.9239999999999977
2600.0,-1.638999999999999
2700.0,-1.3869999999999993
2800.0,-1.7729999999999988
2900.0,-1.880999999999998
3000.0,-1.8019999999999978
3100.0,-2.1779999999999977
3200.0,-1.9429999999999985
3300.0,-1.9879999999999987
3400.0,-2.0449999999999973
3500.0,-1.6979999999999984
3600.0,-1.7749999999999984
3700.0,-1.5529999999999993
3800.0,-1.6269999999999984
3900.0,-2.236999999999997
4000.0,-1.972999999999997
4100.0,-2.638999999999996
4200.0,-1.8159999999999967
4300.0,-1.6479999999999981
4400.0,-1.8059999999999974
4500.0,-1.6849999999999992
4600.0,-2.254999999999996
4700.0,-2.3239999999999963
4800.0,-2.6209999999999956
4900.0,-1.5329999999999984
5000.0,-1.9419999999999975
5100.0,-1.8469999999999975
5200.0,-1.728999999999998
5300.0,-1.6539999999999981
5400.0,-1.628999999999999
5500.0,-1.9599999999999977
5600.0,-2.0399999999999974
5700.0,-1.7919999999999976
5800.0,-1.6869999999999974
5900.0,-1.4209999999999985
6000.0,-1.6909999999999976
6100.0,-1.7749999999999984
6200.0,-1.7509999999999977
6300.0,-2.2009999999999974
6400.0,-1.280999999999999
6500.0,-1.022999999999999
6600.0,-1.705999999999999
6700.0,-2.412999999999996
6800.0,-1.0999999999999994
6900.0,-2.2469999999999954
7000.0,-2.023999999999998
7100.0,-1.6769999999999976
7200.0,-2.0329999999999977
7300.0,-1.7699999999999987
7400.0,-1.5459999999999987
7500.0,-1.7159999999999984
7600.0,-2.129999999999997
7700.0,-2.676999999999995
7800.0,-2.3169999999999966
7900.0,-1.984999999999998
8000.0,-2.4809999999999968
8100.0,-2.3799999999999963
8200.0,-2.3639999999999968
8300.0,-2.5619999999999954
8400.0,-2.2239999999999966
8500.0,-2.235999999999996
8600.0,-2.565999999999997
8700.0,-2.303999999999997
8800.0,-2.2889999999999966
8900.0,-2.1719999999999984
9000.0,-2.0969999999999973
9100.0,-1.6429999999999978
9200.0,-1.6969999999999976
9300.0,-2.599999999999996
9400.0,-1.8009999999999977
9500.0,-1.2169999999999996
9600.0,-1.6999999999999977
9700.0,-1.866999999999998
9800.0,-1.8769999999999982
9900.0,-1.528999999999999
