k,r
0.0,-6.629599999999971
100.0,-32.97960000000024
200.0,-56.455600000000985
300.0,-71.17240000000106
400.0,-84.07800000000152
500.0,-81.57440000000256
600.0,-75.37480000000075
700.0,-61.455200000000374
800.0,-73.3544000000004
900.0,-98.10280000000037
1000.0,-108.80640000000233
1100.0,-127.68200000000432
1200.0,-152.18040000000695
1300.0,-116.18480000000287
1400.0,-92.44800000000102
1500.0,-85.75680000000106
1600.0,-99.46000000000308
1700.0,-148.93960000000487
1800.0,-116.92760000000193
1900.0,-153.9452000000062
2000.0,-141.77320000000753
2100.0,-87.92160000000084
2200.0,-92.54920000000166
2300.0,-89.1284000000029
2400.0,-92.10760000000171
2500.0,-60.15400000000004
2600.0,-60.10120000000104
2700.0,-65.64000000000081
2800.0,-102.5512000000011
2900.0,-87.81200000000167
3000.0,-132.79680000000334
3100.0,-226.13240000001846
3200.0,-193.17920000001428
3300.0,-165.2516000000077
3400.0,-224.72240000001776
3500.0,-146.65280000000632
3600.0,-117.57240000000398
3700.0,-128.41000000000327
3800.0,-90.14680000000135
3900.0,-100.85960000000277
4000.0,-97.45880000000119
4100.0,-115.84680000000168
4200.0,-140.98840000000828
4300.0,-229.01720000001959
4400.0,-239.7912000000215
4500.0,-206.60920000001545
4600.0,-218.51840000001513
4700.0,-197.1892000000158
4800.0,-183.49320000001032
4900.0,-160.4396000000085
5000.0,-183.32480000000976
5100.0,-258.024000000026
5200.0,-308.5928000000324
5300.0,-312.2316000000366
5400.0,-289.9988000000315
5500.0,-297.37840000003075
5600.0,-310.6532000000349
5700.0,-268.5172000000297
5800.0,-257.77680000002755
5900.0,-140.88240000000596
6000.0,-154.5804000000084
6100.0,-174.58280000001116
6200.0,-186.3280000000099
6300.0,-182.18160000001305
6400.0,-181.31960000001217
6500.0,-184.83200000001005
6600.0,-214.8984000000169
6700.0,-204.58160000001536
6800.0,-257.0532000000241
6900.0,-195.7864000000124
7000.0,-152.600000000005
7100.0,-203.62640000001193
7200.0,-192.67880000001307
7300.0,-172.62600000000955
7400.0,-199.5792000000149
7500.0,-163.47400000000846
7600.0,-108.69240000000362
7700.0,-120.63600000000417
7800.0,-119.91280000000351
7900.0,-111.33200000000164
8000.0,-95.09640000000196
8100.0,-91.25640000000229
8200.0,-107.7860000000029
8300.0,-98.81640000000078
8400.0,-111.11960000000153
8500.0,-104.80520000000227
8600.0,-117.52840000000329
8700.0,-133.420000000005
8800.0,-140.41480000000715
8900.0,-126.18480000000272
9000.0,-134.75920000000383
9100.0,-126.61320000000472
9200.0,-127.08480000000353
9300.0,-140.52520000000524
9400.0,-175.05240000001086
9500.0,-124.2924000000048
9600.0,-125.13720000000131
9700.0,-111.00000000000271
9800.0,-117.390800000003
9900.0,-100.54160000000151
