k,r
0.0,-1.7812000000000003
100.0,-1.8772
200.0,-1.8647999999999991
300.0,-1.844400000000002
400.0,-1.8667999999999998
500.0,-1.8360000000000007
600.0,-1.9036
700.0,-1.8964000000000005
800.0,-2.0212
900.0,-1.9287999999999996
1000.0,-1.8803999999999996
1100.0,-1.9031999999999991
1200.0,-1.9268000000000003
1300.0,-1.8860000000000008
1400.0,-2.1808000000000005
1500.0,-2.0272
1600.0,-1.9184000000000003
1700.0,-2.2791999999999994
1800.0,-2.0067999999999997
1900.0,-1.9923999999999997
2000.0,-2.198400000000001
2100.0,-1.9811999999999999
2200.0,-2.0620000000000003
2300.0,-2.0403999999999995
2400.0,-2.1632
2500.0,-2.0915999999999997
2600.0,-2.2564000000000006
2700.0,-2.1851999999999996
2800.0,-2.473600000000001
2900.0,-2.3615999999999993
3000.0,-2.2196000000000002
3100.0,-2.4448000000000016
3200.0,-2.3928000000000007
3300.0,-2.3232
3400.0,-2.9152
3500.0,-2.672000000000001
3600.0,-2.7556
3700.0,-2.8259999999999996
3800.0,-3.036800000000002
3900.0,-2.9896000000000003
4000.0,-3.0540000000000007
4100.0,-3.5016000000000007
4200.0,-3.450800000000001
4300.0,-4.386399999999994
4400.0,-4.0623999999999985
4500.0,-5.097999999999993
4600.0,-4.840399999999996
4700.0,-5.837599999999992
4800.0,-5.783999999999993
4900.0,-5.923199999999992
5000.0,-6.7843999999999856
5100.0,-6.654399999999986
5200.0,-8.395199999999964
5300.0,-8.527599999999971
5400.0,-10.488399999999947
5500.0,-9.979999999999938
5600.0,-10.123199999999938
5700.0,-9.894399999999948
5800.0,-9.95239999999995
5900.0,-12.003599999999915
6000.0,-12.881999999999893
6100.0,-10.515199999999936
6200.0,-12.850399999999892
6300.0,-12.710399999999902
6400.0,-13.180799999999884
6500.0,-15.26239999999985
6600.0,-13.149199999999887
6700.0,-15.23799999999985
6800.0,-16.871999999999808
6900.0,-18.478799999999794
7000.0,-20.902399999999915
7100.0,-16.654399999999832
7200.0,-18.740799999999815
7300.0,-21.529599999999782
7400.0,-20.561999999999742
7500.0,-24.05959999999979
7600.0,-21.960399999999808
7700.0,-28.21719999999983
7800.0,-30.598399999999874
7900.0,-32.08440000000011
8000.0,-32.191599999999745
8100.0,-35.02400000000003
8200.0,-43.62400000000015
8300.0,-38.109599999999986
8400.0,-39.095200000000276
8500.0,-38.21240000000031
8600.0,-38.63800000000009
8700.0,-41.18360000000004
8800.0,-45.21600000000015
8900.0,-42.214000000000134
9000.0,-46.9092000000006
9100.0,-45.42840000000032
9200.0,-50.67760000000086
9300.0,-40.144800000000345
9400.0,-49.91320000000029
9500.0,-36.935599999999994
9600.0,-44.89879999999987
9700.0,-44.16880000000044
9800.0,-47.930000000000256
9900.0,-43.665200000000276
