k,r
0.0,-1.7980000000000007
100.0,-1.8731999999999993
200.0,-1.9247999999999998
300.0,-2.0612
400.0,-2.0572
500.0,-1.9512000000000007
600.0,-2.1416000000000004
700.0,-2.0732000000000004
800.0,-1.9320000000000004
900.0,-1.92
1000.0,-1.9272000000000002
1100.0,-2.0356
1200.0,-1.9736000000000007
1300.0,-1.9452
1400.0,-2.0559999999999996
1500.0,-2.0288000000000004
1600.0,-2.1956000000000007
1700.0,-2.1948000000000003
1800.0,-2.298800000000001
1900.0,-2.2916000000000007
2000.0,-2.4044
2100.0,-2.401200000000001
2200.0,-2.4859999999999998
2300.0,-2.6255999999999995
2400.0,-2.934800000000001
2500.0,-2.996800000000001
2600.0,-3.0131999999999994
2700.0,-3.371599999999999
2800.0,-3.9359999999999973
2900.0,-4.322399999999995
3000.0,-4.145999999999998
3100.0,-4.574799999999995
3200.0,-6.583599999999972
3300.0,-7.225599999999968
3400.0,-7.60519999999996
3500.0,-12.51399999999993
3600.0,-15.237599999999896
3700.0,-15.556399999999906
3800.0,-21.137999999999934
3900.0,-25.65039999999985
4000.0,-38.48560000000013
4100.0,-36.71840000000025
4200.0,-49.86760000000043
4300.0,-55.5588000000003
4400.0,-52.40000000000091
4500.0,-69.23040000000032
4600.0,-64.9560000000003
4700.0,-66.7244000000005
4800.0,-60.42240000000069
4900.0,-86.00920000000177
5000.0,-60.974000000001
5100.0,-63.293200000000844
5200.0,-58.018400000001094
5300.0,-48.86920000000041
5400.0,-53.22920000000093
5500.0,-68.67200000000051
5600.0,-45.958400000000246
5700.0,-70.27680000000034
5800.0,-59.85800000000111
5900.0,-56.13039999999971
6000.0,-66.80720000000073
6100.0,-62.61600000000024
6200.0,-57.866400000000475
6300.0,-77.93360000000072
6400.0,-52.25200000000073
6500.0,-66.36760000000169
6600.0,-62.03720000000002
6700.0,-74.00000000000058
6800.0,-60.01480000000065
6900.0,-69.91600000000079
7000.0,-79.64160000000093
7100.0,-107.94280000000396
7200.0,-85.06040000000121
7300.0,-104.67600000000246
7400.0,-97.86400000000063
7500.0,-93.47360000000131
7600.0,-77.33999999999995
7700.0,-110.62240000000304
7800.0,-102.94920000000177
7900.0,-133.81000000000128
8000.0,-112.17920000000271
8100.0,-83.11600000000048
8200.0,-90.9020000000024
8300.0,-144.99560000000466
8400.0,-123.10880000000203
8500.0,-98.33920000000309
8600.0,-99.00000000000082
8700.0,-111.42000000000048
8800.0,-109.00160000000228
8900.0,-110.7300000000024
9000.0,-109.64040000000297
9100.0,-98.31800000000132
9200.0,-100.26560000000075
9300.0,-103.01240000000243
9400.0,-116.36840000000309
9500.0,-216.75400000001537
9600.0,-197.88720000001206
9700.0,-212.0092000000146
9800.0,-192.17560000001347
9900.0,-200.81920000001423
