k,r
0.0,-1.931600000000001
100.0,-1.9371999999999991
200.0,-1.8472000000000006
300.0,-1.8644
400.0,-1.8392000000000008
500.0,-1.9784000000000013
600.0,-1.8792000000000006
700.0,-1.8564000000000005
800.0,-1.9343999999999997
900.0,-1.8888000000000005
1000.0,-1.9424000000000001
1100.0,-1.8384000000000003
1200.0,-2.0284
1300.0,-1.8808000000000005
1400.0,-1.868
1500.0,-2.0027999999999997
1600.0,-1.9840000000000004
1700.0,-1.9332000000000007
1800.0,-1.9208000000000005
1900.0,-1.8960000000000001
2000.0,-1.9860000000000004
2100.0,-1.881200000000001
2200.0,-1.9975999999999994
2300.0,-1.9344000000000008
2400.0,-1.9707999999999997
2500.0,-2.0988000000000007
2600.0,-2.0571999999999995
2700.0,-2.0496
2800.0,-2.0420000000000003
2900.0,-2.0043999999999995
3000.0,-2.0392000000000006
3100.0,-2.1448000000000005
3200.0,-2.1576000000000004
3300.0,-2.0976000000000017
3400.0,-2.176799999999999
3500.0,-2.2852000000000006
3600.0,-2.242
3700.0,-2.335200000000001
3800.0,-2.288000000000001
3900.0,-2.3120000000000003
4000.0,-2.7515999999999963
4100.0,-2.74
4200.0,-2.6456000000000013
4300.0,-2.796399999999997
4400.0,-2.8944
4500.0,-3.075999999999998
4600.0,-2.9115999999999995
4700.0,-2.7780000000000014
4800.0,-3.3359999999999967
4900.0,-3.982799999999996
5000.0,-3.706799999999995
5100.0,-3.9251999999999994
5200.0,-4.25639999999999
5300.0,-3.7259999999999986
5400.0,-3.882399999999992
5500.0,-4.400799999999997
5600.0,-4.625999999999985
5700.0,-6.059999999999974
5800.0,-5.39159999999999
5900.0,-5.64239999999998
6000.0,-6.5307999999999735
6100.0,-5.838399999999981
6200.0,-7.212399999999969
6300.0,-8.267199999999947
6400.0,-7.478799999999961
6500.0,-8.048799999999947
6600.0,-10.65439999999991
6700.0,-12.774399999999877
6800.0,-14.317199999999849
6900.0,-11.608799999999881
7000.0,-11.981999999999871
7100.0,-11.081999999999873
7200.0,-7.8083999999999385
7300.0,-9.929599999999896
7400.0,-10.733999999999877
7500.0,-8.210799999999914
7600.0,-11.345999999999865
7700.0,-11.117599999999861
7800.0,-7.913999999999927
7900.0,-10.484799999999934
8000.0,-8.023599999999929
8100.0,-8.169999999999916
8200.0,-6.725199999999945
8300.0,-6.157999999999951
8400.0,-7.364799999999934
8500.0,-9.998799999999875
8600.0,-7.7003999999999255
8700.0,-7.210399999999928
8800.0,-5.388799999999963
8900.0,-5.930399999999972
9000.0,-6.555199999999954
9100.0,-6.585199999999953
9200.0,-6.385599999999954
9300.0,-8.651599999999911
9400.0,-11.052399999999865
9500.0,-8.33759999999992
9600.0,-4.9375999999999625
9700.0,-5.129999999999964
9800.0,-4.729599999999977
9900.0,-4.367599999999983
