k,r
0.0,-2.302
100.0,-2.390999999999999
200.0,-2.46
300.0,-2.781999999999999
400.0,-2.4010000000000007
500.0,-2.145999999999999
600.0,-2.396999999999999
700.0,-2.804999999999999
800.0,-2.508
900.0,-2.3499999999999988
1000.0,-2.9099999999999993
1100.0,-2.518
1200.0,-2.965999999999998
1300.0,-2.433
1400.0,-2.6690000000000005
1500.0,-2.7899999999999987
1600.0,-2.8289999999999993
1700.0,-2.7880000000000003
1800.0,-2.5770000000000004
1900.0,-2.97
2000.0,-3.3289999999999993
2100.0,-3.108999999999998
2200.0,-2.624999999999998
2300.0,-3.1939999999999973
2400.0,-3.2899999999999974
2500.0,-3.347999999999997
2600.0,-3.454999999999998
2700.0,-3.810999999999995
2800.0,-4.2889999999999935
2900.0,-3.654999999999996
3000.0,-3.698999999999994
3100.0,-4.675999999999997
3200.0,-4.951999999999995
3300.0,-5.011
3400.0,-3.9829999999999965
3500.0,-4.264999999999994
3600.0,-5.404000000000001
3700.0,-5.547999999999997
3800.0,-4.281999999999994
3900.0,-5.5000000000000036
4000.0,-4.788000000000004
4100.0,-4.616999999999994
4200.0,-5.693000000000001
4300.0,-4.954999999999995
4400.0,-4.072999999999994
4500.0,-5.548999999999994
4600.0,-4.013999999999992
4700.0,-4.023999999999994
4800.0,-4.662999999999996
4900.0,-4.305999999999995
5000.0,-4.382999999999996
5100.0,-5.847000000000001
5200.0,-4.300999999999995
5300.0,-4.164999999999995
5400.0,-4.288999999999999
5500.0,-4.1939999999999955
5600.0,-3.780999999999998
5700.0,-4.499999999999994
5800.0,-4.1939999999999955
5900.0,-3.9389999999999987
6000.0,-3.9429999999999974
6100.0,-4.020999999999997
6200.0,-4.802999999999992
6300.0,-3.5909999999999926
6400.0,-4.522999999999999
6500.0,-6.069999999999997
6600.0,-3.389999999999994
6700.0,-4.166999999999993
6800.0,-4.266999999999995
6900.0,-4.021999999999992
7000.0,-4.551999999999993
7100.0,-4.739
7200.0,-3.869999999999996
7300.0,-3.554999999999997
7400.0,-5.236999999999997
7500.0,-3.9749999999999943
7600.0,-4.290999999999997
7700.0,-4.260999999999995
7800.0,-3.7669999999999955
7900.0,-4.851999999999995
8000.0,-3.075999999999995
8100.0,-4.143999999999995
8200.0,-4.011000000000002
8300.0,-3.5309999999999944
8400.0,-3.2699999999999974
8500.0,-3.032999999999996
8600.0,-4.1719999999999935
8700.0,-3.2679999999999967
8800.0,-3.835999999999995
8900.0,-3.703999999999994
9000.0,-3.5549999999999953
9100.0,-3.421999999999995
9200.0,-2.7679999999999954
9300.0,-3.476999999999996
9400.0,-3.8309999999999924
9500.0,-3.474999999999993
9600.0,-3.4989999999999957
9700.0,-3.2349999999999954
9800.0,-4.368999999999989
9900.0,-3.8749999999999964
