k,r
0.0,-2.423
100.0,-2.5060000000000002
200.0,-2.373
300.0,-2.537999999999999
400.0,-2.3039999999999994
500.0,-2.3300000000000005
600.0,-2.6339999999999986
700.0,-2.481
800.0,-2.347
900.0,-2.456999999999998
1000.0,-2.5379999999999994
1100.0,-2.3990000000000005
1200.0,-2.53
1300.0,-2.1779999999999995
1400.0,-2.3259999999999996
1500.0,-2.4800000000000004
1600.0,-2.417999999999999
1700.0,-2.629999999999999
1800.0,-2.4859999999999998
1900.0,-2.5969999999999995
2000.0,-2.37
2100.0,-2.253999999999999
2200.0,-2.961999999999999
2300.0,-2.421999999999999
2400.0,-2.419
2500.0,-2.524
2600.0,-2.8859999999999992
2700.0,-2.2329999999999988
2800.0,-2.6109999999999984
2900.0,-2.4009999999999994
3000.0,-2.4019999999999997
3100.0,-2.3189999999999995
3200.0,-2.4290000000000003
3300.0,-2.744999999999997
3400.0,-2.688999999999997
3500.0,-2.363
3600.0,-2.701999999999998
3700.0,-2.541999999999997
3800.0,-2.9889999999999968
3900.0,-3.4639999999999964
4000.0,-2.6959999999999966
4100.0,-3.7029999999999945
4200.0,-3.157999999999997
4300.0,-3.1809999999999947
4400.0,-3.054999999999996
4500.0,-3.727999999999996
4600.0,-2.9579999999999957
4700.0,-2.6859999999999964
4800.0,-3.3689999999999944
4900.0,-4.080999999999992
5000.0,-2.7749999999999972
5100.0,-3.094999999999995
5200.0,-2.3789999999999965
5300.0,-2.332999999999997
5400.0,-2.723999999999996
5500.0,-2.5979999999999954
5600.0,-2.176999999999998
5700.0,-2.5519999999999965
5800.0,-2.431999999999996
5900.0,-2.537999999999996
6000.0,-2.5609999999999964
6100.0,-3.081999999999995
6200.0,-2.396999999999996
6300.0,-1.6939999999999984
6400.0,-2.2759999999999976
6500.0,-3.3329999999999997
6600.0,-2.4939999999999953
6700.0,-2.7849999999999944
6800.0,-3.095999999999997
6900.0,-2.7879999999999967
7000.0,-2.3149999999999973
7100.0,-2.097999999999997
7200.0,-1.5549999999999984
7300.0,-2.2559999999999967
7400.0,-1.8129999999999973
7500.0,-1.7119999999999982
7600.0,-1.9569999999999965
7700.0,-1.2759999999999985
7800.0,-2.0979999999999976
7900.0,-2.9969999999999937
8000.0,-1.9559999999999977
8100.0,-2.4529999999999963
8200.0,-2.588999999999996
8300.0,-1.8209999999999982
8400.0,-1.8749999999999978
8500.0,-1.817999999999998
8600.0,-2.4759999999999973
8700.0,-1.4379999999999986
8800.0,-1.9549999999999983
8900.0,-1.6209999999999989
9000.0,-1.915999999999998
9100.0,-1.4129999999999996
9200.0,-1.6819999999999988
9300.0,-1.715999999999998
9400.0,-1.624999999999999
9500.0,-1.5069999999999988
9600.0,-1.6229999999999984
9700.0,-1.2739999999999991
9800.0,-1.3369999999999984
9900.0,-1.8659999999999968
