k,r
0.0,-7.519199999999953
100.0,-46.560400000000406
200.0,-76.3080000000001
300.0,-81.0096000000016
400.0,-85.14600000000068
500.0,-75.67560000000131
600.0,-70.75520000000039
700.0,-86.15680000000131
800.0,-65.91440000000077
900.0,-91.98520000000157
1000.0,-82.24280000000077
1100.0,-74.330000000001
1200.0,-77.52040000000083
1300.0,-71.84800000000126
1400.0,-85.87760000000057
1500.0,-66.62600000000083
1600.0,-81.43800000000165
1700.0,-72.66400000000127
1800.0,-95.2000000000015
1900.0,-96.08000000000274
2000.0,-80.46240000000071
2100.0,-77.91240000000161
2200.0,-97.49360000000256
2300.0,-115.5100000000041
2400.0,-115.61360000000448
2500.0,-81.49640000000117
2600.0,-89.5112000000017
2700.0,-90.93520000000106
2800.0,-78.54200000000081
2900.0,-105.09680000000262
3000.0,-109.98960000000177
3100.0,-115.71560000000298
3200.0,-113.72680000000051
3300.0,-100.95120000000344
3400.0,-91.0404000000017
3500.0,-90.14960000000147
3600.0,-76.81960000000144
3700.0,-81.58359999999986
3800.0,-83.04640000000077
3900.0,-86.74040000000078
4000.0,-80.49400000000071
4100.0,-93.66560000000253
4200.0,-95.43360000000226
4300.0,-92.21080000000053
4400.0,-102.99840000000373
4500.0,-75.6776000000007
4600.0,-74.5904000000007
4700.0,-80.161200000001
4800.0,-80.35080000000066
4900.0,-78.70280000000176
5000.0,-67.63160000000109
5100.0,-81.98640000000188
5200.0,-77.81200000000199
5300.0,-87.68360000000237
5400.0,-63.67560000000024
5500.0,-74.63000000000078
5600.0,-66.91840000000094
5700.0,-59.89560000000048
5800.0,-64.0068000000007
5900.0,-91.8188000000013
6000.0,-88.8436000000004
6100.0,-97.98760000000212
6200.0,-86.78160000000138
6300.0,-111.44280000000134
6400.0,-95.67800000000197
6500.0,-91.36160000000136
6600.0,-82.54599999999999
6700.0,-94.88400000000111
6800.0,-86.90160000000188
6900.0,-88.87040000000117
7000.0,-80.50880000000146
7100.0,-110.37280000000163
7200.0,-106.28200000000413
7300.0,-112.41520000000291
7400.0,-132.92280000000446
7500.0,-130.17720000000392
7600.0,-145.0516000000057
7700.0,-127.13400000000316
7800.0,-134.88160000000482
7900.0,-121.15080000000488
8000.0,-124.83200000000421
8100.0,-123.30760000000392
8200.0,-122.49600000000508
8300.0,-141.0792000000052
8400.0,-151.29360000000548
8500.0,-146.58000000000672
8600.0,-130.31840000000508
8700.0,-121.35920000000247
8800.0,-92.77960000000114
8900.0,-68.03440000000148
9000.0,-77.19960000000088
9100.0,-126.64840000000255
9200.0,-108.89000000000378
9300.0,-127.92560000000671
9400.0,-108.68880000000354
9500.0,-107.1196000000021
9600.0,-101.00680000000204
9700.0,-107.84080000000262
9800.0,-108.21840000000358
9900.0,-118.17080000000446
