k,r
0.0,-1.9240000000000006
100.0,-1.924800000000001
200.0,-2.031999999999999
300.0,-1.9175999999999993
400.0,-1.8523999999999992
500.0,-2.094
600.0,-2.1204
700.0,-1.9839999999999998
800.0,-1.9576000000000005
900.0,-1.9379999999999993
1000.0,-1.8923999999999994
1100.0,-2.0376000000000003
1200.0,-2.049200000000001
1300.0,-1.8880000000000001
1400.0,-2.0204000000000004
1500.0,-1.9448000000000005
1600.0,-2.031199999999999
1700.0,-1.9924000000000002
1800.0,-1.978800000000001
1900.0,-1.8503999999999992
2000.0,-2.0920000000000005
2100.0,-1.872
2200.0,-1.9756000000000002
2300.0,-2.2172
2400.0,-2.0707999999999998
2500.0,-2.0747999999999993
2600.0,-2.0808
2700.0,-2.0212000000000003
2800.0,-2.178400000000001
2900.0,-1.9803999999999993
3000.0,-1.9512000000000003
3100.0,-2.066000000000001
3200.0,-2.0768
3300.0,-2.2219999999999995
3400.0,-2.0831999999999966
3500.0,-2.1383999999999994
3600.0,-1.9255999999999998
3700.0,-2.0756000000000006
3800.0,-1.9916000000000005
3900.0,-2.3432
4000.0,-2.105199999999999
4100.0,-2.111199999999997
4200.0,-1.8116000000000005
4300.0,-1.8639999999999999
4400.0,-1.8436000000000012
4500.0,-1.7675999999999998
4600.0,-1.8160000000000007
4700.0,-1.8420000000000007
4800.0,-1.918400000000001
4900.0,-1.7680000000000005
5000.0,-1.7596000000000003
5100.0,-1.9027999999999985
5200.0,-1.8448000000000002
5300.0,-1.8352000000000004
5400.0,-1.6812
5500.0,-1.7307999999999995
5600.0,-1.6807999999999992
5700.0,-1.8296000000000003
5800.0,-1.7199999999999998
5900.0,-1.6308000000000007
6000.0,-1.7752000000000003
6100.0,-1.7312000000000003
6200.0,-1.7411999999999999
6300.0,-1.6515999999999997
6400.0,-1.5819999999999999
6500.0,-1.7663999999999986
6600.0,-1.5444
6700.0,-1.775999999999999
6800.0,-1.617200000000001
6900.0,-1.4628
7000.0,-1.4719999999999995
7100.0,-1.4376000000000004
7200.0,-1.4191999999999998
7300.0,-1.4420000000000002
7400.0,-1.9152
7500.0,-1.6948
7600.0,-1.5687999999999993
7700.0,-1.4276000000000002
7800.0,-1.479600000000001
7900.0,-1.6224000000000003
8000.0,-1.5248000000000004
8100.0,-1.5160000000000011
8200.0,-1.4723999999999997
8300.0,-1.5951999999999997
8400.0,-1.5972000000000002
8500.0,-1.4320000000000004
8600.0,-1.5304
8700.0,-1.3896000000000002
8800.0,-1.5348
8900.0,-1.3288000000000002
9000.0,-1.4567999999999994
9100.0,-1.4552000000000005
9200.0,-1.5684
9300.0,-1.4591999999999987
9400.0,-1.3676
9500.0,-1.3756000000000004
9600.0,-1.3955999999999997
9700.0,-1.4436000000000004
9800.0,-1.4183999999999994
9900.0,-1.386
