k,r
0.0,-2.422
100.0,-2.4909999999999997
200.0,-2.6040000000000005
300.0,-2.430999999999999
400.0,-2.7049999999999987
500.0,-2.285000000000001
600.0,-2.25
700.0,-2.3829999999999996
800.0,-2.4319999999999986
900.0,-2.5029999999999997
1000.0,-2.4680000000000004
1100.0,-2.503999999999999
1200.0,-2.2619999999999996
1300.0,-2.275999999999999
1400.0,-2.325
1500.0,-1.9449999999999992
1600.0,-2.4279999999999995
1700.0,-2.5229999999999997
1800.0,-2.007
1900.0,-1.9769999999999994
2000.0,-2.3080000000000003
2100.0,-2.0420000000000003
2200.0,-2.4369999999999994
2300.0,-1.9509999999999998
2400.0,-1.9510000000000007
2500.0,-2.09
2600.0,-1.555
2700.0,-2.1729999999999996
2800.0,-2.305999999999999
2900.0,-2.26
3000.0,-1.9879999999999989
3100.0,-2.0260000000000007
3200.0,-2.385
3300.0,-1.9649999999999992
3400.0,-1.9039999999999997
3500.0,-1.4699999999999995
3600.0,-1.9439999999999997
3700.0,-1.7969999999999993
3800.0,-1.4829999999999999
3900.0,-2.0089999999999995
4000.0,-1.8340000000000012
4100.0,-2.4699999999999993
4200.0,-1.6869999999999998
4300.0,-1.4030000000000005
4400.0,-1.8769999999999993
4500.0,-1.745999999999998
4600.0,-1.374
4700.0,-1.8069999999999982
4800.0,-1.4729999999999992
4900.0,-1.1759999999999997
5000.0,-1.5019999999999991
5100.0,-1.63
5200.0,-1.3369999999999995
5300.0,-1.7310000000000003
5400.0,-1.5660000000000003
5500.0,-1.0880000000000005
5600.0,-1.0610000000000002
5700.0,-1.0309999999999997
5800.0,-1.4690000000000003
5900.0,-1.8429999999999995
6000.0,-1.2990000000000004
6100.0,-1.4929999999999994
6200.0,-0.9809999999999998
6300.0,-1.0130000000000008
6400.0,-1.0759999999999998
6500.0,-0.9230000000000002
6600.0,-1.0000000000000002
6700.0,-0.8440000000000002
6800.0,-0.681
6900.0,-1.3029999999999993
7000.0,-1.6259999999999994
7100.0,-1.781
7200.0,-0.9920000000000004
7300.0,-0.9260000000000003
7400.0,-1.248
7500.0,-1.2860000000000003
7600.0,-0.8620000000000004
7700.0,-1.0380000000000007
7800.0,-1.0200000000000005
7900.0,-0.8970000000000001
8000.0,-1.14
8100.0,-1.097
8200.0,-1.0700000000000005
8300.0,-0.9960000000000007
8400.0,-0.9119999999999999
8500.0,-1.042
8600.0,-1.1490000000000002
8700.0,-1.0730000000000006
8800.0,-0.9800000000000005
8900.0,-1.185
9000.0,-1.114
9100.0,-1.1900000000000002
9200.0,-1.0640000000000003
9300.0,-1.043
9400.0,-0.9470000000000001
9500.0,-1.0320000000000005
9600.0,-1.0980000000000003
9700.0,-1.0770000000000004
9800.0,-1.17
9900.0,-0.934
