k,r
0.0,-2.0016
100.0,-1.928
200.0,-1.9448
300.0,-1.94
400.0,-1.9511999999999994
500.0,-1.9280000000000004
600.0,-1.9868000000000012
700.0,-1.9795999999999998
800.0,-1.9424000000000006
900.0,-1.9903999999999997
1000.0,-1.9464000000000004
1100.0,-1.9540000000000004
1200.0,-2.1084000000000005
1300.0,-2.0632
1400.0,-1.985600000000001
1500.0,-2.0504000000000007
1600.0,-2.1412000000000004
1700.0,-2.2704000000000004
1800.0,-2.302000000000001
1900.0,-2.2712000000000003
2000.0,-2.212800000000001
2100.0,-2.468
2200.0,-2.5399999999999996
2300.0,-2.5108000000000015
2400.0,-2.922400000000002
2500.0,-2.8015999999999996
2600.0,-3.0347999999999997
2700.0,-3.582399999999997
2800.0,-3.8476000000000017
2900.0,-4.659999999999996
3000.0,-4.411199999999997
3100.0,-5.33079999999999
3200.0,-6.801599999999986
3300.0,-7.720399999999975
3400.0,-10.48119999999993
3500.0,-13.300799999999883
3600.0,-16.943599999999805
3700.0,-21.001599999999765
3800.0,-24.538799999999764
3900.0,-27.416399999999857
4000.0,-28.45119999999974
4100.0,-25.47799999999979
4200.0,-27.841599999999858
4300.0,-31.010399999999958
4400.0,-26.512399999999815
4500.0,-31.85319999999997
4600.0,-26.34159999999989
4700.0,-28.02239999999992
4800.0,-32.671199999999885
4900.0,-36.30920000000012
5000.0,-28.849199999999954
5100.0,-29.23959999999993
5200.0,-32.40639999999987
5300.0,-33.97200000000023
5400.0,-40.20400000000009
5500.0,-45.134000000000505
5600.0,-43.83760000000025
5700.0,-42.61840000000065
5800.0,-47.05319999999983
5900.0,-38.078000000000436
6000.0,-38.10160000000022
6100.0,-36.71920000000035
6200.0,-41.38119999999995
6300.0,-39.96959999999997
6400.0,-39.611200000000274
6500.0,-47.61120000000015
6600.0,-53.602000000000444
6700.0,-38.9480000000002
6800.0,-42.236799999999974
6900.0,-46.53079999999999
7000.0,-40.71000000000029
7100.0,-48.763600000000864
7200.0,-47.3260000000006
7300.0,-38.47280000000032
7400.0,-51.320000000001016
7500.0,-49.417600000000185
7600.0,-45.73280000000081
7700.0,-45.83520000000025
7800.0,-46.42800000000083
7900.0,-50.1648000000004
8000.0,-48.617200000000274
8100.0,-51.494400000000496
8200.0,-40.842000000000006
8300.0,-43.07719999999979
8400.0,-54.773600000000215
8500.0,-49.934400000000785
8600.0,-49.22680000000076
8700.0,-44.89040000000038
8800.0,-59.66880000000062
8900.0,-62.822400000000755
9000.0,-49.5432000000003
9100.0,-60.026400000000656
9200.0,-63.69240000000013
9300.0,-67.80560000000179
9400.0,-44.097600000000384
9500.0,-50.50920000000045
9600.0,-49.09600000000072
9700.0,-52.29640000000004
9800.0,-55.79760000000012
9900.0,-52.45400000000048
