k,r
0.0,-3.6449999999999942
100.0,-3.4149999999999925
200.0,-3.4589999999999965
300.0,-3.3309999999999955
400.0,-2.6219999999999963
500.0,-3.2879999999999967
600.0,-3.500999999999993
700.0,-2.962999999999996
800.0,-2.8469999999999964
900.0,-3.1969999999999987
1000.0,-3.287999999999993
1100.0,-2.4649999999999954
1200.0,-2.0279999999999974
1300.0,-3.499999999999996
1400.0,-2.1479999999999975
1500.0,-3.088999999999999
1600.0,-3.081999999999997
1700.0,-2.5099999999999976
1800.0,-2.761999999999998
1900.0,-3.4589999999999965
2000.0,-3.132999999999994
2100.0,-3.770999999999994
2200.0,-3.1669999999999976
2300.0,-3.775999999999994
2400.0,-2.6769999999999965
2500.0,-3.329999999999997
2600.0,-2.550999999999997
2700.0,-3.9469999999999947
2800.0,-3.1139999999999954
2900.0,-2.395999999999996
3000.0,-3.360999999999996
3100.0,-2.5319999999999965
3200.0,-3.5129999999999963
3300.0,-2.7049999999999965
3400.0,-2.190999999999997
3500.0,-3.009999999999997
3600.0,-2.9269999999999965
3700.0,-2.397999999999996
3800.0,-2.9689999999999968
3900.0,-3.009999999999993
4000.0,-2.912999999999998
4100.0,-1.762999999999998
4200.0,-2.6569999999999987
4300.0,-3.2279999999999984
4400.0,-2.4929999999999954
4500.0,-2.596999999999996
4600.0,-2.340999999999998
4700.0,-3.682999999999997
4800.0,-2.4659999999999958
4900.0,-2.980999999999995
5000.0,-3.032999999999995
5100.0,-3.4209999999999945
5200.0,-3.5319999999999965
5300.0,-2.7169999999999943
5400.0,-1.993999999999998
5500.0,-2.104999999999997
5600.0,-2.1579999999999973
5700.0,-3.1109999999999958
5800.0,-2.3129999999999966
5900.0,-2.1759999999999975
6000.0,-1.8569999999999973
6100.0,-2.110999999999996
6200.0,-2.499999999999997
6300.0,-2.7769999999999957
6400.0,-2.590999999999996
6500.0,-2.968
6600.0,-1.6739999999999986
6700.0,-1.6459999999999981
6800.0,-2.175999999999996
6900.0,-2.9569999999999963
7000.0,-3.1939999999999964
7100.0,-3.6049999999999973
7200.0,-2.696999999999997
7300.0,-2.451999999999997
7400.0,-2.883999999999998
7500.0,-2.6389999999999962
7600.0,-2.749999999999996
7700.0,-3.006999999999996
7800.0,-3.598999999999995
7900.0,-2.3269999999999973
8000.0,-2.185999999999996
8100.0,-2.861999999999995
8200.0,-2.081999999999998
8300.0,-2.5469999999999944
8400.0,-2.399999999999996
8500.0,-2.646999999999997
8600.0,-1.8649999999999958
8700.0,-1.777999999999999
8800.0,-1.9779999999999982
8900.0,-0.9739999999999998
9000.0,-1.5609999999999986
9100.0,-1.7729999999999984
9200.0,-1.648999999999999
9300.0,-2.683999999999995
9400.0,-1.926999999999997
9500.0,-2.0299999999999967
9600.0,-1.9969999999999986
9700.0,-1.581999999999998
9800.0,-1.870999999999997
9900.0,-2.190999999999998
