k,r
0.0,-1.9627999999999992
100.0,-1.8904000000000007
200.0,-2.0120000000000005
300.0,-1.8868
400.0,-2.0496
500.0,-1.9220000000000002
600.0,-1.8628000000000002
700.0,-1.9284000000000001
800.0,-2.0764
900.0,-1.9504
1000.0,-2.063999999999999
1100.0,-1.9568000000000003
1200.0,-2.025600000000001
1300.0,-2.0036
1400.0,-2.133999999999999
1500.0,-2.0256000000000007
1600.0,-2.1412000000000004
1700.0,-2.149600000000001
1800.0,-2.1424
1900.0,-2.1735999999999995
2000.0,-2.4036000000000004
2100.0,-2.355200000000001
2200.0,-2.219600000000002
2300.0,-2.2712000000000008
2400.0,-2.2888
2500.0,-2.326800000000001
2600.0,-2.3368000000000007
2700.0,-2.5252000000000008
2800.0,-2.6395999999999997
2900.0,-2.775599999999999
3000.0,-3.0151999999999997
3100.0,-2.8108000000000004
3200.0,-2.9492000000000007
3300.0,-3.130799999999999
3400.0,-2.895599999999999
3500.0,-3.3631999999999986
3600.0,-3.6675999999999935
3700.0,-5.206399999999976
3800.0,-3.662799999999999
3900.0,-3.868799999999992
4000.0,-4.28119999999999
4100.0,-7.022799999999944
4200.0,-5.19399999999998
4300.0,-4.282399999999995
4400.0,-4.842799999999984
4500.0,-5.516799999999973
4600.0,-5.375999999999979
4700.0,-7.693999999999942
4800.0,-6.951599999999962
4900.0,-9.77759999999992
5000.0,-11.423599999999885
5100.0,-10.5579999999999
5200.0,-12.389999999999858
5300.0,-13.36479999999994
5400.0,-20.136799999999866
5500.0,-19.41199999999993
5600.0,-24.548399999999997
5700.0,-35.21880000000014
5800.0,-42.4972
5900.0,-49.20280000000019
6000.0,-59.58920000000012
6100.0,-51.59040000000023
6200.0,-50.00600000000042
6300.0,-56.027600000000255
6400.0,-67.98240000000105
6500.0,-69.96920000000048
6600.0,-63.29960000000024
6700.0,-49.99160000000039
6800.0,-65.43239999999983
6900.0,-73.29240000000112
7000.0,-52.398000000000714
7100.0,-75.14680000000111
7200.0,-71.33160000000048
7300.0,-78.68200000000101
7400.0,-70.28160000000085
7500.0,-73.09400000000079
7600.0,-66.85280000000068
7700.0,-75.67640000000088
7800.0,-94.09000000000246
7900.0,-95.63560000000065
8000.0,-86.64960000000114
8100.0,-85.31440000000177
8200.0,-100.35520000000216
8300.0,-86.45080000000104
8400.0,-86.93400000000128
8500.0,-71.95440000000097
8600.0,-76.76200000000165
8700.0,-66.3240000000009
8800.0,-110.19600000000227
8900.0,-85.4756000000013
9000.0,-93.72880000000077
9100.0,-80.70520000000107
9200.0,-114.23040000000475
9300.0,-116.31320000000558
9400.0,-108.9740000000025
9500.0,-105.9164000000023
9600.0,-66.88320000000186
9700.0,-104.62400000000322
9800.0,-109.39480000000313
9900.0,-66.96200000000066
