k,r
0.0,-2.2680000000000002
100.0,-2.425
200.0,-2.553
300.0,-2.208999999999999
400.0,-2.273
500.0,-2.539999999999999
600.0,-2.302
700.0,-2.6089999999999987
800.0,-2.483999999999999
900.0,-2.3860000000000006
1000.0,-2.8659999999999983
1100.0,-2.6439999999999992
1200.0,-2.7029999999999985
1300.0,-2.406
1400.0,-2.3640000000000003
1500.0,-2.567999999999999
1600.0,-2.6349999999999993
1700.0,-2.4049999999999994
1800.0,-2.2969999999999993
1900.0,-2.381999999999999
2000.0,-2.3340000000000005
2100.0,-2.2810000000000006
2200.0,-2.5259999999999994
2300.0,-2.334999999999999
2400.0,-2.5449999999999995
2500.0,-2.4819999999999993
2600.0,-2.4139999999999993
2700.0,-2.2950000000000004
2800.0,-2.5380000000000003
2900.0,-2.3550000000000004
3000.0,-2.5300000000000002
3100.0,-2.5269999999999992
3200.0,-2.297999999999999
3300.0,-2.223
3400.0,-2.5229999999999984
3500.0,-2.1349999999999993
3600.0,-2.107
3700.0,-2.2169999999999996
3800.0,-2.074
3900.0,-2.514999999999999
4000.0,-2.322
4100.0,-2.0869999999999997
4200.0,-1.8040000000000007
4300.0,-2.0909999999999997
4400.0,-1.959
4500.0,-1.992
4600.0,-1.9939999999999998
4700.0,-2.012
4800.0,-1.9239999999999995
4900.0,-2.069
5000.0,-1.5909999999999982
5100.0,-2.275999999999998
5200.0,-1.9169999999999994
5300.0,-1.4159999999999995
5400.0,-1.952999999999999
5500.0,-1.6479999999999988
5600.0,-1.6929999999999978
5700.0,-1.7319999999999987
5800.0,-1.3639999999999994
5900.0,-1.4259999999999997
6000.0,-1.3519999999999999
6100.0,-1.3669999999999995
6200.0,-1.5469999999999982
6300.0,-1.2149999999999996
6400.0,-1.5059999999999985
6500.0,-1.4939999999999989
6600.0,-1.495999999999999
6700.0,-1.3749999999999993
6800.0,-1.5049999999999997
6900.0,-1.127
7000.0,-1.248999999999999
7100.0,-1.7739999999999991
7200.0,-1.1579999999999988
7300.0,-1.1659999999999995
7400.0,-0.9110000000000003
7500.0,-1.1709999999999996
7600.0,-0.9609999999999992
7700.0,-1.0269999999999992
7800.0,-1.119999999999999
7900.0,-1.1019999999999996
8000.0,-0.6910000000000003
8100.0,-0.8930000000000003
8200.0,-1.1139999999999992
8300.0,-1.001
8400.0,-0.4300000000000004
8500.0,-0.9809999999999995
8600.0,-0.9190000000000002
8700.0,-0.905
8800.0,-0.9
8900.0,-0.8590000000000002
9000.0,-1.1969999999999992
9100.0,-0.8190000000000001
9200.0,-0.9979999999999997
9300.0,-0.9509999999999998
9400.0,-0.9399999999999998
9500.0,-0.5739999999999997
9600.0,-1.0399999999999998
9700.0,-1.3199999999999992
9800.0,-1.0299999999999998
9900.0,-0.8770000000000003
