k,r
0.0,-1.8976000000000004
100.0,-1.881600000000001
200.0,-1.7596000000000003
300.0,-1.8988000000000007
400.0,-1.9892000000000012
500.0,-1.8712000000000009
600.0,-1.9119999999999993
700.0,-1.8408000000000002
800.0,-1.8784000000000003
900.0,-1.9340000000000013
1000.0,-1.8104
1100.0,-1.9568000000000005
1200.0,-1.8760000000000008
1300.0,-1.8016000000000003
1400.0,-1.955999999999999
1500.0,-1.9771999999999994
1600.0,-2.0571999999999995
1700.0,-1.994800000000001
1800.0,-2.0232
1900.0,-1.9767999999999994
2000.0,-1.8591999999999995
2100.0,-2.138
2200.0,-2.0384
2300.0,-1.9788000000000008
2400.0,-2.0340000000000007
2500.0,-1.9860000000000002
2600.0,-2.2316000000000003
2700.0,-2.2419999999999995
2800.0,-2.0912000000000006
2900.0,-2.2840000000000007
3000.0,-2.2011999999999996
3100.0,-2.311200000000001
3200.0,-2.377600000000001
3300.0,-2.2036000000000016
3400.0,-2.280400000000001
3500.0,-2.5236000000000005
3600.0,-2.2104
3700.0,-2.380400000000001
3800.0,-2.7548000000000004
3900.0,-2.5688000000000004
4000.0,-2.6748000000000007
4100.0,-2.7256000000000005
4200.0,-2.6944000000000012
4300.0,-2.922000000000001
4400.0,-3.0148000000000015
4500.0,-3.1472000000000007
4600.0,-3.2796000000000016
4700.0,-2.850800000000001
4800.0,-3.601600000000001
4900.0,-3.5096000000000003
5000.0,-3.9939999999999993
5100.0,-3.9136000000000024
5200.0,-4.4411999999999985
5300.0,-5.141199999999995
5400.0,-4.374399999999999
5500.0,-5.413599999999991
5600.0,-4.906399999999998
5700.0,-5.256799999999995
5800.0,-5.771599999999993
5900.0,-6.207599999999994
6000.0,-6.751999999999989
6100.0,-6.718799999999984
6200.0,-6.701199999999985
6300.0,-7.268799999999983
6400.0,-7.498799999999975
6500.0,-7.225999999999979
6600.0,-8.655999999999962
6700.0,-8.375199999999964
6800.0,-9.258399999999952
6900.0,-9.219999999999954
7000.0,-9.151199999999957
7100.0,-9.901199999999942
7200.0,-9.611199999999949
7300.0,-9.600399999999949
7400.0,-9.323199999999954
7500.0,-10.887999999999929
7600.0,-11.829999999999918
7700.0,-10.296799999999939
7800.0,-11.822399999999917
7900.0,-11.975199999999914
8000.0,-9.819999999999935
8100.0,-10.398799999999937
8200.0,-10.560399999999937
8300.0,-11.46279999999991
8400.0,-11.400399999999912
8500.0,-12.20919999999991
8600.0,-10.87679999999993
8700.0,-12.037199999999906
8800.0,-11.284799999999915
8900.0,-11.106399999999924
9000.0,-12.66159999999989
9100.0,-14.898399999999853
9200.0,-11.596799999999915
9300.0,-12.354799999999893
9400.0,-12.665599999999891
9500.0,-12.83399999999988
9600.0,-12.035599999999896
9700.0,-13.242799999999882
9800.0,-15.677599999999822
9900.0,-14.940799999999848
