k,r
0.0,-2.2419999999999995
100.0,-1.3100000000000003
200.0,-1.2770000000000004
300.0,-1.3889999999999996
400.0,-1.2030000000000005
500.0,-1.1340000000000001
600.0,-0.9970000000000004
700.0,-1.0750000000000006
800.0,-1.1070000000000002
900.0,-1.065
1000.0,-1.0940000000000003
1100.0,-1.0020000000000002
1200.0,-1.1200000000000003
1300.0,-1.2280000000000006
1400.0,-1.2449999999999999
1500.0,-1.1950000000000005
1600.0,-1.0670000000000008
1700.0,-1.354
1800.0,-1.2919999999999998
1900.0,-1.2239999999999995
2000.0,-1.352
2100.0,-1.3929999999999998
2200.0,-1.1910000000000003
2300.0,-1.1900000000000006
2400.0,-1.2160000000000002
2500.0,-1.513
2600.0,-1.5140000000000002
2700.0,-0.9939999999999998
2800.0,-1.2399999999999998
2900.0,-1.2780000000000005
3000.0,-1.2809999999999997
3100.0,-1.2979999999999996
3200.0,-1.1919999999999997
3300.0,-1.0720000000000007
3400.0,-1.0719999999999998
3500.0,-1.138
3600.0,-1.2390000000000005
3700.0,-1.1670000000000003
3800.0,-1.072
3900.0,-1.194
4000.0,-1.206
4100.0,-1.248
4200.0,-1.1170000000000002
4300.0,-1.1920000000000004
4400.0,-1.1949999999999998
4500.0,-0.9079999999999996
4600.0,-1.121
4700.0,-1.0499999999999998
4800.0,-0.9910000000000003
4900.0,-1.1310000000000004
5000.0,-1.1530000000000011
5100.0,-1.0710000000000004
5200.0,-1.3200000000000005
5300.0,-1.4220000000000004
5400.0,-1.1809999999999996
5500.0,-1.6159999999999999
5600.0,-1.385
5700.0,-1.1219999999999997
5800.0,-1.0740000000000003
5900.0,-1.3259999999999996
6000.0,-1.0110000000000001
6100.0,-1.2570000000000006
6200.0,-1.1199999999999999
6300.0,-1.3739999999999997
6400.0,-1.2840000000000003
6500.0,-1.0550000000000002
6600.0,-1.243
6700.0,-1.1310000000000007
6800.0,-1.3250000000000002
6900.0,-1.3540000000000005
7000.0,-1.4129999999999998
7100.0,-1.3210000000000006
7200.0,-1.345
7300.0,-1.3510000000000009
7400.0,-1.3030000000000006
7500.0,-1.2300000000000002
7600.0,-1.2009999999999998
7700.0,-1.3070000000000002
7800.0,-1.2930000000000004
7900.0,-1.0900000000000003
8000.0,-1.332
8100.0,-1.2730000000000001
8200.0,-0.8999999999999999
8300.0,-1.0319999999999998
8400.0,-1.1049999999999998
8500.0,-1.1900000000000008
8600.0,-1.079
8700.0,-1.1160000000000003
8800.0,-1.3330000000000004
8900.0,-1.093
9000.0,-1.0890000000000004
9100.0,-1.0170000000000003
9200.0,-1.338000000000001
9300.0,-0.943
9400.0,-1.1990000000000003
9500.0,-1.2870000000000008
9600.0,-1.2590000000000006
9700.0,-1.1649999999999998
9800.0,-1.0570000000000002
9900.0,-1.129
