k,r
0.0,-2.096
100.0,-2.149
200.0,-2.3479999999999994
300.0,-2.1939999999999995
400.0,-2.2599999999999993
500.0,-2.264999999999999
600.0,-2.477
700.0,-2.3680000000000003
800.0,-2.399999999999999
900.0,-2.1950000000000007
1000.0,-2.4259999999999997
1100.0,-2.438
1200.0,-2.2999999999999994
1300.0,-2.197999999999999
1400.0,-2.551
1500.0,-2.362
1600.0,-2.399999999999998
1700.0,-2.1779999999999995
1800.0,-2.5609999999999995
1900.0,-2.4349999999999987
2000.0,-2.2920000000000003
2100.0,-2.311
2200.0,-2.167
2300.0,-2.4349999999999987
2400.0,-2.376999999999998
2500.0,-1.9519999999999993
2600.0,-2.1539999999999995
2700.0,-2.459999999999999
2800.0,-2.4139999999999993
2900.0,-2.1199999999999988
3000.0,-2.133
3100.0,-2.116999999999999
3200.0,-2.469999999999999
3300.0,-1.8989999999999996
3400.0,-1.95
3500.0,-2.171
3600.0,-2.5169999999999986
3700.0,-2.456999999999999
3800.0,-2.189999999999998
3900.0,-2.238999999999998
4000.0,-2.1049999999999986
4100.0,-1.5110000000000008
4200.0,-1.5330000000000004
4300.0,-1.8649999999999993
4400.0,-1.9539999999999995
4500.0,-1.917999999999999
4600.0,-2.396999999999998
4700.0,-1.5699999999999996
4800.0,-2.018999999999999
4900.0,-2.340999999999998
5000.0,-2.2139999999999977
5100.0,-1.9549999999999976
5200.0,-1.4579999999999986
5300.0,-1.4999999999999982
5400.0,-2.1549999999999963
5500.0,-1.7739999999999987
5600.0,-1.8579999999999983
5700.0,-1.3989999999999987
5800.0,-1.858999999999998
5900.0,-1.0619999999999996
6000.0,-1.0169999999999997
6100.0,-0.9279999999999994
6200.0,-1.1699999999999997
6300.0,-2.000999999999998
6400.0,-1.4719999999999982
6500.0,-1.7509999999999986
6600.0,-0.8199999999999997
6700.0,-1.3359999999999983
6800.0,-1.458999999999998
6900.0,-1.5759999999999985
7000.0,-1.6749999999999985
7100.0,-1.6049999999999986
7200.0,-0.9989999999999998
7300.0,-1.2859999999999994
7400.0,-1.3169999999999995
7500.0,-0.9559999999999994
7600.0,-1.078
7700.0,-0.8969999999999995
7800.0,-1.1959999999999995
7900.0,-1.1749999999999994
8000.0,-0.6400000000000001
8100.0,-0.9029999999999998
8200.0,-0.7820000000000005
8300.0,-1.1209999999999993
8400.0,-0.9610000000000001
8500.0,-1.077
8600.0,-1.1550000000000002
8700.0,-1.6549999999999983
8800.0,-0.8690000000000001
8900.0,-1.0280000000000002
9000.0,-0.9210000000000003
9100.0,-0.8420000000000006
9200.0,-0.7819999999999999
9300.0,-0.8210000000000001
9400.0,-0.9369999999999998
9500.0,-0.7659999999999999
9600.0,-1.133999999999999
9700.0,-1.0539999999999998
9800.0,-1.082
9900.0,-1.1289999999999993
