k,r
0.0,-2.2628
100.0,-3.238800000000002
200.0,-4.624399999999997
300.0,-6.372799999999989
400.0,-8.54119999999996
500.0,-9.677199999999948
600.0,-10.585999999999935
700.0,-12.386799999999903
800.0,-12.943599999999892
900.0,-14.749599999999855
1000.0,-13.407999999999912
1100.0,-14.057199999999874
1200.0,-20.231599999999798
1300.0,-22.313999999999766
1400.0,-21.350399999999777
1500.0,-30.122799999999767
1600.0,-39.20160000000018
1700.0,-40.92119999999991
1800.0,-47.42360000000049
1900.0,-46.500000000000234
2000.0,-54.71640000000013
2100.0,-51.01400000000045
2200.0,-39.36960000000019
2300.0,-48.30920000000032
2400.0,-51.087200000000614
2500.0,-44.98040000000033
2600.0,-44.42600000000002
2700.0,-56.4236000000005
2800.0,-39.81480000000035
2900.0,-41.522400000000154
3000.0,-53.33400000000028
3100.0,-48.4244000000005
3200.0,-42.739200000000416
3300.0,-51.27360000000081
3400.0,-48.860000000000085
3500.0,-41.4436000000001
3600.0,-49.62160000000028
3700.0,-41.23240000000026
3800.0,-44.82240000000025
3900.0,-48.323200000000014
4000.0,-53.56480000000086
4100.0,-45.57040000000045
4200.0,-45.28520000000012
4300.0,-39.070399999999864
4400.0,-42.198800000000375
4500.0,-43.39240000000024
4600.0,-51.17760000000031
4700.0,-52.89440000000075
4800.0,-41.525600000000175
4900.0,-52.86040000000028
5000.0,-46.89880000000027
5100.0,-40.335600000000255
5200.0,-43.49960000000022
5300.0,-49.6328000000005
5400.0,-41.783600000000305
5500.0,-44.32520000000057
5600.0,-41.0732000000002
5700.0,-48.21120000000048
5800.0,-42.520400000000436
5900.0,-45.09080000000027
6000.0,-45.874000000000244
6100.0,-47.50600000000022
6200.0,-46.13200000000026
6300.0,-49.47520000000032
6400.0,-42.10920000000026
6500.0,-43.958400000000005
6600.0,-43.46720000000043
6700.0,-39.0291999999999
6800.0,-51.844000000000214
6900.0,-42.476000000000305
7000.0,-36.70320000000014
7100.0,-40.44520000000052
7200.0,-44.05280000000037
7300.0,-44.164000000000435
7400.0,-53.74560000000016
7500.0,-42.095200000000176
7600.0,-44.08120000000048
7700.0,-41.113200000000106
7800.0,-41.410800000000165
7900.0,-38.41479999999982
8000.0,-35.34279999999995
8100.0,-40.68360000000005
8200.0,-40.758000000000386
8300.0,-34.21640000000005
8400.0,-44.81920000000033
8500.0,-39.621599999999994
8600.0,-42.920800000000185
8700.0,-40.17039999999994
8800.0,-44.63999999999998
8900.0,-36.930800000000175
9000.0,-42.87200000000042
9100.0,-36.48560000000014
9200.0,-37.77520000000018
9300.0,-39.01480000000023
9400.0,-43.28640000000038
9500.0,-34.627199999999995
9600.0,-35.975600000000185
9700.0,-41.66959999999982
9800.0,-35.99559999999986
9900.0,-38.85440000000021
