k,r
0.0,-2.7299999999999986
100.0,-2.558999999999999
200.0,-2.5229999999999997
300.0,-2.463999999999999
400.0,-2.642999999999999
500.0,-2.4989999999999988
600.0,-2.3189999999999995
700.0,-2.9769999999999985
800.0,-2.9159999999999986
900.0,-2.4640000000000004
1000.0,-2.8579999999999974
1100.0,-2.5199999999999987
1200.0,-2.6809999999999974
1300.0,-2.6849999999999987
1400.0,-2.0929999999999995
1500.0,-2.658999999999998
1600.0,-2.2299999999999995
1700.0,-3.0069999999999997
1800.0,-1.9889999999999992
1900.0,-2.579999999999997
2000.0,-2.526999999999999
2100.0,-2.552999999999999
2200.0,-2.373999999999999
2300.0,-2.210999999999999
2400.0,-2.793999999999997
2500.0,-2.578999999999998
2600.0,-2.329999999999998
2700.0,-2.984
2800.0,-2.4899999999999984
2900.0,-2.6879999999999984
3000.0,-2.426
3100.0,-2.1529999999999996
3200.0,-1.7979999999999987
3300.0,-2.303999999999999
3400.0,-2.3339999999999996
3500.0,-2.7059999999999977
3600.0,-2.1229999999999976
3700.0,-1.8099999999999985
3800.0,-1.987
3900.0,-1.3979999999999992
4000.0,-1.5249999999999997
4100.0,-1.7669999999999988
4200.0,-2.0369999999999995
4300.0,-1.518
4400.0,-1.524
4500.0,-1.6539999999999992
4600.0,-1.7549999999999997
4700.0,-1.5449999999999997
4800.0,-1.8109999999999993
4900.0,-2.021999999999998
5000.0,-1.705
5100.0,-1.3289999999999995
5200.0,-1.6469999999999996
5300.0,-1.2300000000000002
5400.0,-1.3249999999999995
5500.0,-1.4609999999999994
5600.0,-1.471000000000001
5700.0,-1.4469999999999998
5800.0,-1.188
5900.0,-1.5159999999999996
6000.0,-1.4480000000000004
6100.0,-1.5660000000000005
6200.0,-1.2150000000000003
6300.0,-1.166
6400.0,-0.9640000000000003
6500.0,-1.2870000000000001
6600.0,-1.1570000000000003
6700.0,-1.3089999999999997
6800.0,-1.0790000000000002
6900.0,-1.107
7000.0,-1.2349999999999997
7100.0,-1.255
7200.0,-0.9100000000000003
7300.0,-0.9390000000000001
7400.0,-1.0110000000000008
7500.0,-1.0219999999999998
7600.0,-1.0200000000000005
7700.0,-1.0130000000000001
7800.0,-1.0740000000000003
7900.0,-1.0030000000000003
8000.0,-0.9690000000000005
8100.0,-1.0250000000000006
8200.0,-1.0320000000000005
8300.0,-0.9190000000000002
8400.0,-0.9710000000000005
8500.0,-1.2150000000000005
8600.0,-1.1900000000000004
8700.0,-1.067
8800.0,-1.3599999999999994
8900.0,-1.131
9000.0,-1.0190000000000003
9100.0,-1.1550000000000005
9200.0,-1.049
9300.0,-1.0000000000000002
9400.0,-0.9860000000000002
9500.0,-1.1099999999999997
9600.0,-1.0810000000000004
9700.0,-1.0160000000000005
9800.0,-1.1089999999999998
9900.0,-1.0739999999999998
