k,r
0.0,-3.2689999999999957
100.0,-1.7399999999999969
200.0,-1.9569999999999987
300.0,-2.1379999999999972
400.0,-1.3259999999999987
500.0,-1.4609999999999994
600.0,-0.8809999999999997
700.0,-1.429999999999999
800.0,-1.2259999999999993
900.0,-1.3799999999999983
1000.0,-1.2049999999999994
1100.0,-1.27
1200.0,-1.35
1300.0,-1.1569999999999991
1400.0,-1.1509999999999996
1500.0,-1.685999999999998
1600.0,-1.4469999999999994
1700.0,-1.968999999999998
1800.0,-1.5489999999999988
1900.0,-1.2149999999999994
2000.0,-1.268999999999999
2100.0,-1.2319999999999982
2200.0,-1.1559999999999995
2300.0,-1.6549999999999983
2400.0,-1.8669999999999987
2500.0,-2.0969999999999986
2600.0,-1.1489999999999996
2700.0,-1.5949999999999986
2800.0,-1.2619999999999991
2900.0,-0.9089999999999994
3000.0,-0.8719999999999999
3100.0,-1.139999999999999
3200.0,-0.8129999999999997
3300.0,-1.5419999999999978
3400.0,-1.7559999999999985
3500.0,-1.1699999999999995
3600.0,-0.9890000000000001
3700.0,-1.1019999999999994
3800.0,-1.1429999999999996
3900.0,-1.1169999999999995
4000.0,-1.2809999999999997
4100.0,-1.3219999999999994
4200.0,-1.6509999999999982
4300.0,-1.2569999999999997
4400.0,-1.007999999999999
4500.0,-1.4829999999999999
4600.0,-0.899
4700.0,-1.0519999999999992
4800.0,-0.8689999999999994
4900.0,-0.8450000000000009
5000.0,-1.043
5100.0,-1.1529999999999994
5200.0,-1.2069999999999996
5300.0,-1.049
5400.0,-1.8259999999999976
5500.0,-2.245999999999997
5600.0,-1.3559999999999988
5700.0,-1.3359999999999992
5800.0,-1.3869999999999987
5900.0,-1.2159999999999995
6000.0,-1.2739999999999991
6100.0,-1.1959999999999993
6200.0,-1.0260000000000005
6300.0,-1.2249999999999999
6400.0,-2.1479999999999975
6500.0,-1.4879999999999989
6600.0,-1.2759999999999991
6700.0,-1.248999999999999
6800.0,-1.3009999999999993
6900.0,-1.1639999999999997
7000.0,-1.3489999999999986
7100.0,-1.3849999999999991
7200.0,-1.2279999999999989
7300.0,-1.2469999999999997
7400.0,-1.414999999999999
7500.0,-1.147
7600.0,-0.8930000000000006
7700.0,-0.7570000000000005
7800.0,-1.105
7900.0,-1.141
8000.0,-1.0859999999999999
8100.0,-1.073
8200.0,-1.4179999999999993
8300.0,-1.5079999999999996
8400.0,-1.5109999999999997
8500.0,-1.0989999999999995
8600.0,-1.3589999999999995
8700.0,-1.1079999999999999
8800.0,-1.2759999999999998
8900.0,-0.9960000000000006
9000.0,-1.2959999999999996
9100.0,-1.2229999999999999
9200.0,-1.2029999999999996
9300.0,-1.1640000000000004
9400.0,-1.3120000000000003
9500.0,-1.2559999999999996
9600.0,-1.072
9700.0,-1.4010000000000002
9800.0,-1.5419999999999996
9900.0,-1.4089999999999996
