k,r
0.0,-2.6649999999999996
100.0,-3.0839999999999974
200.0,-2.819999999999999
300.0,-2.4829999999999988
400.0,-2.4169999999999976
500.0,-2.161999999999998
600.0,-2.0209999999999995
700.0,-2.1379999999999986
800.0,-2.7539999999999987
900.0,-2.1499999999999986
1000.0,-1.9099999999999997
1100.0,-1.8710000000000002
1200.0,-1.99
1300.0,-2.118
1400.0,-1.7379999999999998
1500.0,-1.9819999999999993
1600.0,-1.6419999999999997
1700.0,-1.7809999999999988
1800.0,-2.029
1900.0,-1.571
2000.0,-1.6869999999999996
2100.0,-1.631
2200.0,-1.5260000000000005
2300.0,-1.6429999999999987
2400.0,-1.5579999999999996
2500.0,-1.5050000000000003
2600.0,-1.255
2700.0,-1.540999999999999
2800.0,-1.7139999999999997
2900.0,-1.8419999999999996
3000.0,-1.5700000000000005
3100.0,-1.2570000000000006
3200.0,-1.5050000000000003
3300.0,-1.5330000000000004
3400.0,-2.045999999999999
3500.0,-1.5870000000000004
3600.0,-1.621
3700.0,-1.7609999999999995
3800.0,-1.5609999999999997
3900.0,-1.6440000000000003
4000.0,-1.3750000000000002
4100.0,-1.8290000000000006
4200.0,-1.2780000000000005
4300.0,-1.4629999999999999
4400.0,-1.3469999999999995
4500.0,-1.5729999999999993
4600.0,-1.2820000000000003
4700.0,-1.6639999999999997
4800.0,-1.1300000000000008
4900.0,-1.4499999999999997
5000.0,-1.1889999999999998
5100.0,-1.3759999999999997
5200.0,-1.1780000000000006
5300.0,-1.114000000000001
5400.0,-1.3229999999999997
5500.0,-1.1949999999999994
5600.0,-1.195
5700.0,-1.3479999999999999
5800.0,-1.111
5900.0,-1.1780000000000006
6000.0,-1.265
6100.0,-1.236
6200.0,-1.2910000000000001
6300.0,-1.2230000000000008
6400.0,-1.1540000000000004
6500.0,-1.209
6600.0,-1.1640000000000001
6700.0,-1.209
6800.0,-0.8770000000000002
6900.0,-1.1550000000000002
7000.0,-1.0570000000000002
7100.0,-1.0190000000000001
7200.0,-1.0110000000000003
7300.0,-1.246
7400.0,-1.3270000000000002
7500.0,-1.0410000000000004
7600.0,-1.2239999999999995
7700.0,-1.138
7800.0,-1.088
7900.0,-1.203
8000.0,-1.0250000000000004
8100.0,-0.9980000000000001
8200.0,-1.1250000000000007
8300.0,-1.1360000000000001
8400.0,-1.1150000000000007
8500.0,-1.1680000000000008
8600.0,-1.227
8700.0,-1.229
8800.0,-1.1459999999999997
8900.0,-1.2499999999999998
9000.0,-1.1240000000000006
9100.0,-1.1989999999999996
9200.0,-1.0810000000000002
9300.0,-1.1260000000000003
9400.0,-1.179
9500.0,-1.1789999999999998
9600.0,-1.0629999999999995
9700.0,-1.2899999999999998
9800.0,-1.3739999999999994
9900.0,-1.08
