k,r
0.0,-1.8676000000000004
100.0,-1.9568
200.0,-1.9655999999999993
300.0,-1.902800000000001
400.0,-1.9184
500.0,-1.9212000000000007
600.0,-2.0068
700.0,-1.8828
800.0,-1.9804000000000004
900.0,-1.9740000000000006
1000.0,-1.8712000000000004
1100.0,-1.9252000000000007
1200.0,-1.9744000000000008
1300.0,-2.0268
1400.0,-2.0403999999999995
1500.0,-2.1704
1600.0,-2.0804000000000005
1700.0,-2.0676
1800.0,-2.1304
1900.0,-2.0491999999999995
2000.0,-2.1240000000000006
2100.0,-2.358800000000001
2200.0,-2.442
2300.0,-2.2188000000000003
2400.0,-2.439200000000001
2500.0,-2.5235999999999996
2600.0,-2.760400000000002
2700.0,-2.5408000000000017
2800.0,-2.7143999999999995
2900.0,-2.8376000000000006
3000.0,-3.174400000000002
3100.0,-3.5699999999999976
3200.0,-3.6116
3300.0,-4.586399999999994
3400.0,-5.160799999999989
3500.0,-5.7871999999999835
3600.0,-6.605999999999974
3700.0,-8.472399999999938
3800.0,-9.895199999999925
3900.0,-12.34959999999991
4000.0,-13.658399999999865
4100.0,-18.374799999999812
4200.0,-18.94519999999975
4300.0,-25.163199999999797
4400.0,-29.86439999999992
4500.0,-27.739599999999903
4600.0,-37.366800000000225
4700.0,-40.78760000000031
4800.0,-37.988000000000085
4900.0,-48.23120000000072
5000.0,-40.77280000000019
5100.0,-44.17000000000029
5200.0,-43.771600000000234
5300.0,-35.309200000000075
5400.0,-41.63120000000051
5500.0,-46.1888000000003
5600.0,-45.87120000000069
5700.0,-34.725599999999964
5800.0,-46.65360000000017
5900.0,-46.33520000000041
6000.0,-46.05680000000022
6100.0,-42.33920000000024
6200.0,-44.01160000000011
6300.0,-42.933200000000035
6400.0,-40.973999999999876
6500.0,-45.90200000000011
6600.0,-52.87120000000066
6700.0,-42.52640000000006
6800.0,-38.344400000000086
6900.0,-31.654799999999828
7000.0,-44.86400000000048
7100.0,-38.00800000000002
7200.0,-46.08600000000018
7300.0,-38.17799999999996
7400.0,-35.980800000000045
7500.0,-39.44640000000022
7600.0,-44.36360000000032
7700.0,-43.93560000000034
7800.0,-46.486800000000585
7900.0,-43.10680000000038
8000.0,-32.264
8100.0,-34.17920000000022
8200.0,-38.35799999999999
8300.0,-33.66919999999989
8400.0,-40.14080000000036
8500.0,-38.15200000000021
8600.0,-33.43839999999996
8700.0,-30.963599999999865
8800.0,-42.77159999999985
8900.0,-31.655199999999986
9000.0,-34.74319999999991
9100.0,-33.90440000000022
9200.0,-29.732799999999806
9300.0,-30.89159999999997
9400.0,-24.59479999999978
9500.0,-30.105999999999867
9600.0,-34.43959999999989
9700.0,-24.049199999999697
9800.0,-25.677599999999824
9900.0,-23.269599999999784
