k,r
0.0,-6.028799999999981
100.0,-29.408800000000024
200.0,-43.26120000000058
300.0,-35.509600000000084
400.0,-36.39680000000001
500.0,-37.5324000000002
600.0,-36.34199999999985
700.0,-31.450800000000093
800.0,-36.56920000000017
900.0,-36.12400000000031
1000.0,-34.079999999999934
1100.0,-26.06359999999979
1200.0,-40.79560000000035
1300.0,-29.7159999999996
1400.0,-35.1443999999999
1500.0,-32.168000000000255
1600.0,-32.055999999999926
1700.0,-31.742799999999708
1800.0,-31.035600000000073
1900.0,-29.14719999999983
2000.0,-31.67959999999982
2100.0,-30.312799999999974
2200.0,-33.35920000000021
2300.0,-28.64359999999989
2400.0,-29.9839999999998
2500.0,-25.20839999999974
2600.0,-38.294800000000095
2700.0,-29.301999999999722
2800.0,-23.170399999999955
2900.0,-26.558799999999696
3000.0,-25.68639999999978
3100.0,-23.366399999999807
3200.0,-24.9195999999997
3300.0,-28.38439999999983
3400.0,-21.57639999999971
3500.0,-32.400399999999884
3600.0,-27.482799999999735
3700.0,-31.833600000000093
3800.0,-26.26039999999974
3900.0,-25.6451999999997
4000.0,-29.101599999999962
4100.0,-24.31159999999974
4200.0,-23.099599999999786
4300.0,-27.80479999999984
4400.0,-23.58879999999968
4500.0,-24.28799999999966
4600.0,-23.4579999999997
4700.0,-27.27279999999977
4800.0,-28.509199999999687
4900.0,-25.058799999999756
5000.0,-29.728399999999834
5100.0,-26.679199999999692
5200.0,-24.51999999999988
5300.0,-21.062399999999716
5400.0,-22.801199999999916
5500.0,-27.838399999999822
5600.0,-24.247599999999665
5700.0,-22.370799999999857
5800.0,-27.694799999999884
5900.0,-22.38359999999979
6000.0,-27.617999999999732
6100.0,-27.157199999999744
6200.0,-25.588399999999755
6300.0,-21.857599999999756
6400.0,-27.05959999999987
6500.0,-24.48799999999971
6600.0,-25.75999999999963
6700.0,-24.778799999999773
6800.0,-23.832799999999725
6900.0,-25.99199999999987
7000.0,-26.269199999999792
7100.0,-29.89399999999984
7200.0,-29.350399999999723
7300.0,-22.93119999999965
7400.0,-22.224399999999683
7500.0,-27.339599999999788
7600.0,-24.12319999999969
7700.0,-19.60199999999973
7800.0,-23.889199999999832
7900.0,-21.1799999999997
8000.0,-20.59279999999973
8100.0,-22.00439999999993
8200.0,-21.17959999999978
8300.0,-23.413999999999724
8400.0,-21.636799999999784
8500.0,-24.23399999999992
8600.0,-28.649599999999865
8700.0,-24.37479999999976
8800.0,-26.327199999999845
8900.0,-25.33839999999972
9000.0,-23.510799999999737
9100.0,-25.805599999999753
9200.0,-20.54359999999991
9300.0,-26.43320000000006
9400.0,-24.76919999999987
9500.0,-21.477599999999708
9600.0,-23.15319999999989
9700.0,-23.47759999999976
9800.0,-21.191199999999707
9900.0,-23.753999999999806
