k,r
0.0,-1.8747999999999998
100.0,-1.9268
200.0,-1.9163999999999999
300.0,-2.0528000000000013
400.0,-1.9444000000000004
500.0,-1.974400000000001
600.0,-1.8748000000000002
700.0,-1.895599999999999
800.0,-1.9060000000000006
900.0,-1.9804000000000002
1000.0,-1.8776000000000004
1100.0,-2.133600000000001
1200.0,-1.9740000000000009
1300.0,-1.8656
1400.0,-2.0916
1500.0,-2.0176000000000003
1600.0,-2.071200000000001
1700.0,-2.0871999999999997
1800.0,-2.0944000000000003
1900.0,-2.0444000000000004
2000.0,-1.9944000000000006
2100.0,-2.2916000000000003
2200.0,-2.1816000000000004
2300.0,-2.2256000000000005
2400.0,-2.2708
2500.0,-2.2152000000000003
2600.0,-2.388000000000001
2700.0,-2.389200000000001
2800.0,-2.250799999999999
2900.0,-2.580400000000002
3000.0,-2.6603999999999997
3100.0,-2.816400000000002
3200.0,-2.8244000000000007
3300.0,-3.572399999999998
3400.0,-3.8383999999999987
3500.0,-3.914399999999998
3600.0,-3.9055999999999944
3700.0,-4.718799999999998
3800.0,-5.029599999999993
3900.0,-6.658799999999977
4000.0,-7.56199999999996
4100.0,-10.174399999999933
4200.0,-9.508799999999937
4300.0,-12.22799999999989
4400.0,-13.260799999999934
4500.0,-17.11759999999989
4600.0,-16.56959999999979
4700.0,-20.202799999999776
4800.0,-23.655199999999805
4900.0,-22.907999999999696
5000.0,-20.650799999999766
5100.0,-22.68159999999978
5200.0,-19.895999999999788
5300.0,-23.7435999999998
5400.0,-33.3408
5500.0,-25.728399999999816
5600.0,-24.24679999999998
5700.0,-33.89119999999994
5800.0,-30.091999999999903
5900.0,-28.61279999999997
6000.0,-28.722399999999862
6100.0,-33.025199999999955
6200.0,-28.175600000000028
6300.0,-32.344399999999695
6400.0,-34.43679999999988
6500.0,-28.124799999999805
6600.0,-26.360399999999913
6700.0,-30.919999999999973
6800.0,-26.239600000000088
6900.0,-29.66559999999993
7000.0,-38.36920000000011
7100.0,-32.25919999999998
7200.0,-30.80759999999996
7300.0,-35.0248000000001
7400.0,-30.36999999999995
7500.0,-29.739999999999878
7600.0,-31.628400000000006
7700.0,-34.19640000000008
7800.0,-28.723199999999764
7900.0,-31.319199999999974
8000.0,-31.12119999999983
8100.0,-27.950399999999835
8200.0,-28.183600000000027
8300.0,-31.359599999999986
8400.0,-30.367999999999842
8500.0,-22.769199999999756
8600.0,-26.24559999999974
8700.0,-25.145999999999677
8800.0,-22.632399999999798
8900.0,-23.171599999999753
9000.0,-31.691599999999656
9100.0,-26.790799999999976
9200.0,-20.713199999999773
9300.0,-17.685999999999765
9400.0,-19.057999999999698
9500.0,-21.23959999999977
9600.0,-24.666399999999776
9700.0,-21.310399999999813
9800.0,-18.791199999999765
9900.0,-25.91079999999978
