k,r
0.0,-2.6199999999999988
100.0,-2.3760000000000003
200.0,-2.779999999999999
300.0,-2.623999999999999
400.0,-2.4670000000000014
500.0,-2.666000000000001
600.0,-2.5909999999999984
700.0,-3.004999999999999
800.0,-2.775999999999998
900.0,-2.636999999999999
1000.0,-2.7670000000000003
1100.0,-2.7379999999999995
1200.0,-3.220999999999997
1300.0,-2.5069999999999983
1400.0,-2.751999999999999
1500.0,-3.2209999999999996
1600.0,-2.7579999999999996
1700.0,-2.807999999999999
1800.0,-2.4969999999999994
1900.0,-3.353999999999999
2000.0,-2.6359999999999983
2100.0,-2.619999999999998
2200.0,-3.2759999999999976
2300.0,-3.5199999999999965
2400.0,-4.138999999999997
2500.0,-3.7029999999999954
2600.0,-4.140999999999992
2700.0,-4.304999999999998
2800.0,-3.6239999999999966
2900.0,-4.002999999999996
3000.0,-4.581999999999993
3100.0,-4.569999999999997
3200.0,-5.495999999999997
3300.0,-5.126000000000001
3400.0,-5.1599999999999975
3500.0,-4.401999999999997
3600.0,-3.6369999999999987
3700.0,-3.5399999999999947
3800.0,-4.257999999999996
3900.0,-5.1519999999999975
4000.0,-4.709999999999996
4100.0,-4.803999999999994
4200.0,-4.282999999999998
4300.0,-5.132999999999998
4400.0,-4.626999999999994
4500.0,-4.437999999999995
4600.0,-5.476999999999996
4700.0,-5.554999999999999
4800.0,-5.108999999999994
4900.0,-5.733000000000004
5000.0,-5.071
5100.0,-4.9469999999999965
5200.0,-4.853999999999998
5300.0,-4.643999999999996
5400.0,-5.434999999999999
5500.0,-4.504999999999996
5600.0,-4.795999999999991
5700.0,-4.287999999999996
5800.0,-5.314999999999999
5900.0,-3.904999999999996
6000.0,-5.501999999999996
6100.0,-5.377999999999997
6200.0,-4.1249999999999964
6300.0,-4.4249999999999945
6400.0,-4.978999999999993
6500.0,-4.298999999999993
6600.0,-4.955999999999994
6700.0,-4.411999999999997
6800.0,-4.304999999999998
6900.0,-3.893999999999994
7000.0,-5.3720000000000026
7100.0,-3.781999999999991
7200.0,-5.677999999999996
7300.0,-4.822
7400.0,-4.613
7500.0,-5.483999999999997
7600.0,-5.144999999999999
7700.0,-4.055999999999995
7800.0,-4.550999999999993
7900.0,-5.609
8000.0,-3.3599999999999937
8100.0,-4.881999999999998
8200.0,-5.664
8300.0,-5.301000000000003
8400.0,-4.262999999999994
8500.0,-3.933999999999997
8600.0,-5.727000000000004
8700.0,-3.8229999999999937
8800.0,-5.377000000000001
8900.0,-4.0319999999999965
9000.0,-3.783999999999994
9100.0,-5.766000000000002
9200.0,-4.287999999999998
9300.0,-3.6959999999999957
9400.0,-4.744999999999996
9500.0,-4.473
9600.0,-4.845999999999994
9700.0,-4.8739999999999934
9800.0,-3.8939999999999975
9900.0,-3.8189999999999973
