k,r
0.0,-2.9659999999999997
100.0,-1.7948000000000002
200.0,-1.7095999999999998
300.0,-1.8535999999999988
400.0,-1.5888000000000009
500.0,-1.4520000000000004
600.0,-1.5620000000000003
700.0,-1.630400000000001
800.0,-1.5076000000000005
900.0,-1.5231999999999997
1000.0,-1.4247999999999998
1100.0,-1.554
1200.0,-1.5651999999999993
1300.0,-1.5408000000000013
1400.0,-1.5280000000000005
1500.0,-1.5359999999999994
1600.0,-1.7459999999999973
1700.0,-1.5656
1800.0,-1.5123999999999986
1900.0,-1.4744000000000006
2000.0,-1.5403999999999989
2100.0,-1.4575999999999996
2200.0,-1.4635999999999998
2300.0,-1.4692
2400.0,-1.5188
2500.0,-1.5268000000000002
2600.0,-1.5359999999999991
2700.0,-1.5208
2800.0,-1.4423999999999995
2900.0,-1.4228000000000005
3000.0,-1.4467999999999999
3100.0,-1.4203999999999994
3200.0,-1.4363999999999992
3300.0,-1.4200000000000006
3400.0,-1.4648000000000008
3500.0,-1.4235999999999995
3600.0,-1.4159999999999995
3700.0,-1.4203999999999997
3800.0,-1.4260000000000006
3900.0,-1.4187999999999994
4000.0,-1.396
4100.0,-1.4472000000000003
4200.0,-1.3736000000000002
4300.0,-1.3543999999999996
4400.0,-1.4455999999999998
4500.0,-1.4631999999999994
4600.0,-1.4503999999999997
4700.0,-1.5496
4800.0,-1.4216000000000006
4900.0,-1.6811999999999967
5000.0,-1.3919999999999997
5100.0,-1.3507999999999993
5200.0,-1.464
5300.0,-1.4587999999999997
5400.0,-1.4815999999999985
5500.0,-1.42
5600.0,-1.3991999999999998
5700.0,-1.4043999999999996
5800.0,-1.4296000000000004
5900.0,-1.525999999999999
6000.0,-1.4019999999999997
6100.0,-1.6507999999999965
6200.0,-1.526399999999999
6300.0,-1.3724000000000003
6400.0,-1.3479999999999999
6500.0,-1.547199999999998
6600.0,-1.4200000000000006
6700.0,-1.3636
6800.0,-1.4223999999999999
6900.0,-1.4731999999999998
7000.0,-1.3844
7100.0,-1.3752000000000004
7200.0,-1.4023999999999994
7300.0,-1.3811999999999998
7400.0,-1.44
7500.0,-1.4300000000000004
7600.0,-1.3459999999999999
7700.0,-1.3616
7800.0,-1.3760000000000006
7900.0,-1.3736
8000.0,-1.4267999999999998
8100.0,-1.4071999999999998
8200.0,-1.3619999999999999
8300.0,-1.4112000000000002
8400.0,-1.4364000000000001
8500.0,-1.3676
8600.0,-1.3776000000000002
8700.0,-1.3932
8800.0,-1.3816
8900.0,-1.3824000000000003
9000.0,-1.3663999999999998
9100.0,-1.3480000000000003
9200.0,-1.3976
9300.0,-1.39
9400.0,-1.6147999999999971
9500.0,-1.3787999999999996
9600.0,-1.3855999999999997
9700.0,-1.3823999999999999
9800.0,-1.382
9900.0,-1.3711999999999995
