k,r
0.0,-1.8512000000000013
100.0,-2.020400000000001
200.0,-1.9403999999999995
300.0,-1.8404000000000005
400.0,-2.093600000000001
500.0,-2.0504000000000007
600.0,-1.983999999999999
700.0,-1.9880000000000013
800.0,-1.9276000000000015
900.0,-2.1051999999999995
1000.0,-2.1936
1100.0,-1.9772000000000003
1200.0,-2.2988000000000004
1300.0,-2.302800000000001
1400.0,-2.199600000000001
1500.0,-2.252000000000001
1600.0,-2.625999999999999
1700.0,-2.447600000000001
1800.0,-2.441200000000001
1900.0,-2.8428000000000013
2000.0,-2.7032000000000007
2100.0,-2.9160000000000013
2200.0,-2.9668000000000005
2300.0,-3.839999999999998
2400.0,-4.0036000000000005
2500.0,-4.4579999999999975
2600.0,-5.371999999999994
2700.0,-5.797199999999988
2800.0,-8.929199999999941
2900.0,-9.772799999999924
3000.0,-12.680799999999879
3100.0,-17.34679999999993
3200.0,-19.611999999999867
3300.0,-24.255199999999892
3400.0,-31.535200000000046
3500.0,-38.77640000000023
3600.0,-36.7704
3700.0,-49.94360000000074
3800.0,-49.62200000000097
3900.0,-57.45600000000016
4000.0,-55.39200000000028
4100.0,-66.02600000000056
4200.0,-46.379600000000245
4300.0,-56.595200000000695
4400.0,-49.60519999999984
4500.0,-63.002000000001
4600.0,-63.98320000000065
4700.0,-71.02400000000125
4800.0,-70.45360000000117
4900.0,-64.89400000000074
5000.0,-72.32480000000133
5100.0,-65.7656000000013
5200.0,-84.53360000000156
5300.0,-80.53240000000095
5400.0,-80.37640000000094
5500.0,-75.8364000000013
5600.0,-66.17240000000089
5700.0,-71.88240000000094
5800.0,-73.00320000000025
5900.0,-74.76919999999956
6000.0,-72.88000000000133
6100.0,-71.1028000000012
6200.0,-72.79160000000074
6300.0,-77.46000000000085
6400.0,-71.72880000000032
6500.0,-71.04920000000166
6600.0,-69.68360000000051
6700.0,-77.3276000000008
6800.0,-84.18560000000053
6900.0,-75.80280000000063
7000.0,-68.1824000000008
7100.0,-73.4688000000012
7200.0,-64.33520000000026
7300.0,-66.11360000000053
7400.0,-69.2352000000005
7500.0,-82.98120000000178
7600.0,-65.94600000000051
7700.0,-72.43119999999925
7800.0,-80.87360000000149
7900.0,-77.27200000000035
8000.0,-85.63440000000142
8100.0,-78.1360000000017
8200.0,-57.13279999999984
8300.0,-62.006800000000275
8400.0,-68.36760000000008
8500.0,-81.36920000000086
8600.0,-97.58680000000119
8700.0,-94.2192000000018
8800.0,-76.14960000000052
8900.0,-71.83600000000096
9000.0,-74.34520000000087
9100.0,-83.8808
9200.0,-77.98960000000048
9300.0,-92.81560000000049
9400.0,-76.60880000000166
9500.0,-77.95000000000039
9600.0,-86.79960000000158
9700.0,-67.96920000000019
9800.0,-103.38360000000175
9900.0,-108.85640000000238
