k,r
0.0,-2.3539999999999996
100.0,-2.592
200.0,-2.4770000000000003
300.0,-2.4429999999999996
400.0,-2.549
500.0,-2.3480000000000003
600.0,-2.5409999999999995
700.0,-2.5850000000000004
800.0,-2.6410000000000013
900.0,-2.5609999999999995
1000.0,-2.252999999999999
1100.0,-2.817000000000001
1200.0,-2.796999999999999
1300.0,-2.4849999999999994
1400.0,-2.481
1500.0,-2.642999999999999
1600.0,-2.5939999999999994
1700.0,-2.8089999999999993
1800.0,-2.9489999999999994
1900.0,-2.8739999999999988
2000.0,-2.9449999999999976
2100.0,-2.7979999999999996
2200.0,-2.5030000000000006
2300.0,-2.373000000000001
2400.0,-3.432
2500.0,-2.575999999999999
2600.0,-2.592999999999999
2700.0,-2.788999999999999
2800.0,-2.692999999999999
2900.0,-3.0129999999999986
3000.0,-2.6099999999999994
3100.0,-2.9709999999999974
3200.0,-3.389999999999997
3300.0,-2.967999999999998
3400.0,-2.469999999999999
3500.0,-3.8189999999999973
3600.0,-3.0379999999999985
3700.0,-2.8489999999999984
3800.0,-3.017
3900.0,-3.333999999999997
4000.0,-3.089999999999999
4100.0,-3.7949999999999937
4200.0,-3.828999999999998
4300.0,-3.2519999999999976
4400.0,-3.5899999999999936
4500.0,-4.469999999999994
4600.0,-3.123999999999998
4700.0,-3.8449999999999975
4800.0,-4.303000000000001
4900.0,-3.547999999999994
5000.0,-3.3059999999999956
5100.0,-3.0809999999999955
5200.0,-3.710999999999993
5300.0,-3.2329999999999925
5400.0,-4.119999999999997
5500.0,-3.714999999999995
5600.0,-4.676999999999996
5700.0,-3.5699999999999967
5800.0,-3.8569999999999958
5900.0,-4.799999999999991
6000.0,-3.633999999999995
6100.0,-4.120999999999994
6200.0,-3.644999999999996
6300.0,-3.8499999999999943
6400.0,-3.636999999999996
6500.0,-3.3169999999999944
6600.0,-4.302999999999994
6700.0,-3.9979999999999962
6800.0,-3.9849999999999968
6900.0,-5.196999999999995
7000.0,-4.640999999999995
7100.0,-3.7999999999999936
7200.0,-4.358999999999992
7300.0,-4.082999999999994
7400.0,-4.758999999999997
7500.0,-3.4929999999999954
7600.0,-4.384999999999994
7700.0,-3.788999999999995
7800.0,-2.3429999999999978
7900.0,-4.262999999999993
8000.0,-3.1259999999999972
8100.0,-3.2429999999999963
8200.0,-3.529999999999996
8300.0,-3.4279999999999933
8400.0,-3.552999999999993
8500.0,-2.6289999999999965
8600.0,-3.3429999999999955
8700.0,-2.737999999999997
8800.0,-3.2259999999999973
8900.0,-3.4689999999999936
9000.0,-3.158999999999994
9100.0,-3.774999999999994
9200.0,-2.812999999999996
9300.0,-2.812999999999996
9400.0,-3.615999999999995
9500.0,-2.3059999999999974
9600.0,-3.2769999999999975
9700.0,-3.4929999999999928
9800.0,-3.207999999999996
9900.0,-2.5909999999999953
