k,r
0.0,-3.811999999999995
100.0,-2.905999999999994
200.0,-2.9339999999999975
300.0,-2.5359999999999956
400.0,-4.083999999999998
500.0,-3.753999999999997
600.0,-2.790999999999998
700.0,-3.561999999999998
800.0,-2.794999999999999
900.0,-1.5009999999999983
1000.0,-2.3849999999999976
1100.0,-1.6149999999999987
1200.0,-3.0809999999999977
1300.0,-2.313
1400.0,-0.9850000000000003
1500.0,-1.915999999999997
1600.0,-1.4879999999999987
1700.0,-1.7249999999999974
1800.0,-1.2469999999999997
1900.0,-1.621999999999999
2000.0,-3.1890000000000014
2100.0,-3.330999999999995
2200.0,-2.6529999999999956
2300.0,-2.663999999999996
2400.0,-1.684999999999998
2500.0,-2.104999999999998
2600.0,-1.3149999999999988
2700.0,-1.2899999999999991
2800.0,-2.4179999999999966
2900.0,-2.3959999999999972
3000.0,-2.2129999999999983
3100.0,-1.971999999999998
3200.0,-1.7479999999999978
3300.0,-1.5649999999999984
3400.0,-2.052999999999997
3500.0,-1.416999999999999
3600.0,-2.0309999999999975
3700.0,-1.7179999999999982
3800.0,-1.7479999999999984
3900.0,-1.6689999999999987
4000.0,-1.5069999999999997
4100.0,-1.0519999999999998
4200.0,-1.1759999999999995
4300.0,-1.2799999999999996
4400.0,-1.576999999999999
4500.0,-1.204
4600.0,-1.472999999999998
4700.0,-1.5679999999999987
4800.0,-1.1370000000000002
4900.0,-1.2349999999999994
5000.0,-1.7869999999999993
5100.0,-1.312999999999999
5200.0,-1.7479999999999987
5300.0,-1.7409999999999985
5400.0,-1.5319999999999994
5500.0,-1.8169999999999975
5600.0,-2.1409999999999965
5700.0,-1.0370000000000001
5800.0,-2.5199999999999965
5900.0,-2.128999999999998
6000.0,-1.142999999999999
6100.0,-1.1769999999999987
6200.0,-1.4669999999999996
6300.0,-2.7939999999999965
6400.0,-2.170999999999997
6500.0,-2.372999999999997
6600.0,-1.9219999999999988
6700.0,-2.037999999999998
6800.0,-1.7549999999999975
6900.0,-2.318999999999996
7000.0,-2.2839999999999963
7100.0,-1.7449999999999974
7200.0,-1.6729999999999978
7300.0,-1.4789999999999983
7400.0,-1.1309999999999993
7500.0,-0.8749999999999999
7600.0,-1.320999999999999
7700.0,-1.765999999999998
7800.0,-1.2999999999999998
7900.0,-1.0570000000000002
8000.0,-1.337
8100.0,-1.4389999999999987
8200.0,-1.8009999999999988
8300.0,-1.2229999999999988
8400.0,-1.025
8500.0,-1.2249999999999996
8600.0,-1.4589999999999987
8700.0,-1.8179999999999985
8800.0,-1.7739999999999996
8900.0,-1.8629999999999973
9000.0,-2.1889999999999974
9100.0,-2.387999999999997
9200.0,-2.168999999999997
9300.0,-2.1429999999999976
9400.0,-1.8099999999999978
9500.0,-1.5059999999999991
9600.0,-1.3929999999999996
9700.0,-1.834999999999999
9800.0,-1.0189999999999995
9900.0,-0.9169999999999994
