k,r
0.0,-2.5099999999999993
100.0,-2.444999999999999
200.0,-2.3580000000000005
300.0,-2.343
400.0,-2.061
500.0,-2.4570000000000003
600.0,-2.6409999999999987
700.0,-2.312999999999999
800.0,-2.312
900.0,-2.7699999999999987
1000.0,-2.1639999999999993
1100.0,-2.647000000000001
1200.0,-2.493999999999999
1300.0,-2.3700000000000006
1400.0,-2.532999999999999
1500.0,-2.3609999999999984
1600.0,-2.8569999999999967
1700.0,-2.146999999999999
1800.0,-2.3320000000000003
1900.0,-2.1159999999999988
2000.0,-2.3760000000000003
2100.0,-2.397999999999998
2200.0,-2.1679999999999984
2300.0,-1.9299999999999995
2400.0,-2.364
2500.0,-2.468
2600.0,-2.5639999999999983
2700.0,-2.4009999999999994
2800.0,-2.05
2900.0,-2.6509999999999985
3000.0,-1.8199999999999992
3100.0,-2.258999999999999
3200.0,-2.184999999999999
3300.0,-2.1909999999999994
3400.0,-2.125999999999999
3500.0,-2.0619999999999994
3600.0,-2.020999999999998
3700.0,-2.0729999999999977
3800.0,-1.8759999999999988
3900.0,-2.352999999999999
4000.0,-1.7809999999999997
4100.0,-1.8160000000000003
4200.0,-1.725999999999999
4300.0,-1.464999999999999
4400.0,-1.7089999999999994
4500.0,-2.164999999999999
4600.0,-1.834999999999999
4700.0,-1.6799999999999997
4800.0,-2.115999999999999
4900.0,-1.727
5000.0,-1.248
5100.0,-1.6189999999999989
5200.0,-1.4159999999999995
5300.0,-1.3749999999999993
5400.0,-1.5059999999999993
5500.0,-1.2030000000000007
5600.0,-1.088
5700.0,-1.3779999999999994
5800.0,-1.3330000000000002
5900.0,-1.3259999999999998
6000.0,-1.8279999999999998
6100.0,-1.3569999999999995
6200.0,-1.351
6300.0,-1.1050000000000004
6400.0,-1.2220000000000004
6500.0,-1.2890000000000004
6600.0,-1.1690000000000003
6700.0,-1.311
6800.0,-0.9340000000000004
6900.0,-1.369
7000.0,-1.1860000000000002
7100.0,-1.103
7200.0,-1.0459999999999996
7300.0,-1.0620000000000005
7400.0,-1.0440000000000003
7500.0,-1.086
7600.0,-1.2210000000000005
7700.0,-0.9519999999999997
7800.0,-1.068
7900.0,-1.1400000000000003
8000.0,-1.1050000000000004
8100.0,-1.0710000000000008
8200.0,-0.9140000000000005
8300.0,-1.2479999999999998
8400.0,-0.9740000000000003
8500.0,-0.8030000000000007
8600.0,-1.073
8700.0,-1.0610000000000002
8800.0,-1.0620000000000003
8900.0,-1.1740000000000004
9000.0,-1.0030000000000001
9100.0,-1.1279999999999994
9200.0,-0.9780000000000005
9300.0,-1.268
9400.0,-0.9740000000000002
9500.0,-0.9739999999999998
9600.0,-1.1689999999999998
9700.0,-0.887
9800.0,-0.9270000000000005
9900.0,-0.892
