k,r
0.0,-2.6049999999999995
100.0,-2.53
200.0,-2.271
300.0,-2.2060000000000004
400.0,-2.6409999999999987
500.0,-2.4789999999999996
600.0,-2.592
700.0,-2.603999999999999
800.0,-2.3740000000000006
900.0,-2.3649999999999998
1000.0,-2.6749999999999985
1100.0,-2.609999999999999
1200.0,-2.6179999999999994
1300.0,-2.7059999999999973
1400.0,-2.449
1500.0,-3.0179999999999985
1600.0,-2.651
1700.0,-2.6809999999999996
1800.0,-2.6969999999999987
1900.0,-2.9520000000000004
2000.0,-2.850999999999997
2100.0,-3.1830000000000003
2200.0,-2.9739999999999975
2300.0,-3.121999999999998
2400.0,-3.323999999999998
2500.0,-3.4089999999999936
2600.0,-3.0669999999999975
2700.0,-3.125999999999997
2800.0,-3.978999999999997
2900.0,-3.5799999999999943
3000.0,-4.3599999999999985
3100.0,-3.9429999999999983
3200.0,-5.0569999999999995
3300.0,-4.684999999999995
3400.0,-4.089999999999996
3500.0,-4.870000000000002
3600.0,-3.0359999999999947
3700.0,-3.856999999999994
3800.0,-5.382999999999994
3900.0,-5.075999999999991
4000.0,-4.496999999999993
4100.0,-3.9449999999999896
4200.0,-4.682999999999996
4300.0,-4.632999999999996
4400.0,-4.351999999999993
4500.0,-5.016999999999994
4600.0,-5.179999999999996
4700.0,-3.9489999999999967
4800.0,-3.810999999999993
4900.0,-4.427999999999996
5000.0,-3.761999999999995
5100.0,-5.241000000000003
5200.0,-4.087999999999995
5300.0,-3.9379999999999957
5400.0,-4.412999999999994
5500.0,-5.590999999999996
5600.0,-3.020999999999995
5700.0,-4.537999999999994
5800.0,-3.754999999999999
5900.0,-4.747999999999997
6000.0,-4.827000000000001
6100.0,-4.102999999999998
6200.0,-3.4539999999999997
6300.0,-4.382999999999997
6400.0,-2.813999999999995
6500.0,-4.9909999999999926
6600.0,-4.050999999999995
6700.0,-4.746999999999991
6800.0,-4.610999999999996
6900.0,-3.6099999999999954
7000.0,-3.417999999999999
7100.0,-3.145999999999995
7200.0,-4.517999999999995
7300.0,-4.536999999999999
7400.0,-3.2399999999999967
7500.0,-5.026999999999994
7600.0,-3.9500000000000006
7700.0,-4.788999999999996
7800.0,-4.323999999999997
7900.0,-4.594999999999996
8000.0,-3.2259999999999946
8100.0,-3.6379999999999963
8200.0,-3.2959999999999936
8300.0,-4.7269999999999985
8400.0,-3.6479999999999975
8500.0,-3.243999999999994
8600.0,-3.6270000000000016
8700.0,-3.0439999999999947
8800.0,-4.361999999999996
8900.0,-2.9549999999999965
9000.0,-3.957999999999993
9100.0,-3.2870000000000017
9200.0,-3.6699999999999973
9300.0,-3.2439999999999944
9400.0,-4.3969999999999985
9500.0,-3.936999999999995
9600.0,-3.129000000000001
9700.0,-2.494999999999998
9800.0,-3.3939999999999935
9900.0,-2.337999999999997
