k,r
0.0,-2.4819999999999993
100.0,-2.5970000000000004
200.0,-2.321999999999999
300.0,-2.491
400.0,-2.5659999999999985
500.0,-2.0769999999999995
600.0,-2.527999999999999
700.0,-2.5500000000000007
800.0,-2.2830000000000004
900.0,-2.477999999999999
1000.0,-2.5149999999999997
1100.0,-2.792999999999999
1200.0,-2.406999999999999
1300.0,-2.0040000000000004
1400.0,-2.509999999999998
1500.0,-2.4319999999999995
1600.0,-2.4719999999999995
1700.0,-2.5810000000000004
1800.0,-2.396
1900.0,-2.488
2000.0,-2.5619999999999994
2100.0,-2.745999999999999
2200.0,-2.3009999999999997
2300.0,-1.9760000000000002
2400.0,-2.5449999999999995
2500.0,-2.5159999999999987
2600.0,-2.4159999999999995
2700.0,-2.185
2800.0,-2.400999999999999
2900.0,-2.26
3000.0,-2.5029999999999983
3100.0,-2.164
3200.0,-2.7939999999999987
3300.0,-2.7199999999999993
3400.0,-2.339
3500.0,-2.5989999999999993
3600.0,-2.343
3700.0,-2.6859999999999995
3800.0,-2.6819999999999977
3900.0,-2.738999999999999
4000.0,-2.2959999999999994
4100.0,-2.2939999999999983
4200.0,-2.296999999999999
4300.0,-2.6509999999999976
4400.0,-3.310999999999995
4500.0,-2.753999999999997
4600.0,-3.2149999999999976
4700.0,-2.8939999999999975
4800.0,-3.290999999999995
4900.0,-2.894999999999996
5000.0,-3.783999999999994
5100.0,-3.466999999999996
5200.0,-3.6079999999999965
5300.0,-2.871999999999994
5400.0,-3.6529999999999934
5500.0,-3.1689999999999965
5600.0,-2.4579999999999984
5700.0,-3.032999999999996
5800.0,-1.955999999999998
5900.0,-2.9439999999999946
6000.0,-2.3749999999999964
6100.0,-2.9759999999999955
6200.0,-2.5869999999999966
6300.0,-2.6249999999999964
6400.0,-2.5409999999999973
6500.0,-2.441999999999997
6600.0,-2.372999999999996
6700.0,-2.7159999999999958
6800.0,-2.4179999999999966
6900.0,-2.1689999999999974
7000.0,-2.258999999999997
7100.0,-1.9799999999999978
7200.0,-2.266999999999994
7300.0,-2.115999999999998
7400.0,-1.827999999999998
7500.0,-1.9019999999999984
7600.0,-1.6379999999999983
7700.0,-1.4009999999999985
7800.0,-2.3449999999999966
7900.0,-1.732999999999999
8000.0,-1.8689999999999976
8100.0,-1.731999999999997
8200.0,-1.5969999999999986
8300.0,-1.7329999999999983
8400.0,-2.2109999999999976
8500.0,-1.3599999999999994
8600.0,-1.4669999999999987
8700.0,-1.418999999999999
8800.0,-1.1999999999999988
8900.0,-1.1579999999999993
9000.0,-1.8189999999999977
9100.0,-1.1489999999999991
9200.0,-1.340999999999999
9300.0,-1.0199999999999996
9400.0,-1.9419999999999982
9500.0,-1.5689999999999988
9600.0,-1.4209999999999987
9700.0,-1.645999999999999
9800.0,-1.2869999999999988
9900.0,-1.1599999999999993
