k,r
0.0,-3.3868000000000005
100.0,-4.885199999999995
200.0,-5.950799999999988
300.0,-6.681199999999983
400.0,-8.195599999999958
500.0,-7.591599999999955
600.0,-8.243599999999953
700.0,-9.623599999999914
800.0,-6.661599999999952
900.0,-6.212399999999965
1000.0,-2.7539999999999973
1100.0,-3.18839999999999
1200.0,-4.087599999999993
1300.0,-3.407199999999987
1400.0,-3.5123999999999826
1500.0,-3.4511999999999903
1600.0,-3.2787999999999937
1700.0,-3.652799999999983
1800.0,-3.767199999999987
1900.0,-2.4651999999999905
2000.0,-3.192399999999991
2100.0,-3.5063999999999873
2200.0,-3.259599999999994
2300.0,-3.5891999999999924
2400.0,-2.649199999999997
2500.0,-2.9015999999999957
2600.0,-2.6731999999999982
2700.0,-3.6171999999999906
2800.0,-2.923599999999997
2900.0,-2.922399999999995
3000.0,-2.608799999999994
3100.0,-3.0239999999999947
3200.0,-3.0095999999999936
3300.0,-3.3143999999999902
3400.0,-3.003199999999994
3500.0,-3.1851999999999903
3600.0,-3.147199999999988
3700.0,-3.365599999999993
3800.0,-3.2895999999999916
3900.0,-2.5055999999999985
4000.0,-3.4411999999999874
4100.0,-3.1487999999999907
4200.0,-3.3191999999999893
4300.0,-3.6351999999999838
4400.0,-2.5583999999999962
4500.0,-2.275599999999999
4600.0,-2.469199999999997
4700.0,-3.0043999999999955
4800.0,-2.773199999999999
4900.0,-1.8007999999999995
5000.0,-2.329199999999997
5100.0,-2.3420000000000005
5200.0,-2.381199999999997
5300.0,-2.393999999999995
5400.0,-2.2215999999999996
5500.0,-2.007199999999999
5600.0,-2.391999999999999
5700.0,-2.218400000000001
5800.0,-1.883199999999999
5900.0,-3.1699999999999955
6000.0,-2.504399999999997
6100.0,-3.1947999999999968
6200.0,-2.4627999999999965
6300.0,-2.3859999999999983
6400.0,-2.630399999999998
6500.0,-2.6439999999999935
6600.0,-2.703199999999994
6700.0,-3.359999999999995
6800.0,-2.661999999999994
6900.0,-2.5135999999999954
7000.0,-3.2643999999999895
7100.0,-2.4751999999999965
7200.0,-2.4779999999999927
7300.0,-2.330799999999998
7400.0,-2.9783999999999957
7500.0,-2.6191999999999975
7600.0,-2.162799999999999
7700.0,-2.676399999999992
7800.0,-2.4943999999999935
7900.0,-2.765999999999997
8000.0,-2.4351999999999916
8100.0,-2.8919999999999964
8200.0,-2.6795999999999975
8300.0,-2.5459999999999967
8400.0,-2.5915999999999944
8500.0,-2.7907999999999986
8600.0,-2.1588000000000025
8700.0,-2.5807999999999907
8800.0,-2.915199999999995
8900.0,-2.4755999999999956
9000.0,-2.7727999999999997
9100.0,-2.656799999999995
9200.0,-2.797199999999995
9300.0,-2.8627999999999965
9400.0,-2.7143999999999973
9500.0,-2.6511999999999976
9600.0,-3.1235999999999917
9700.0,-3.4167999999999936
9800.0,-3.0787999999999953
9900.0,-2.369599999999997
