k,r
0.0,-2.2470000000000003
100.0,-2.508
200.0,-2.281
300.0,-2.845
400.0,-2.8099999999999987
500.0,-2.911999999999998
600.0,-3.2709999999999955
700.0,-2.7539999999999987
800.0,-2.9469999999999983
900.0,-3.1829999999999967
1000.0,-3.278999999999998
1100.0,-3.1979999999999986
1200.0,-3.0479999999999983
1300.0,-3.4129999999999994
1400.0,-2.7839999999999985
1500.0,-3.258999999999997
1600.0,-3.3279999999999967
1700.0,-3.199999999999997
1800.0,-3.1459999999999972
1900.0,-2.9709999999999974
2000.0,-2.7759999999999976
2100.0,-3.2209999999999974
2200.0,-3.0139999999999945
2300.0,-3.064999999999998
2400.0,-2.9189999999999974
2500.0,-2.038999999999999
2600.0,-2.964999999999995
2700.0,-2.437999999999998
2800.0,-2.3979999999999975
2900.0,-2.4819999999999984
3000.0,-1.9369999999999987
3100.0,-2.0099999999999993
3200.0,-2.329999999999999
3300.0,-1.7509999999999994
3400.0,-1.952
3500.0,-1.9909999999999994
3600.0,-1.4789999999999999
3700.0,-1.5880000000000003
3800.0,-1.6029999999999989
3900.0,-1.548
4000.0,-1.1090000000000009
4100.0,-1.2749999999999997
4200.0,-1.4059999999999995
4300.0,-1.5480000000000005
4400.0,-1.9369999999999994
4500.0,-1.1340000000000001
4600.0,-0.6050000000000001
4700.0,-1.573999999999999
4800.0,-1.1460000000000006
4900.0,-1.4339999999999993
5000.0,-1.4490000000000003
5100.0,-1.2089999999999999
5200.0,-1.4780000000000002
5300.0,-1.2920000000000003
5400.0,-1.1860000000000004
5500.0,-1.6520000000000004
5600.0,-1.3619999999999999
5700.0,-1.3859999999999997
5800.0,-1.2079999999999995
5900.0,-1.2599999999999998
6000.0,-1.3660000000000003
6100.0,-1.5449999999999997
6200.0,-1.2769999999999997
6300.0,-1.2730000000000006
6400.0,-1.19
6500.0,-1.3250000000000006
6600.0,-1.43
6700.0,-1.3700000000000003
6800.0,-1.4760000000000004
6900.0,-1.2289999999999999
7000.0,-1.0060000000000002
7100.0,-1.288
7200.0,-1.3550000000000002
7300.0,-1.2280000000000009
7400.0,-1.0610000000000006
7500.0,-1.1749999999999998
7600.0,-1.1720000000000004
7700.0,-1.4780000000000004
7800.0,-1.1320000000000003
7900.0,-1.0850000000000002
8000.0,-1.0880000000000003
8100.0,-1.187000000000001
8200.0,-1.2520000000000002
8300.0,-1.2440000000000007
8400.0,-1.2010000000000007
8500.0,-1.307
8600.0,-1.3300000000000005
8700.0,-1.0600000000000005
8800.0,-1.2900000000000005
8900.0,-1.1360000000000001
9000.0,-1.1830000000000005
9100.0,-1.2609999999999997
9200.0,-1.317
9300.0,-1.177000000000001
9400.0,-1.31
9500.0,-1.2519999999999998
9600.0,-1.288
9700.0,-1.2570000000000006
9800.0,-1.3530000000000006
9900.0,-1.2620000000000002
