k,r
0.0,-2.2208
100.0,-3.0323999999999995
200.0,-3.0191999999999997
300.0,-3.2055999999999996
400.0,-3.2576
500.0,-3.1600000000000024
600.0,-3.2507999999999986
700.0,-3.1071999999999984
800.0,-3.035200000000002
900.0,-3.204800000000002
1000.0,-3.090800000000002
1100.0,-3.257200000000001
1200.0,-3.279199999999999
1300.0,-3.108399999999999
1400.0,-3.433999999999996
1500.0,-3.207600000000001
1600.0,-2.979600000000001
1700.0,-3.043600000000002
1800.0,-3.0660000000000003
1900.0,-3.791599999999996
2000.0,-3.058399999999996
2100.0,-3.287200000000001
2200.0,-3.5727999999999924
2300.0,-3.1875999999999998
2400.0,-3.102
2500.0,-2.8952000000000004
2600.0,-3.2391999999999954
2700.0,-3.103999999999999
2800.0,-2.978000000000001
2900.0,-2.8728000000000002
3000.0,-2.6020000000000003
3100.0,-2.6860000000000013
3200.0,-2.798399999999999
3300.0,-2.6928
3400.0,-2.7892
3500.0,-2.6212000000000013
3600.0,-2.997599999999998
3700.0,-2.9327999999999905
3800.0,-2.464800000000001
3900.0,-2.9159999999999964
4000.0,-2.5828
4100.0,-2.8575999999999984
4200.0,-2.4948000000000015
4300.0,-2.868799999999997
4400.0,-2.6400000000000006
4500.0,-2.758399999999997
4600.0,-2.653199999999996
4700.0,-2.5696
4800.0,-2.4732000000000003
4900.0,-2.6071999999999975
5000.0,-2.3868000000000005
5100.0,-2.6079999999999957
5200.0,-2.522800000000002
5300.0,-2.8715999999999964
5400.0,-2.421600000000001
5500.0,-2.4295999999999975
5600.0,-2.4099999999999997
5700.0,-2.1048000000000004
5800.0,-2.2188
5900.0,-2.4448000000000003
6000.0,-2.8583999999999987
6100.0,-2.3320000000000007
6200.0,-1.9056000000000004
6300.0,-2.0104000000000006
6400.0,-1.9983999999999993
6500.0,-1.8800000000000006
6600.0,-2.2071999999999967
6700.0,-2.4671999999999965
6800.0,-2.141199999999999
6900.0,-1.7668000000000001
7000.0,-2.114399999999998
7100.0,-2.0255999999999976
7200.0,-2.1148000000000007
7300.0,-2.2351999999999985
7400.0,-1.862399999999999
7500.0,-1.9484000000000001
7600.0,-2.2627999999999995
7700.0,-1.8576000000000001
7800.0,-2.481999999999998
7900.0,-2.193599999999997
8000.0,-1.9736000000000002
8100.0,-2.1955999999999976
8200.0,-2.2943999999999947
8300.0,-1.8555999999999995
8400.0,-1.9023999999999999
8500.0,-2.471199999999998
8600.0,-1.8592000000000004
8700.0,-2.0339999999999985
8800.0,-1.800000000000001
8900.0,-2.2056000000000004
9000.0,-1.921599999999999
9100.0,-1.6288000000000005
9200.0,-2.081999999999997
9300.0,-1.7804
9400.0,-1.7304000000000008
9500.0,-1.9099999999999995
9600.0,-1.7055999999999998
9700.0,-1.7788000000000006
9800.0,-1.7655999999999994
9900.0,-2.0711999999999957
