k,r
0.0,-2.147
100.0,-2.2640000000000002
200.0,-2.660999999999999
300.0,-2.202
400.0,-2.498000000000001
500.0,-1.8990000000000011
600.0,-2.194000000000001
700.0,-2.4259999999999993
800.0,-2.5469999999999993
900.0,-2.4859999999999998
1000.0,-2.678
1100.0,-2.4519999999999995
1200.0,-2.5060000000000007
1300.0,-2.8449999999999975
1400.0,-2.6040000000000005
1500.0,-2.7250000000000005
1600.0,-2.767
1700.0,-2.282999999999999
1800.0,-2.642
1900.0,-2.455999999999999
2000.0,-2.912999999999999
2100.0,-2.700999999999999
2200.0,-2.9019999999999992
2300.0,-2.8019999999999983
2400.0,-3.0459999999999976
2500.0,-3.222999999999997
2600.0,-3.0839999999999974
2700.0,-3.3109999999999973
2800.0,-3.727999999999996
2900.0,-3.0389999999999993
3000.0,-2.9669999999999974
3100.0,-3.2889999999999953
3200.0,-4.0629999999999935
3300.0,-4.287999999999999
3400.0,-3.0999999999999965
3500.0,-3.895999999999991
3600.0,-3.5889999999999964
3700.0,-4.180999999999995
3800.0,-4.733999999999998
3900.0,-3.780999999999997
4000.0,-4.2919999999999945
4100.0,-4.2489999999999934
4200.0,-3.6239999999999988
4300.0,-4.689
4400.0,-3.2909999999999955
4500.0,-4.997999999999991
4600.0,-4.081999999999993
4700.0,-4.834999999999999
4800.0,-3.985999999999998
4900.0,-4.795999999999994
5000.0,-4.625999999999996
5100.0,-3.074999999999997
5200.0,-3.9750000000000028
5300.0,-4.587
5400.0,-5.486999999999995
5500.0,-3.2699999999999982
5600.0,-4.409999999999993
5700.0,-3.835999999999994
5800.0,-3.586999999999993
5900.0,-4.398999999999996
6000.0,-4.689999999999999
6100.0,-4.794999999999998
6200.0,-4.619999999999994
6300.0,-4.048999999999995
6400.0,-4.433
6500.0,-3.4349999999999925
6600.0,-4.029999999999996
6700.0,-5.211999999999998
6800.0,-3.0609999999999946
6900.0,-3.572999999999997
7000.0,-3.829999999999997
7100.0,-3.0909999999999944
7200.0,-3.5559999999999947
7300.0,-4.4939999999999936
7400.0,-2.595999999999997
7500.0,-4.520999999999991
7600.0,-3.4939999999999944
7700.0,-4.346
7800.0,-3.275999999999996
7900.0,-3.869999999999994
8000.0,-3.1419999999999932
8100.0,-3.9789999999999934
8200.0,-2.8289999999999975
8300.0,-3.6579999999999915
8400.0,-3.2319999999999935
8500.0,-2.885999999999998
8600.0,-3.162999999999995
8700.0,-3.281999999999995
8800.0,-3.3099999999999934
8900.0,-2.8929999999999945
9000.0,-3.5929999999999955
9100.0,-3.5409999999999964
9200.0,-3.2129999999999956
9300.0,-2.3329999999999966
9400.0,-3.7539999999999965
9500.0,-2.7249999999999965
9600.0,-3.454999999999996
9700.0,-3.7399999999999975
9800.0,-3.4479999999999946
9900.0,-2.7269999999999963
