k,r
0.0,-2.447
100.0,-2.483999999999999
200.0,-2.861999999999999
300.0,-2.728
400.0,-2.3069999999999995
500.0,-2.4860000000000015
600.0,-2.521
700.0,-2.469
800.0,-2.7789999999999977
900.0,-2.6499999999999995
1000.0,-2.558
1100.0,-2.7939999999999987
1200.0,-2.8639999999999985
1300.0,-2.8439999999999985
1400.0,-3.1129999999999973
1500.0,-2.604999999999998
1600.0,-2.588999999999998
1700.0,-2.93
1800.0,-2.884999999999999
1900.0,-2.8949999999999987
2000.0,-3.037
2100.0,-2.545999999999998
2200.0,-2.885
2300.0,-2.4629999999999996
2400.0,-3.1289999999999982
2500.0,-2.672999999999999
2600.0,-2.2569999999999992
2700.0,-2.169999999999999
2800.0,-2.8399999999999976
2900.0,-2.8279999999999994
3000.0,-2.714999999999998
3100.0,-2.529
3200.0,-2.941
3300.0,-3.0329999999999986
3400.0,-3.175999999999998
3500.0,-2.341999999999999
3600.0,-3.6629999999999985
3700.0,-3.123999999999999
3800.0,-2.6119999999999983
3900.0,-2.524999999999998
4000.0,-2.942999999999998
4100.0,-2.7179999999999978
4200.0,-2.454999999999998
4300.0,-3.4529999999999963
4400.0,-2.5289999999999977
4500.0,-2.6739999999999977
4600.0,-2.5269999999999975
4700.0,-3.0159999999999973
4800.0,-2.1149999999999975
4900.0,-3.0259999999999976
5000.0,-2.4359999999999977
5100.0,-3.0969999999999978
5200.0,-3.6949999999999994
5300.0,-3.0229999999999957
5400.0,-3.018999999999997
5500.0,-2.1969999999999974
5600.0,-2.383999999999998
5700.0,-2.7119999999999953
5800.0,-3.4369999999999954
5900.0,-2.4489999999999985
6000.0,-3.004999999999997
6100.0,-2.5629999999999984
6200.0,-3.2549999999999955
6300.0,-2.730999999999996
6400.0,-2.1549999999999976
6500.0,-2.8549999999999986
6600.0,-2.950999999999998
6700.0,-2.456999999999997
6800.0,-2.1929999999999965
6900.0,-2.6749999999999976
7000.0,-1.9079999999999984
7100.0,-2.9399999999999955
7200.0,-2.365999999999999
7300.0,-1.888999999999999
7400.0,-2.8739999999999952
7500.0,-2.538999999999998
7600.0,-1.9519999999999982
7700.0,-1.8759999999999983
7800.0,-1.765
7900.0,-2.4029999999999974
8000.0,-2.4259999999999966
8100.0,-3.383999999999994
8200.0,-2.673999999999998
8300.0,-2.308999999999996
8400.0,-2.172999999999997
8500.0,-1.385999999999999
8600.0,-1.9589999999999972
8700.0,-1.3769999999999987
8800.0,-1.6359999999999986
8900.0,-1.6049999999999986
9000.0,-2.561999999999996
9100.0,-2.182999999999997
9200.0,-1.795999999999998
9300.0,-1.5579999999999992
9400.0,-1.9759999999999969
9500.0,-2.304999999999997
9600.0,-1.6139999999999994
9700.0,-2.293999999999997
9800.0,-2.2219999999999964
9900.0,-2.2709999999999972
