k,r
0.0,-1.946000000000001
100.0,-2.018000000000001
200.0,-1.8916000000000006
300.0,-2.0032000000000005
400.0,-1.9948000000000012
500.0,-1.9476
600.0,-1.866800000000001
700.0,-1.8636000000000001
800.0,-1.9572000000000012
900.0,-2.0024
1000.0,-1.9072
1100.0,-1.9535999999999993
1200.0,-2.038000000000001
1300.0,-2.0748
1400.0,-2.0860000000000003
1500.0,-2.1371999999999995
1600.0,-2.1716000000000006
1700.0,-2.1716000000000006
1800.0,-2.1372000000000013
1900.0,-2.3576000000000015
2000.0,-2.2939999999999996
2100.0,-2.3164000000000007
2200.0,-2.4968
2300.0,-2.325600000000001
2400.0,-2.3644000000000003
2500.0,-2.6368000000000014
2600.0,-2.7228
2700.0,-3.1448
2800.0,-3.55
2900.0,-3.3084000000000002
3000.0,-3.9019999999999966
3100.0,-4.367199999999996
3200.0,-4.382799999999998
3300.0,-6.023999999999986
3400.0,-6.567199999999975
3500.0,-8.24159999999996
3600.0,-10.797599999999921
3700.0,-13.529599999999878
3800.0,-14.610799999999845
3900.0,-16.122799999999813
4000.0,-22.16119999999979
4100.0,-26.293599999999856
4200.0,-27.885999999999964
4300.0,-24.175200000000135
4400.0,-26.873199999999954
4500.0,-28.5995999999998
4600.0,-32.31480000000013
4700.0,-32.318799999999804
4800.0,-34.13440000000022
4900.0,-44.30840000000029
5000.0,-38.75160000000024
5100.0,-38.401199999999655
5200.0,-47.049200000000155
5300.0,-42.06400000000041
5400.0,-38.00799999999995
5500.0,-42.07480000000013
5600.0,-43.849200000000145
5700.0,-38.481999999999815
5800.0,-42.783200000000186
5900.0,-40.76800000000041
6000.0,-44.77600000000061
6100.0,-42.1692000000001
6200.0,-51.966000000000776
6300.0,-35.97239999999998
6400.0,-46.3192
6500.0,-47.241600000000446
6600.0,-52.86560000000076
6700.0,-46.32040000000001
6800.0,-42.870000000000324
6900.0,-51.779600000000364
7000.0,-40.28159999999996
7100.0,-47.9644000000002
7200.0,-49.25000000000075
7300.0,-53.12040000000021
7400.0,-51.18160000000019
7500.0,-39.336399999999955
7600.0,-48.96760000000027
7700.0,-42.245600000000486
7800.0,-50.57320000000036
7900.0,-44.83040000000011
8000.0,-47.42000000000053
8100.0,-49.98160000000017
8200.0,-48.088400000000355
8300.0,-49.208000000000304
8400.0,-51.62920000000002
8500.0,-40.31840000000024
8600.0,-51.802000000000135
8700.0,-49.65360000000032
8800.0,-43.27360000000038
8900.0,-51.87840000000092
9000.0,-40.34920000000025
9100.0,-46.4424000000004
9200.0,-50.1100000000002
9300.0,-48.29680000000043
9400.0,-46.23280000000056
9500.0,-42.24720000000052
9600.0,-42.78639999999982
9700.0,-32.77919999999994
9800.0,-42.84840000000083
9900.0,-46.13600000000014
