k,r
0.0,-1.9699999999999998
100.0,-2.0204000000000004
200.0,-2.0228000000000006
300.0,-2.0159999999999996
400.0,-1.9676000000000007
500.0,-2.0388000000000006
600.0,-2.0172
700.0,-1.9704000000000013
800.0,-1.9944000000000008
900.0,-2.1036
1000.0,-2.3707999999999974
1100.0,-2.0104000000000006
1200.0,-2.0912
1300.0,-2.2615999999999996
1400.0,-2.252800000000001
1500.0,-2.1019999999999994
1600.0,-2.311200000000001
1700.0,-2.3484
1800.0,-2.4116
1900.0,-2.675200000000001
2000.0,-2.7335999999999983
2100.0,-2.6900000000000013
2200.0,-2.9708000000000014
2300.0,-3.3792
2400.0,-3.7796
2500.0,-4.046799999999994
2600.0,-4.323599999999998
2700.0,-4.793199999999994
2800.0,-5.536399999999987
2900.0,-8.04839999999996
3000.0,-9.023599999999947
3100.0,-11.08959999999991
3200.0,-12.807599999999876
3300.0,-15.365999999999838
3400.0,-21.3663999999998
3500.0,-26.292000000000034
3600.0,-25.836799999999798
3700.0,-32.71079999999992
3800.0,-29.340399999999786
3900.0,-30.59399999999977
4000.0,-30.7211999999999
4100.0,-30.631199999999943
4200.0,-31.222799999999953
4300.0,-32.08760000000005
4400.0,-43.55360000000005
4500.0,-39.71720000000025
4600.0,-42.78000000000031
4700.0,-31.954799999999963
4800.0,-43.39880000000045
4900.0,-39.47160000000015
5000.0,-44.352800000000094
5100.0,-39.168800000000054
5200.0,-43.021200000000114
5300.0,-48.191200000000535
5400.0,-43.89279999999972
5500.0,-45.7068000000003
5600.0,-46.158400000000164
5700.0,-46.49800000000034
5800.0,-49.316799999999965
5900.0,-47.38320000000098
6000.0,-43.002000000000315
6100.0,-54.79120000000087
6200.0,-42.85240000000025
6300.0,-50.79720000000093
6400.0,-42.84720000000029
6500.0,-50.90440000000047
6600.0,-49.809200000000565
6700.0,-41.50680000000014
6800.0,-51.69480000000071
6900.0,-52.253200000000085
7000.0,-60.68360000000073
7100.0,-61.18560000000058
7200.0,-64.76320000000024
7300.0,-64.72160000000046
7400.0,-52.388000000000105
7500.0,-57.49480000000001
7600.0,-59.73839999999964
7700.0,-55.442
7800.0,-61.07680000000121
7900.0,-60.86480000000026
8000.0,-68.95240000000055
8100.0,-58.30760000000123
8200.0,-65.52320000000073
8300.0,-65.36560000000105
8400.0,-57.202400000000495
8500.0,-55.20560000000072
8600.0,-60.74520000000036
8700.0,-56.6756000000004
8800.0,-62.91040000000037
8900.0,-68.72080000000045
9000.0,-64.81960000000032
9100.0,-60.17320000000069
9200.0,-66.1640000000008
9300.0,-57.7316000000006
9400.0,-72.47880000000126
9500.0,-77.91520000000129
9600.0,-62.587200000000465
9700.0,-60.654000000000416
9800.0,-60.488400000000404
9900.0,-69.75880000000018
