k,r
0.0,-2.0679999999999987
100.0,-1.4549999999999996
200.0,-1.614
300.0,-1.3129999999999997
400.0,-1.5740000000000014
500.0,-1.2829999999999995
600.0,-1.2530000000000006
700.0,-1.4489999999999994
800.0,-1.319
900.0,-1.4399999999999997
1000.0,-1.1320000000000006
1100.0,-1.2819999999999998
1200.0,-1.2719999999999998
1300.0,-1.1150000000000002
1400.0,-1.1280000000000006
1500.0,-1.3260000000000003
1600.0,-1.3650000000000002
1700.0,-1.6340000000000003
1800.0,-1.4670000000000005
1900.0,-1.4190000000000003
2000.0,-1.5030000000000001
2100.0,-1.2919999999999998
2200.0,-1.2209999999999999
2300.0,-1.6019999999999999
2400.0,-1.5409999999999997
2500.0,-1.2
2600.0,-1.1430000000000007
2700.0,-1.3360000000000003
2800.0,-1.1880000000000002
2900.0,-1.3460000000000005
3000.0,-1.1599999999999997
3100.0,-1.308
3200.0,-1.1170000000000009
3300.0,-1.3799999999999992
3400.0,-1.4099999999999995
3500.0,-1.274
3600.0,-1.256
3700.0,-1.13
3800.0,-1.1989999999999994
3900.0,-1.1689999999999998
4000.0,-1.1970000000000005
4100.0,-1.1530000000000002
4200.0,-1.1650000000000003
4300.0,-1.2649999999999997
4400.0,-1.319
4500.0,-1.2640000000000007
4600.0,-0.9800000000000004
4700.0,-1.1670000000000003
4800.0,-1.2610000000000006
4900.0,-1.1550000000000002
5000.0,-1.1450000000000002
5100.0,-1.1180000000000003
5200.0,-1.3039999999999998
5300.0,-1.0360000000000003
5400.0,-1.2060000000000002
5500.0,-1.2990000000000004
5600.0,-1.053
5700.0,-1.3430000000000004
5800.0,-1.3189999999999997
5900.0,-1.222
6000.0,-1.2490000000000003
6100.0,-1.4290000000000003
6200.0,-1.2850000000000006
6300.0,-1.3170000000000004
6400.0,-1.2269999999999996
6500.0,-1.385
6600.0,-1.2920000000000005
6700.0,-1.2140000000000006
6800.0,-1.209
6900.0,-1.2950000000000004
7000.0,-1.2170000000000003
7100.0,-1.1570000000000003
7200.0,-1.2710000000000004
7300.0,-1.097
7400.0,-1.449
7500.0,-1.42
7600.0,-1.3770000000000002
7700.0,-1.2959999999999996
7800.0,-1.3260000000000003
7900.0,-1.166
8000.0,-1.3920000000000001
8100.0,-1.3609999999999993
8200.0,-1.246
8300.0,-1.271
8400.0,-1.2040000000000002
8500.0,-1.3100000000000003
8600.0,-1.2380000000000004
8700.0,-1.2880000000000005
8800.0,-1.4300000000000004
8900.0,-1.2059999999999997
9000.0,-1.2750000000000001
9100.0,-1.2730000000000004
9200.0,-1.3050000000000004
9300.0,-1.1829999999999998
9400.0,-1.2569999999999997
9500.0,-1.2249999999999992
9600.0,-1.3550000000000002
9700.0,-1.2919999999999994
9800.0,-1.1560000000000004
9900.0,-1.219
